Unnamed: 0.1,Unnamed: 0,Names,Class,[H/Fe],[C/Fe],[O/Fe],[Na/Fe],[Mg/Fe],[Al/Fe],[Si/Fe],[P/Fe],[S/Fe],[K/Fe],[Ca/Fe],[Ti/Fe],[Cr/Fe],[Mn/Fe],[Fe/Fe],[Co/Fe],[Ni/Fe],[Cu/Fe],[Zn/Fe],[He/Fe],[Li/Fe],[Be/Fe],[B/Fe],[N/Fe],[F/Fe],[Ne/Fe],[Cl/Fe],[Ar/Fe],[Sc/Fe],[V/Fe],[Ga/Fe],[Ge/Fe]
968,968,Y793423,CL,-0.8493,,0.7722,-1.2053,0.210208,-0.9253,0.2117,-2.6003,-0.761,-2.3133,-1.1003,-2.5423,-1.8313,-1.8773,0.0,-2.7853,-1.3183,,,,,,,,,,,,,,,
969,969,Y793448,CL,,,0.738,-1.2588,0.17877,-0.9768,0.1922,-2.5658,-0.7507,-2.3878,-1.1578,-2.5208,-1.7998,-1.8898,0.0,-2.9118,-1.3498,,,,,,,,,,,,,,,
970,970,Y793449,CL,,,0.7694,-1.1695,0.21495,-0.9625,0.2275,-2.5975,-0.7018,-2.3105,-1.1415,-2.5905,-1.7825,-1.8625,0.0,-2.8995,-1.2995,,,,,,,,,,,,,,,
971,971,Y793464,CL,-1.1326,,0.772,-1.1116,0.20298,-0.9386,0.2294,-2.0826,-0.7385,-2.4206,-1.1136,-2.4166,-1.7576,-1.8996,0.0,-3.2176,-1.4076,,,,,,,,,,,,,,,
972,972,Y793465,CL,-1.2586,,0.7537,-2.0966,0.19796,-0.9496,0.2114,-2.0256,-0.7766,-2.9776,-1.0946,-2.8096,-1.8056,-1.9656,0.0,-2.7526,-1.2916,,,,,,,,,,,,,,,
973,973,Y793496,CL,-1.3884,,0.7487,-1.1674,0.190736,-0.8604,0.1986,-2.2314,-0.709,-2.3294,-1.0804,-2.5134,-1.9004,-2.1604,0.0,-2.8124,-1.4654,,,,,,,,,,,,,,,
974,974,Y793569,CL,,,0.7416,-1.1617,0.190682,-0.8607,0.1933,-2.1597,-0.6165,-2.3287,-1.1027,-2.5577,-1.9107,-1.8477,0.0,-2.7367,-1.3447,,,,,,,,,,,,,,,
975,975,Y8010,CL,-1.8021,,0.7335,-1.2481,0.175724,-1.0451,0.1819,-2.1981,-0.8119,-2.3451,-1.1321,-2.5741,-1.7991,-1.8971,0.0,-2.6801,-1.3231,,,,,,,,,,,,,,,
976,976,Y8011,CL,,,0.7295,-1.1508,0.181606,-0.8358,0.1742,-1.9638,-0.6878,-2.5928,-1.2028,-2.5668,-1.7588,-1.9918,0.0,-2.5958,-1.3118,,,,,,,,,,,,,,,
977,977,Y81026,CL,-1.5219,,0.7005,-1.2039,0.148852,-1.0279,0.1521,-1.8749,-0.846,-2.3659,-1.1709,-2.5499,-1.8749,-2.0359,0.0,-2.5139,-1.2669,,,,,,,,,,,,,,,
978,978,Y81049,CL,-1.3733,,0.7619,-1.1323,0.2085,-0.7883,0.2047,-1.9843,-0.7162,-2.5693,-1.0893,-2.5443,-1.7133,-1.9413,0.0,-2.6253,-1.3113,,,,,,,,,,,,,,,
979,979,Y82024,CL,-2.3147,,0.6809,-1.1397,0.12062,-1.0297,0.1373,-2.1897,-0.8214,-2.2927,-1.1697,-2.5637,-1.8427,-2.0497,0.0,-2.6537,-1.3927,,,,,,,,,,,,,,,
980,980,Y82036,CL,-1.2697,,0.7386,-1.1947,0.18077,-1.0367,0.1943,-2.2127,-0.6733,-2.2897,-1.1227,-2.5197,-1.8547,-1.8657,0.0,-2.7147,-1.3247,,,,,,,,,,,,,,,
981,981,Y82178,CL,,,0.8397,-1.0297,0.286211,-0.7337,0.2883,-1.8337,-0.7807,-2.1327,-1.0017,-2.3997,-1.7037,-1.8577,0.0,-2.5847,-1.2357,,,,,,,,,,,,,,,
982,982,Y82187,CL,,,0.8147,-1.0811,0.25766,-0.8121,0.2699,-2.0281,-0.8711,-2.1891,-1.0101,-2.3461,-1.6901,-1.8901,0.0,-2.5151,-1.3531,,,,,,,,,,,,,,,
983,983,Y8435,CL,-0.9953,,0.8012,-1.0553,0.23353,-0.8263,0.2467,-2.0253,-0.7873,-2.3423,-0.9533,-2.2983,-1.6973,-1.8913,0.0,-2.8953,-1.3493,,,,,,,,,,,,,,,
984,984,Y86787,CL,-1.5602,,0.7597,-1.1882,0.20121,-0.9972,0.2138,-1.9512,-0.8342,-2.3242,-1.1212,-2.5082,-1.7962,-1.8332,0.0,-3.0332,-1.3372,,,,,,,,,,,,,,,
985,985,Y790446,CL,,,0.8058,-1.0041,0.23629,-0.9361,0.2709,-1.9771,-0.7521,-2.0841,-1.0321,-2.4601,-1.6821,-1.8771,0.0,,-1.2511,,,,,,,,,,,,,,,
986,986,Y790250,CLL,,,0.826,-1.0496,0.25522,-0.8206,0.2724,-2.0206,-0.656,-2.1816,-1.0886,-2.4526,-1.6976,-1.8566,0.0,,-1.2846,,,,,,,,,,,,,,,
987,987,Y790345,CLL,-1.5317,,0.7982,-1.0867,0.22388,-1.0157,0.2383,-1.9817,-0.6913,-2.2967,-1.0597,-2.1187,-1.6877,-1.9237,0.0,-3.2687,-1.3267,,,,,,,,,,,,,,,
988,988,Y790397,CLL,,,0.83,-1.0342,0.25648,-0.9402,0.2778,-1.9952,-0.7322,-2.1742,-1.0662,-2.3662,-1.6602,-1.8492,0.0,,-1.3522,,,,,,,,,,,,,,,
989,989,Y790519,CLL,,,0.7688,-1.1461,0.19536,-0.9831,0.2099,-2.1761,-0.9561,-2.1981,-1.0811,-2.3311,-1.7291,-1.9241,0.0,-3.0521,-1.3601,,,,,,,,,,,,,,,
990,990,Y790519,CLL,,,0.8113,-1.1067,0.24309,-0.9127,0.2533,-2.1147,-0.7449,-2.1967,-1.0517,-2.2637,-1.6677,-1.8717,0.0,-2.8437,-1.3797,,,,,,,,,,,,,,,
991,991,Y790521,CLL,-0.9842,,0.8195,-1.0992,0.24506,-0.8072,0.2488,-1.9982,-0.741,-2.2812,-1.0672,-2.4642,-1.8302,-1.9812,0.0,-2.8012,-1.4222,,,,,,,,,,,,,,,
992,992,Y790728,CLL,-0.3378,,0.8574,-1.0856,0.279567,-0.9446,0.2854,-2.0276,-0.7856,-2.1706,-1.0596,-2.4876,-1.7566,-1.8456,0.0,-3.1046,-1.5366,,,,,,,,,,,,,,,
993,993,Y790757,CLL,-1.1877,,0.8235,-1.1067,0.259797,-0.7907,0.2633,-1.7527,-0.7232,-2.2737,-1.0507,-2.2817,-1.7637,-1.8497,0.0,-2.5927,-1.3287,,,,,,,,,,,,,,,
994,994,Y790964,CLL,-1.0996,,0.8401,-1.0526,0.268808,-0.8016,0.2754,-2.0716,-0.7208,-2.1746,-0.9956,-2.4046,-1.6686,-1.8376,0.0,-2.9336,-1.4606,,,,,,,,,,,,,,,
995,995,Y791067,CLL,-0.5657,,0.8359,-1.0739,0.25385,-1.0249,0.2731,-1.9249,-0.7409,-2.2239,-1.0229,-2.4119,-1.6989,-1.8579,0.0,-2.7299,-1.3469,,,,,,,,,,,,,,,
996,996,Y791539,CLL,-1.3532,,0.8348,-1.0452,0.26515,-0.7085,0.2728,-2.5512,-0.6243,-2.1042,-0.9782,-2.6032,-1.8242,-2.0952,0.0,-3.0602,-1.5432,,,,,,,,,,,,,,,
997,997,Y793533,CLL,-1.0322,,0.8462,-1.0722,0.271985,-0.8292,0.2818,-1.6132,-0.7272,-2.1722,-1.0412,-2.1642,-1.7312,-1.9142,0.0,-2.7422,-1.3952,,,,,,,,,,,,,,,
998,998,ALH76004,CLL,-0.7054,-2.3292,0.8241,-1.0782,0.24062,-0.8962,0.2778,-2.1462,-0.72,-2.2232,-0.9832,-2.3392,-1.6832,-1.8452,0.0,-2.5422,-1.3322,,,,,,,,,,,,,,,
999,999,ALH764,CLL,-0.8912,,0.799,-1.1022,0.2414,-0.9192,0.2418,-2.1912,-0.6387,-2.2022,-1.0662,-2.5702,-1.7352,-1.8902,0.0,-2.8932,-1.4582,,,,,,,,,,,,,,,
1000,1000,ALH77278,CLL,-0.2918,-1.4119,0.8483,-1.1139,0.23996,-0.8889,0.2981,-2.0859,-0.69,-2.2089,-1.0059,-2.3599,-1.7179,-1.8559,0.0,-2.6079,-1.2919,,,,,,,,,,,,,,,
1001,1001,ALH77278,CLL,-0.4476,,0.8461,-1.017,0.26596,-0.831,0.287,-2.067,-0.77,-2.17,-1.02,-2.441,-1.671,-1.821,0.0,-2.832,-1.29,,,,,,,,,,,,,,,
1002,1002,ALH77304,CLL,-0.5153,-2.6361,0.8233,-1.0441,0.23753,-0.8931,0.2719,-2.0651,-0.8191,-2.1161,-1.0481,-2.3131,-1.6821,-1.9601,0.0,-2.4821,-1.2611,,,,,,,,,,,,,,,
1003,1003,ALH77304,CLL,,,0.7813,-1.0687,0.18964,-0.9167,0.2283,-2.0987,-0.748,-2.1487,-1.1137,-2.4137,-1.7227,-1.9097,0.0,-2.7587,-1.3897,,,,,,,,,,,,,,,
1004,1004,ALH78015,CLL,0.0163,,0.8234,-1.1243,0.20998,-0.8763,0.2117,-2.3443,-0.6883,-2.1663,-1.0883,-2.4333,-1.7053,-1.9463,0.0,-3.1963,-1.3323,,,,,,,,,,,,,,,
1005,1005,EET83213,CLL,-0.6301,-2.312,0.85,-1.061,0.26972,-0.879,0.307,-2.154,-0.779,-2.252,-0.985,-2.29,-1.682,-1.922,0.0,-2.605,-1.311,,,,,,,,,,,,,,,
1006,1006,Semarkona,CLL,-0.2784,-0.8576,0.8523,-1.0426,0.25641,-0.8926,0.2914,-2.0046,-0.7516,-2.2066,-0.9726,-2.4366,-1.7246,-1.8406,0.0,-2.6046,-1.2376,,,,,,,,,,,,,,,
1007,1007,St.Marys_Co.,CLL,-1.0839,-0.8849,0.8101,-1.0659,0.22636,-0.9499,0.2671,-2.2079,-0.6902,-2.2339,-1.0399,-2.3179,-1.7019,-1.8939,0.0,-2.7289,-1.2729,,,,,,,,,,,,,,,
1008,1008,Y74660,CLL,0.0049,,0.861,-1.1153,0.265093,-0.8233,0.2747,-1.9683,-0.5994,-2.2513,-1.0163,-2.5893,-1.7313,-1.8643,0.0,-2.5313,-1.4883,,,,,,,,,,,,,,,
1009,1009,Y790448,CLL,0.041,,0.8716,-1.0927,0.26138,-0.7717,0.2783,-2.0597,-0.7065,-2.1247,-1.0197,-2.2577,-1.6637,-1.8637,0.0,,-1.3457,,,,,,,,,,,,,,,
1010,1010,Y791324,CLL,-0.1607,,0.8633,-1.0783,0.28502,-0.6986,0.2797,-1.7983,-0.6032,-2.3543,-1.0033,-2.4753,-1.9603,-2.0163,0.0,-2.8343,-1.2743,,,,,,,,,,,,,,,
1011,1011,Y791558,CLL,-0.3273,,0.8332,-1.0911,0.24608,-0.8641,0.2619,-1.8821,-0.6056,-2.3191,-1.0171,-2.4971,-1.7671,-1.8201,0.0,-2.8881,-1.4151,,,,,,,,,,,,,,,
1012,1012,Ragland,CLL,-0.0083,-0.8367,0.8719,-1.4777,0.21364,-0.8737,0.2763,-2.0927,-1.5997,-2.4377,-1.0237,-2.4037,-1.6827,-1.8747,0.0,-2.8357,-1.4787,,,,,,,,,,,,,,,
1013,1013,Bishunpur,CLL,-0.3709,-0.9083,0.8188,-1.0673,0.2401,-0.9123,0.2757,-1.9273,-0.6865,-2.2263,-1.0393,-2.2803,-1.7263,-1.8993,0.0,-2.5453,-1.3013,,,,,,,,,,,,,,,
1014,1014,Krymka,CLL,-0.1319,-1.145,0.8658,-1.111,0.25949,-0.893,0.297,-2.036,-0.6952,-2.247,-1.005,-2.284,-1.661,-1.86,0.0,-2.599,-1.31,,,,,,,,,,,,,,,
1015,1015,Manych,CLL,-0.5999,-1.202,0.7963,-1.142,0.21573,-0.908,0.25,-2.12,-0.5902,-2.164,-1.04,-2.393,-1.695,-1.902,0.0,-2.562,-1.343,,,,,,,,,,,,,,,
1016,1016,Greenwell_Spr.,CLL,-1.2023,-2.0263,0.8285,-1.0623,0.24844,-0.9163,0.2837,-2.0773,-0.8193,-2.1803,-1.0073,-2.4103,-1.7053,-1.8433,0.0,-2.6203,-1.2843,,,,,,,,,,,,,,,
1017,1017,Y74442,CLL,-0.7327,,0.8456,-1.0607,0.24954,-0.6894,0.2863,-2.0507,-0.8017,-1.8537,-0.9937,-2.0827,-1.5087,-1.8487,0.0,-3.1367,-1.3147,,,,,,,,,,,,,,,
1018,1018,Y790522,CLL,-1.4754,,0.8174,-1.1194,0.256072,-0.9084,0.2606,-2.0524,-0.7824,-2.2814,-1.0944,-2.5114,-1.8004,-1.9994,0.0,-2.6804,-1.3924,,,,,,,,,,,,,,,
1019,1019,Y790523,CLL,-1.8842,,0.8543,-1.0502,0.293623,-0.7382,0.2948,-2.2372,-0.7842,-2.0592,-1.0182,-2.4802,-1.8692,-2.0412,0.0,-2.7462,-1.5602,,,,,,,,,,,,,,,
1020,1020,Y790525,CLL,-1.5522,,0.8276,-1.0842,0.265612,-0.7922,0.2708,-2.1722,-0.6986,-2.1462,-1.0452,-2.5002,-1.9552,-2.1022,0.0,-2.8752,-1.3862,,,,,,,,,,,,,,,
1021,1021,Y790526,CLL,-0.7283,,0.837,-1.0724,0.265768,-0.7284,0.2716,-2.2824,-0.6889,-2.2634,-1.0404,-2.4934,-1.9634,-2.0944,0.0,-2.8384,-1.3844,,,,,,,,,,,,,,,
1022,1022,Y791668,CLL,-1.9044,,0.8261,-1.1194,0.25754,-0.8994,0.2766,-1.6474,-0.8164,-2.2714,-1.0434,-2.3754,-1.7804,-1.9264,0.0,-2.5234,-1.1814,,,,,,,,,,,,,,,
1023,1023,Y792772,CLL,-1.5158,,0.8145,-1.0618,0.24449,-0.9168,0.2652,-1.9978,-0.7275,-2.2348,-1.0878,-2.5098,-1.7018,-1.9208,0.0,-2.9898,-1.2268,,,,,,,,,,,,,,,
1024,1024,Y792773,CLL,-1.508,,0.8258,-1.091,0.25638,-0.778,0.272,-1.886,-0.7186,-2.272,-1.017,-2.553,-2.036,-2.062,0.0,-3.045,-1.403,,,,,,,,,,,,,,,
1025,1025,Y793249,CLL,-1.5027,,0.8343,-1.1367,0.279081,-0.9707,0.2793,-2.2537,-0.8597,-2.3187,-1.0207,-2.5477,-1.8497,-1.8557,0.0,-2.7627,-1.3217,,,,,,,,,,,,,,,
1026,1026,Olivenza,CLL,-1.1615,-1.7635,0.8547,-1.0435,0.27409,-0.8715,0.3075,-1.9825,-0.7685,-2.2025,-0.9995,-2.3525,-1.6545,-1.8245,0.0,-2.6005,-1.1645,,,,,,,,,,,,,,,
1027,1027,Y74022,CLL,-1.5171,,0.8111,-1.0771,0.22686,-0.8541,0.2669,-1.9671,-0.7381,-2.2361,-1.0641,-2.5631,-1.6801,-1.9091,0.0,-2.8151,-1.2831,,,,,,,,,,,,,,,
1028,1028,Y790524,CLL,,,0.8113,-1.0881,0.247224,-0.7541,0.2549,-2.3331,-0.5986,-2.1921,-1.0501,-2.5091,-1.8981,-2.0901,0.0,,-1.4661,,,,,,,,,,,,,,,
1029,1029,Y790527,CLL,,,0.8083,-1.1128,0.254268,-0.8858,0.2602,-2.3028,-0.7026,-1.9378,-1.0178,-2.4678,-1.7838,-1.9398,0.0,-2.8738,-1.3168,,,,,,,,,,,,,,,
1030,1030,Y790529,CLL,-0.9269,,0.8164,-1.0959,0.24164,-0.8509,0.2541,-1.9239,-0.7989,-2.2369,-1.0799,-2.4659,-1.8109,-1.9529,0.0,-2.7659,-1.4029,,,,,,,,,,,,,,,
1031,1031,Y790530,CLL,-0.9823,,0.7882,-1.1343,0.22923,-0.9183,0.2447,-2.3443,-0.5675,-2.4673,-1.0293,-2.4753,-1.7813,-1.9463,0.0,-2.8513,-1.3153,,,,,,,,,,,,,,,
1032,1032,Y790532,CLL,-0.7928,,0.8466,-0.9998,0.2701,-0.7798,0.2842,-1.9258,-0.6365,-2.1318,-0.9768,-2.3988,-1.7458,-1.8838,0.0,-2.7768,-1.4028,,,,,,,,,,,,,,,
1033,1033,Y790574,CLL,-1.5367,,0.7889,-1.0607,0.219234,-0.9257,0.2253,-2.0177,-0.7262,-2.4097,-1.1187,-2.3707,-1.6847,-1.9147,0.0,-3.0307,-1.2887,,,,,,,,,,,,,,,
1034,1034,Y793214,CLL,,,0.831,-0.8961,0.267133,-0.7911,0.2749,-2.1201,-0.6713,-2.0741,-1.0811,-2.3361,-1.7751,-1.9511,0.0,-2.7271,-1.2791,,,,,,,,,,,,,,,
1035,1035,Y8410,CLL,-0.8304,,0.7775,-1.1704,0.2082,-0.9534,0.2206,-2.4024,-0.7854,-2.3114,-1.1154,-2.4534,-1.7834,-1.8304,0.0,-3.0014,-1.2784,,,,,,,,,,,,,,,
1036,1036,Y791108,CLL,-1.0144,,0.8312,-1.0744,0.258259,-0.7924,0.2636,-2.1724,-0.7944,-2.1834,-1.0104,-2.4124,-1.8094,-1.8974,0.0,-2.8444,-1.4064,,,,,,,,,,,,,,,
1037,1037,A881725,CLL,0.2425,,0.8111,-1.5812,0.18801,-0.8489,0.1218,-2.7472,-0.9372,-2.2262,-1.0792,-2.3832,-1.7772,-2.0312,0.0,-2.7632,-1.1622,,,,,,,,,,,,,,,
1038,1038,Bandong,CLL,-0.8183,-1.6243,0.8359,-1.0453,0.25614,-0.8923,0.2797,-1.9493,-0.7146,-2.2183,-1.0153,-2.4063,-1.6773,-1.8393,0.0,-2.6163,-1.2493,,,,,,,,,,,,,,,
1039,1039,Cherokee_Spr.,CLL,-1.3401,-2.1641,0.8165,-1.0671,0.2359,-0.9431,0.2699,-2.1581,-0.7401,-2.1941,-1.0441,-2.2341,-1.7351,-1.8111,0.0,-2.6331,-1.3441,,,,,,,,,,,,,,,
1040,1040,Dhurmsala,CLL,,,,,0.25504,-0.9056,0.2834,-2.1296,,-2.1856,-1.0216,-2.4016,34.7334,-1.8656,0.0,,,,,,,,,,,,,,,,,
1041,1041,Diep_River,CLL,,,,,0.19729,-0.9311,0.2319,-2.1241,,-3.5771,-1.0911,-2.4751,34.7019,-1.9241,0.0,,,,,,,,,,,,,,,,,
1042,1042,Ensisheim,CLL,-0.8993,-1.6623,0.8435,-1.0363,0.26516,-0.8913,0.2937,-1.9563,-0.7523,-2.5103,-0.9353,-2.2933,-1.6933,-1.8433,0.0,-2.8303,-1.2843,,,,,,,,,,,,,,,
1043,1043,Karatu,CLL,-0.8741,-1.6011,0.8721,-0.9961,0.29033,-0.8861,0.3209,-2.1961,-0.8601,-2.0481,-1.0171,-2.2481,-1.7031,-1.8281,0.0,-2.6901,-1.3711,,,,,,,,,,,,,,,
1044,1044,Oubari,CLL,-0.4923,-1.8611,0.8206,-1.1111,0.23023,-0.9741,0.2639,-2.0301,-0.6999,-2.2781,-1.0131,-2.3481,-1.7411,-1.8921,0.0,-2.7271,-1.2901,,,,,,,,,,,,,,,
1045,1045,PCA82507,CLL,-0.6909,,0.8909,-0.9909,0.30275,-0.8159,0.3381,-2.0369,-0.9809,-2.2269,-0.9369,-2.2639,-1.6409,-1.8279,0.0,-2.6759,-1.6139,,,,,,,,,,,,,,,
1046,1046,Saint-Severin,CLL,-1.1136,-2.3356,0.822,-1.0486,0.23905,-0.8896,0.2724,-2.0666,-0.7376,-2.1896,-1.0226,-2.4186,-1.6746,-1.9036,0.0,-2.7256,-1.3046,,,,,,,,,,,,,,,
1047,1047,St.Mesmin,CLL,-1.64979,-1.62879,0.62551,-1.27279,0.07189,-1.07079,0.08821,-2.14879,-0.92479,-2.41479,-1.22179,-2.45179,-1.89479,-2.00279,0.0,-2.46579,-1.21579,,,,,,,,,,,,,,,
1048,1048,St.Mesmin,CLL,,,0.9608,-0.9333,0.37965,-0.7203,0.4137,-2.1333,-1.2093,-2.0903,-0.7653,-1.9293,-1.5913,-1.6973,0.0,,-2.7503,,,,,,,,,,,,,,,
1049,1049,St.Mesmin,CLL,,,0.9875,-0.8986,0.40708,-0.6246,0.4464,-1.8806,-1.0886,-2.0216,-0.7836,-2.0516,-1.7176,-1.6876,0.0,,-1.7346,,,,,,,,,,,,,,,
1050,1050,St.Mesmin,CLL,,,0.8657,-1.0005,0.27442,-0.8515,0.3245,-1.9005,-0.6734,-2.1585,-0.9745,-2.1985,-1.9305,-1.7865,0.0,,-1.4895,,,,,,,,,,,,,,,
1051,1051,St.Mesmin,CLL,,,0.8867,-1.0247,0.2807,-0.3656,0.3113,-2.0147,-0.6547,-2.1797,-0.8077,-2.0107,-2.1567,-1.8387,0.0,,-1.2627,,,,,,,,,,,,,,,
1052,1052,TIL82402,CLL,-1.1379,,0.8384,-1.0499,0.25114,-0.8759,0.2891,-1.8289,-0.7849,-2.2189,-0.9869,-2.3689,-1.7109,-1.8649,0.0,-2.7139,-1.7349,,,,,,,,,,,,,,,
1053,1053,Y74646,CLL,-0.6946,,0.8415,-1.0514,0.24788,-0.7264,0.2796,-1.9994,-0.8284,-2.1054,-1.0594,-2.2734,-1.5354,-1.8294,0.0,-2.8254,-1.3104,,,,,,,,,,,,,,,
1054,1054,Y74646,CLL,-1.1103,,0.8276,-1.0763,0.25104,-0.9063,0.2697,-2.0243,-0.7563,-2.1853,-1.0423,-2.2803,-1.6863,-1.8863,0.0,-2.8473,-1.3403,,,,,,,,,,,,,,,
1055,1055,Y74663,CLL,,,0.8215,-1.0792,0.25549,-0.9482,0.2668,-1.9972,-0.8262,-2.3892,-1.1082,-2.6852,-1.7252,-1.8802,0.0,-2.5052,-1.3342,,,,,,,,,,,,,,,
1056,1056,Y75258,CLL,-1.2511,,0.7885,-1.1201,0.19585,-0.9971,0.2119,-1.9171,-0.9671,-2.3671,-1.0931,-2.2451,-1.7221,-1.8921,0.0,-2.9881,-1.3811,,,,,,,,,,,,,,,
1057,1057,Y790256,CLL,-0.988,,0.8151,-1.108,0.23633,-0.871,0.253,-2.055,-0.807,-2.239,-1.022,-2.322,-1.706,-1.873,0.0,,-1.431,,,,,,,,,,,,,,,
1058,1058,Y790406,CLL,,,0.8355,-0.9913,0.25173,-0.7873,0.2857,-2.0123,-0.7333,-2.1733,-1.0573,-2.4023,-1.6663,-1.8363,0.0,,-1.3323,,,,,,,,,,,,,,,
1059,1059,Y790520,CLL,-0.5039,,0.8335,-1.1662,0.264319,-0.9542,0.2698,-1.9532,-0.6992,-2.1432,-1.0552,-2.4982,-1.7682,-1.8692,0.0,-2.6212,-1.3992,,,,,,,,,,,,,,,
1060,1060,Y790528,CLL,-1.0071,,0.7843,-1.0801,0.19119,-0.8371,0.2189,-1.7361,-0.6362,-2.4121,-1.0321,-2.3731,-1.8221,-1.8551,0.0,-2.6471,-1.3621,,,,,,,,,,,,,,,
1061,1061,Y790752,CLL,-1.2053,,0.7478,-1.1353,0.17299,-0.9183,0.1867,-2.0483,-0.6583,-2.2853,-1.0283,-2.5603,-1.8403,-1.9723,0.0,-2.4233,-1.3243,,,,,,,,,,,,,,,
1062,1062,Y790782,CLL,-0.3834,,0.8287,-1.1018,0.23019,-0.7648,0.2472,-1.9478,-0.7928,-2.1908,-1.0748,-2.3828,-1.7868,-1.8788,0.0,-2.5668,-1.3838,,,,,,,,,,,,,,,
1063,1063,Y790783,CLL,-0.9988,,0.8174,-1.1148,0.2437,-0.8398,0.2562,-1.9368,-0.7928,-2.1938,-1.0538,-2.4648,-1.8198,-1.9508,0.0,-2.6798,-1.4018,,,,,,,,,,,,,,,
1064,1064,Y790784,CLL,,,0.63164,-1.21086,0.05529,-0.94186,0.07314,-2.14586,-0.60216,-2.36586,-1.25686,-2.74986,-2.09686,-2.05286,0.0,-2.70686,-1.35386,,,,,,,,,,,,,,,
1065,1065,Y790785,CLL,,,0.8196,-1.0527,0.25091,-0.8167,0.2623,-2.3707,-0.7897,-2.2337,-1.0427,-2.5607,-1.9237,-1.8807,0.0,-2.7997,-1.4157,,,,,,,,,,,,,,,
1066,1066,Y791536,CLL,-0.9037,,0.8625,-1.0527,0.291806,-0.8547,0.3003,-1.9037,-0.8067,-2.2487,-1.0227,-2.5287,-1.7117,-1.8487,0.0,-2.8687,-1.3207,,,,,,,,,,,,,,,
1067,1067,Y793506,CLL,-2.2509,,0.7611,-1.1449,0.18738,-0.8529,0.2031,-1.6639,-0.5158,-2.2709,-1.1239,-2.4589,-1.8159,-1.9869,0.0,-2.6609,-1.3459,,,,,,,,,,,,,,,
1068,1068,Y793539,CLL,-0.8814,,0.8406,-1.1384,0.269507,-0.8784,0.2736,-2.0204,-0.8364,-2.2234,-1.0604,-2.4114,-1.7064,-1.7674,0.0,-3.0414,-1.4044,,,,,,,,,,,,,,,
1069,1069,Y74160,CLL,-1.1587,,0.9826,-0.9007,0.41026,-0.6937,0.4303,-1.9847,-1.8477,-2.2047,-0.8217,-2.1907,-1.5377,-1.7417,0.0,-3.7277,-2.2487,,,,,,,,,,,,,,,
1070,1070,Y790144,CLL,,,0.8045,-1.0129,0.22758,-0.9099,0.2591,-2.0299,-0.6941,-2.1179,-1.0849,-2.4619,-1.7069,-1.8789,0.0,,-1.3689,,,,,,,,,,,,,,,
1071,1071,Lodran,LOD,,,,,0.84192,-1.37,0.781,,,,-1.103,,,,0.0,,,,,,,,,,,,,,,,,
1072,1072,MAC88177,LOD,,,1.2914,-1.8608,0.83444,-1.3108,0.7492,-2.2998,,-2.8208,-0.5468,-2.2048,-1.3478,-1.3458,0.0,,,,,,,,,,,,,,,,,
1073,1073,Y74357,LOD,-0.7806,,0.7089,-2.1368,0.17966,-2.0518,0.1512,-2.0818,-1.3228,-3.0178,-0.8324,-2.5938,-1.5448,-1.9288,0.0,-2.4968,-1.4238,,,,,,,,,,,,,,,
1074,1074,Y75274,LOD,-1.1509,,0.3129,-2.2411,-0.0692,-2.3481,-0.2931,-2.3151,-1.7831,-3.2681,-1.9911,-3.4971,-2.6971,-2.4241,0.0,-2.5321,-1.3991,,,,,,,,,,,,,,,
1075,1075,Y791493,LOD,-0.5409,,0.7094,-1.8125,0.2212,-1.3965,0.1205,-1.8045,-1.2655,-3.0155,-1.2045,-2.8475,-1.6155,-1.8715,0.0,-2.6355,-1.3595,,,,,,,,,,,,,,,
1076,1076,A881757,LUN,,,0.9321,-1.2725,-0.279,-0.1273,0.3975,-2.6325,-1.7075,-2.5515,-0.1503,-1.1625,-2.1305,-1.9335,0.0,,-3.7865,,,,,,,,,,,,,,,
1077,1077,MAC88105,LUN,-0.227,-1.381,1.674,-0.751,0.2061,0.9815,1.092,,,-1.974,0.6997,-1.283,,-1.784,0.0,,-2.07,,,,,,,,,,,,,,,
1078,1078,Y793169,LUN,-1.1738,,0.9371,-1.3638,-0.3202,-0.0714,0.3862,-1.8628,-1.2988,-2.0338,-0.1009,-1.1948,-2.3138,-2.0698,0.0,,-3.9208,,,,,,,,,,,,,,,
1079,1079,Y793274,LUN,,,1.1406,-1.1578,0.0835,0.2266,0.5912,-2.2378,,-2.0598,0.0508,-1.4678,-1.9948,-2.1868,0.0,,-3.0248,,,,,,,,,,,,,,,
1080,1080,A882023,MES,-1.8807,,0.2769,-1.9857,-0.531,-0.9448,-0.2587,-2.0527,-2.1797,-3.2977,-1.0323,-3.2267,-2.3297,-2.3297,0.0,-2.6167,-1.4027,,,,,,,,,,,,,,,
1081,1081,Barea,MES,,,,,0.1999,-0.1922,0.5173,,,,-0.3738,,,,0.0,,,,,,,,,,,,,,,,,
1082,1082,Barea,MES,-2.9524,-2.4754,0.0671,-2.4104,-0.7829,-1.1024,-0.4404,-2.1334,-1.7324,-3.6714,-1.3422,-2.8594,-2.3114,-2.4694,0.0,-2.6894,-0.9753,,,,,,,,,,,,,,,
1083,1083,Chaunskij,MES,,,,-1.5945,-0.2128,-0.155,0.3215,-1.0915,-0.4224,-2.8035,-0.3963,-1.8705,-1.7225,-1.8905,0.0,-2.9815,-1.0255,,,,,,,,,,,,,,,
