Unnamed: 0.1,Unnamed: 0,Names,Class,[H/Mg],[C/Mg],[O/Mg],[Na/Mg],[Mg/Mg],[Al/Mg],[Si/Mg],[P/Mg],[S/Mg],[K/Mg],[Ca/Mg],[Ti/Mg],[Cr/Mg],[Mn/Mg],[Fe/Mg],[Co/Mg],[Ni/Mg],[Cu/Mg],[Zn/Mg],[He/Mg],[Li/Mg],[Be/Mg],[B/Mg],[N/Mg],[F/Mg],[Ne/Mg],[Cl/Mg],[Ar/Mg],[Sc/Mg],[V/Mg],[Ga/Mg],[Ge/Mg]
457,457,Y790043,CH,,,0.53345,-1.36055,0.0,-0.94255,-0.02155,-2.27055,-1.93955,-2.27555,-1.33155,-2.82955,-2.21855,-2.08955,-0.50625,-3.23655,-2.08255,,,,,,,,,,,,,,,
458,458,Y790269,CH,,,0.54752,-1.30148,0.0,-1.12748,0.01952,-2.28348,-0.95998,-2.34848,-1.30248,-2.65748,-1.89548,-2.11448,-0.09108,,-1.37448,,,,,,,,,,,,,,,
459,459,Y790271,CH,-0.49547,,0.58273,-1.41557,0.0,-1.11357,0.01243,-2.15457,-0.85467,-2.57857,-1.31457,-2.69857,-2.07557,-2.15457,-0.04646,-2.64557,-1.41557,,,,,,,,,,,,,,,
460,460,Y790272,CH,-0.49586,,0.58254,-1.42206,0.0,-1.03106,0.01194,-2.24606,-0.85976,-2.58406,-1.28206,-2.70506,-2.08106,-2.16006,-0.06859,,-1.34306,,,,,,,,,,,,,,,
461,461,Y790337,CH,-1.422113,,0.549087,-1.441113,0.0,-1.113113,0.003887,-2.173113,-0.964313,-2.539113,-1.363113,-2.717113,-2.070113,-2.205113,-0.053163,-2.799113,-1.315113,,,,,,,,,,,,,,,
462,462,Y790502,CH,-0.499922,,0.581478,-1.348522,0.0,-1.028522,0.008478,-2.169522,-1.009522,-2.484522,-1.291522,-2.668522,-2.055522,-2.201522,-0.096122,-2.736522,-1.410522,,,,,,,,,,,,,,,
463,463,Y790749,CH,,,0.55227,-1.31173,0.0,-1.15573,0.01127,-2.13473,-0.96063,-2.33373,-1.30073,-2.67773,-1.89173,-2.12073,-0.09453,,-1.28573,,,,,,,,,,,,,,,
464,464,Y790756,CH,-1.194086,,0.551314,-1.380086,0.0,-1.173086,0.004914,-2.147086,-0.902186,-2.477086,-1.311086,-2.706086,-2.059086,-2.162086,-0.031006,-2.425086,-1.416086,,,,,,,,,,,,,,,
465,465,Y790760,CH,-0.597457,,0.563243,-1.362057,0.0,-1.017057,-0.007057,-2.462057,-0.960857,-2.527057,-1.268057,-2.757057,-2.258057,-2.329057,-0.027927,-2.701057,-1.484057,,,,,,,,,,,,,,,
466,466,Y790781,CH,-0.999556,,0.555744,-1.366556,0.0,-1.165556,0.006444,-2.436556,-0.834956,-2.531556,-1.282556,-2.760556,-2.062556,-2.197556,-0.048936,-2.597556,-1.307556,,,,,,,,,,,,,,,
467,467,Y790985,CH,-0.6156,,0.5746,-1.325,0.0,-1.066,0.016,-2.184,-0.7913,-2.518,-1.326,-2.747,-2.197,-2.122,-0.04255,-2.719,-1.43,,,,,,,,,,,,,,,
468,468,Y790987,CH,-0.485812,,0.577388,-1.374312,0.0,-1.039312,-0.005312,-2.045312,-1.017312,-2.493312,-1.280312,-2.899312,-2.240312,-2.210312,-0.104122,-2.872312,-1.570312,,,,,,,,,,,,,,,
469,469,Y791024,CH,-0.55074,,0.56396,-1.47114,0.0,-1.23214,-0.01214,-2.16114,-1.13114,-2.54214,-1.36914,-2.77214,-2.06214,-2.13214,-0.05896,-2.92014,-1.31314,,,,,,,,,,,,,,,
470,470,Y791143,CH,-1.00227,,0.55633,-1.39427,0.0,-1.30327,0.01073,-2.24227,-0.96537,-2.54227,-1.26527,-2.56027,-1.96227,-2.14527,-0.07487,-2.72227,-1.31527,,,,,,,,,,,,,,,
471,471,Y791144,CH,-0.4565293,,0.5833707,-1.4229293,0.0,-1.1599293,-0.0009293,-2.9099293,-0.9113293,-2.5279293,-1.2999293,-2.8149293,-2.1199293,-2.0769293,-0.0621593,-2.8649293,-1.3529293,,,,,,,,,,,,,,,
472,472,Y791314,CH,-0.535322,,0.576078,-1.340022,0.0,-1.066022,0.007978,-2.022022,-0.864122,-2.470022,-1.318022,-2.700022,-2.041022,-2.155022,-0.051882,-2.592022,-1.359022,,,,,,,,,,,,,,,
473,473,Y791315,CH,-0.580375,,0.560125,-1.620675,0.0,-1.119675,-0.006675,-2.233675,-0.964075,-2.736675,-1.332675,-2.623675,-1.980675,-2.198675,-0.039265,-2.706675,-1.369675,,,,,,,,,,,,,,,
474,474,Y791406,CH,-1.099621,,0.549179,-1.409621,0.0,-1.166621,0.006379,-2.258621,-0.966521,-2.538621,-1.308621,-2.893621,-1.996621,-2.222621,-0.057281,-2.775621,-1.350621,,,,,,,,,,,,,,,
475,475,Y791434,CH,-0.709561,,0.565739,-1.374161,0.0,-1.216161,0.003839,-2.013161,-1.117161,-2.592161,-1.277161,-2.763161,-2.113161,-2.200161,-0.049081,-2.778161,-1.503161,,,,,,,,,,,,,,,
476,476,Y791444,CH,-1.44338,,0.56072,-1.36638,0.0,-1.24738,0.03662,-2.21538,-0.92878,-2.57238,-1.31138,-2.94838,-2.03438,-2.23338,-0.01202,-2.66938,-1.27738,,,,,,,,,,,,,,,
477,477,Y791453,CH,-1.2761556,,0.5402444,-1.3971556,0.0,-1.1731556,-0.0001556,-2.1431556,-0.9033556,-2.5971556,-1.3051556,-2.8261556,-2.1581556,-2.1881556,-0.0499756,-2.6581556,-1.4511556,,,,,,,,,,,,,,,
478,478,Y791482,CH,-0.44229,,0.58491,-1.39669,0.0,-0.97669,-0.01169,-2.14269,-0.95419,-2.53869,-1.30069,-2.76869,-2.13169,-2.41569,-0.09813,-2.93769,-1.44069,,,,,,,,,,,,,,,
479,479,Y791501,CH,-0.668463,,0.562337,-1.348563,0.0,-1.029563,-0.005563,-2.090563,-0.845863,-2.541563,-1.310563,-2.828563,-2.236563,-2.130563,-0.095693,-2.833563,-1.425563,,,,,,,,,,,,,,,
480,480,Y791563,CH,-0.583484,,0.573516,-1.382084,0.0,-0.956884,-0.009084,-2.238084,-0.774384,-2.557084,-1.296084,-2.787084,-2.119084,-2.376084,0.029656,-2.776084,-1.325084,,,,,,,,,,,,,,,
481,481,Y791604,CH,-0.4165,,0.5892,-1.3926,0.0,-1.0516,0.0214,-2.1326,-0.961,-2.5286,-1.2776,-3.0596,-2.0486,-2.4336,-0.0949,-3.0526,-1.3696,,,,,,,,,,,,,,,
482,482,Y791629,CH,-0.722393,,0.563407,-1.359993,0.0,-1.240993,0.002007,-2.070993,-0.970993,-2.495993,-1.253993,-2.833993,-2.138993,-2.150993,-0.092453,-2.790993,-1.417993,,,,,,,,,,,,,,,
483,483,Y791716,CH,-0.3768797,,0.6016203,-1.4052797,0.0,-1.1482797,0.0007203,-2.7652797,-0.9525797,-2.5872797,-1.3612797,-2.6612797,-2.1212797,-2.1052797,-0.0924297,-2.6972797,-1.4172797,,,,,,,,,,,,,,,
484,484,Y791857,CH,,,0.531987,-1.400313,0.0,-1.212313,-0.004313,-2.225313,-0.855513,-2.599313,-1.333313,-2.720313,-2.134313,-2.208313,-0.038513,-2.512313,-1.407313,,,,,,,,,,,,,,,
485,485,Y791870,CH,,,0.5398988,-1.3888012,0.0,-1.0128012,-0.0008012,-2.2258012,-0.9293012,-2.4918012,-1.3398012,-2.9768012,-2.2738012,-2.3688012,-0.0576312,-2.9868012,-1.3958012,,,,,,,,,,,,,,,
486,486,Y791917,CH,-0.239618,,0.609982,-1.424218,0.0,-1.081218,0.008782,-3.001218,-1.015218,-2.522218,-1.281218,-2.752218,-1.970218,-2.072218,-0.092318,-3.004218,-1.254218,,,,,,,,,,,,,,,
487,487,Y791918,CH,-0.324593,,0.594907,-1.308693,0.0,-1.160693,0.007307,-2.407693,-0.867793,-2.479693,-1.274693,-2.760693,-2.073693,-2.180693,-0.094993,-2.823693,-1.454693,,,,,,,,,,,,,,,
488,488,Y791919,CH,-0.29973,,0.59937,-1.28743,0.0,-1.14143,0.01057,-2.48743,-0.78693,-2.46943,-1.28943,-2.69843,-2.05143,-2.15443,-0.08051,-2.73543,-1.48943,,,,,,,,,,,,,,,
489,489,Y791931,CH,-0.617671,,0.574529,-1.318771,0.0,-1.218771,0.007229,-2.607771,-0.863871,-2.526771,-1.187771,-2.756771,-2.069771,-2.176771,-0.059071,-2.748771,-1.398771,,,,,,,,,,,,,,,
490,490,Y791968,CH,-0.66172,,0.57528,-1.38492,0.0,-0.95172,-0.01292,-2.27692,-0.88552,-2.48692,-1.35592,-2.82592,-2.20192,-2.29692,-0.08097,-3.01992,-1.38192,,,,,,,,,,,,,,,
491,491,Y791969,CH,-0.707351,,0.559749,-1.359551,0.0,-1.122551,-0.007551,-2.085551,-0.813451,-2.593551,-1.305551,-2.765551,-2.184551,-2.111551,-0.063361,-2.678551,-1.427551,,,,,,,,,,,,,,,
492,492,Y791970,CH,-0.651649,,0.564351,-1.361049,0.0,-1.096049,-0.004049,-2.244049,-0.797849,-2.601049,-1.323049,-2.772049,-2.207049,-2.161049,-0.100079,-2.724049,-1.434049,,,,,,,,,,,,,,,
493,493,Y791971,CH,-0.604021,,0.563679,-1.370521,0.0,-1.198521,-0.008521,-1.984521,-0.748721,-2.546521,-1.207521,-2.776521,-2.139521,-2.109521,-0.130021,-2.702521,-1.412521,,,,,,,,,,,,,,,
494,494,Y791972,CH,-0.722493,,0.553607,-1.394393,0.0,-1.205393,-0.007393,-2.092393,-0.759493,-2.600393,-1.242393,-2.772393,-2.162393,-2.118393,-0.094103,-2.679393,-1.417393,,,,,,,,,,,,,,,
495,495,Y791973,CH,-1.051953,,0.543647,-1.385953,0.0,-1.165953,-0.007953,-2.007953,-0.729553,-2.597953,-1.235953,-2.769953,-2.145953,-2.129953,-0.066523,-2.571953,-1.362953,,,,,,,,,,,,,,,
496,496,Y792506,CH,,,0.534614,-1.398686,0.0,-1.168686,-0.005686,-2.084686,-0.917186,-2.483686,-1.376686,-2.712686,-2.065686,-2.168686,-0.029066,-2.548686,-1.323686,,,,,,,,,,,,,,,
497,497,Y792516,CH,-1.04119,,0.55051,-1.39619,0.0,-1.12019,-0.01419,-2.46019,-0.95079,-2.55519,-1.22719,-2.78519,-2.18919,-2.14519,-0.10992,-2.92219,-1.45019,,,,,,,,,,,,,,,
498,498,Y792517,CH,-0.80684,,0.54826,-1.39984,0.0,-1.17384,-0.01984,-2.19084,-0.84174,-2.54184,-1.27484,-2.82884,-2.20484,-2.15984,-0.05683,-2.83484,-1.41284,,,,,,,,,,,,,,,
499,499,Y792521,CH,-0.522893,,0.582907,-1.383393,0.0,-0.938393,0.002607,-2.176393,-1.076393,-2.491393,-1.256393,-2.897393,-2.311393,-2.301393,-0.114593,-3.011393,-1.441393,,,,,,,,,,,,,,,
500,500,Y792522,CH,-0.304174,,0.599026,-1.370274,0.0,-0.930574,0.001726,-2.148274,-0.992874,-2.478274,-1.288274,-2.817274,-2.279274,-2.310274,-0.100074,-2.950274,-1.395274,,,,,,,,,,,,,,,
501,501,Y792736,CH,-1.110192,,0.556808,-1.368192,0.0,-1.112192,0.006808,-2.114192,-0.990792,-2.487192,-1.338192,-2.525192,-2.069192,-2.364192,-0.069582,-2.995192,-1.379192,,,,,,,,,,,,,,,
502,502,Y792764,CH,-0.81159,,0.55801,-1.41319,0.0,-1.22919,0.01581,-2.24919,-0.93879,-2.53019,-1.35419,-2.81819,-1.97819,-2.23119,-0.05135,-2.89719,-1.30919,,,,,,,,,,,,,,,
503,503,Y793175,CH,-1.14644,,0.54386,-1.45944,0.0,-1.20744,-0.02144,-2.76644,-0.97444,-2.58844,-1.38244,-2.88444,-2.17844,-2.14944,0.0013,-2.66144,-1.29344,,,,,,,,,,,,,,,
504,504,Y793191,CH,-0.514589,,0.582311,-1.416889,0.0,-1.059889,0.006111,-2.468889,-1.048889,-2.534889,-1.308889,-2.888889,-2.343889,-2.359889,-0.078129,-2.921889,-1.499889,,,,,,,,,,,,,,,
505,505,Y793203,CH,-0.8533442,,0.5568558,-1.4403442,0.0,-1.2373442,-0.0003442,-2.3403442,-0.9688442,-2.5383442,-1.3933442,-2.8253442,-2.1303442,-2.1573442,-0.0575242,-2.6933442,-1.4003442,,,,,,,,,,,,,,,
506,506,Y793239,CH,-0.92019,,0.54611,-1.47109,0.0,-1.20509,-0.01309,-2.51609,-1.01909,-2.60709,-1.46309,-2.83609,-2.08009,-2.18309,-0.06601,-2.66309,-1.40109,,,,,,,,,,,,,,,
507,507,Y793253,CH,-0.64153,,0.55917,-1.44173,0.0,-1.16473,-0.01473,-2.65973,-0.92793,-2.53273,-1.26073,-2.76273,-2.05273,-2.10873,-0.04604,-2.59873,-1.39473,,,,,,,,,,,,,,,
508,508,Y793278,CH,,,0.531236,-1.444964,0.0,-1.280964,-0.004964,-2.838964,-0.864864,-2.536964,-1.299964,-2.823964,-2.078964,-2.085964,-0.024274,-2.519964,-1.424964,,,,,,,,,,,,,,,
509,509,Y793284,CH,-0.22349,,0.61101,-1.44139,0.0,-1.13839,-0.01439,-2.12339,-1.08239,-2.53339,-1.26939,-2.71139,-2.07639,-2.02339,-0.10983,-2.68839,-1.43839,,,,,,,,,,,,,,,
510,510,Y793386,CH,-0.239257,,0.614043,-1.408857,0.0,-1.124857,0.005143,-2.697857,-0.906257,-2.468857,-1.325857,-2.807857,-1.906857,-2.069857,-0.089937,-2.681857,-1.372857,,,,,,,,,,,,,,,
511,511,Y793501,CH,-1.233743,,0.541657,-1.423743,0.0,-1.027743,-0.009743,-2.030743,-0.903343,-2.598743,-1.331743,-3.071743,-1.970743,-2.391743,-0.063273,-2.770743,-1.303743,,,,,,,,,,,,,,,
512,512,Y793510,CH,-0.7258,,0.5608,-1.4088,0.0,-0.9595,-0.0128,-1.9508,-0.9976,-2.5908,-1.3158,-3.0638,-2.0098,-2.3588,-0.05932,-2.7848,-1.2718,,,,,,,,,,,,,,,
513,513,Y794046,CH,-0.476721,,0.582479,-1.468321,0.0,-1.222321,0.007679,-2.460321,-0.955221,-2.583321,-1.343321,-2.813321,-2.034321,-2.115321,-0.056671,-2.674321,-1.336321,,,,,,,,,,,,,,,
514,514,Y794046,CH,-1.17006,,0.53574,-1.32406,0.0,-1.12606,-0.01206,-2.97006,-2.44306,-2.39406,-1.34106,-2.75806,-1.95906,-2.16906,-0.61036,,-2.88806,,,,,,,,,,,,,,,
515,515,Y81058,CH,-0.935827,,0.551973,-1.386927,0.0,-1.045927,-0.002927,-2.191927,-1.169927,-2.858927,-1.313927,-2.648927,-1.977927,-2.191927,-0.119527,-2.688927,-1.416927,,,,,,,,,,,,,,,
516,516,Tafoya_B,CH,-0.56896,-1.87366,0.58304,-1.43366,0.0,-1.13966,0.02234,-2.23766,-0.99466,-2.57666,-1.26666,-2.65066,-1.92166,-2.13666,-0.05245,-2.67366,-1.27166,,,,,,,,,,,,,,,
517,517,Tahara,CH,,,0.53572202,-1.39197798,0.0,-1.28197798,2.202e-05,-2.29497798,-0.92867798,-2.55697798,-1.30997798,-2.84397798,-2.14897798,-2.14597798,-0.09180798,-2.64897798,-1.40597798,,,,,,,,,,,,,,,
518,518,Y791020,CH,-0.5759,,0.5773,-1.4239,0.0,-1.2129,0.0141,-2.6089,-0.9465,-2.5279,-1.3169,-2.7069,-1.9669,-2.0909,-0.06795,-2.8129,-1.3279,,,,,,,,,,,,,,,
519,519,Y791025,CH,-1.190783,,0.547017,-1.379783,0.0,-1.069783,-0.008783,-2.126783,-0.953283,-2.550783,-1.269783,-2.904783,-2.214783,-2.200783,-0.083583,-2.843783,-1.511783,,,,,,,,,,,,,,,
520,520,Y791036,CH,-1.3746316,,0.5494684,-1.3916316,0.0,-1.0346316,-0.0006316,-2.1226316,-0.9197316,-2.7376316,-1.2866316,-2.8876316,-2.2456316,-2.2166316,-0.0434016,-2.7856316,-1.3956316,,,,,,,,,,,,,,,
521,521,Y791047,CH,-0.36103,,0.59367,-1.44863,0.0,-1.15263,0.01737,-2.01663,-1.00863,-2.42963,-1.31863,-2.75663,-2.00463,-2.08963,-0.08303,-2.93663,-1.33263,,,,,,,,,,,,,,,
522,522,Y791210,CH,-0.527704,,0.566296,-1.428604,0.0,-1.230604,-0.007604,-2.915604,-0.863904,-2.533604,-1.313604,-2.821604,-2.182604,-2.058604,-0.063894,-2.880604,-1.320604,,,,,,,,,,,,,,,
523,523,Y791211,CH,-0.83551,,0.55559,-1.41921,0.0,-1.14421,-0.01921,-2.37421,-0.98731,-2.49721,-1.28421,-2.72721,-2.12821,-2.19821,-0.08451,-2.83321,-1.45421,,,,,,,,,,,,,,,
524,524,Y791312,CH,-1.038332,,0.557568,-1.405332,0.0,-1.071332,0.008668,-2.315332,-0.984932,-2.535332,-1.301332,-2.713332,-2.033332,-2.125332,-0.059472,-2.611332,-1.255332,,,,,,,,,,,,,,,
525,525,Y791477,CH,-0.754417,,0.563883,-1.340817,0.0,-1.040817,0.002183,-2.092817,-0.881617,-2.542817,-1.231817,-2.830817,-2.222817,-2.146817,-0.109017,-2.853817,-1.473817,,,,,,,,,,,,,,,
526,526,Dwaleni,CH,-1.39087,-2.23687,0.55703,-1.30587,0.0,-1.10487,0.02413,-2.26787,-0.98687,-2.47787,-1.27287,-2.58287,-1.93287,-2.17887,-0.0601,-2.57487,-1.28487,,,,,,,,,,,,,,,
527,527,ALH77014,CH,-0.624754,,0.566146,-1.397754,0.0,-1.142754,0.000246,-2.535754,-0.822554,-2.533754,-1.324754,-2.711754,-1.963754,-2.083754,-0.072414,-2.688754,-1.342754,,,,,,,,,,,,,,,
528,528,ALH77177,CH,-0.58917,,0.57923,-1.38947,0.0,-1.08647,0.01153,-2.49247,-0.93537,-2.52547,-1.31347,-2.81247,-1.97347,-2.08747,-0.05894,-2.68047,-1.31447,,,,,,,,,,,,,,,
529,529,ALH77182,CH,-0.366696,,0.600604,-1.331396,0.0,-1.055396,0.002604,-2.574396,-1.003396,-2.483396,-1.326396,-2.764396,-1.982396,-2.059396,-0.113296,-3.057396,-1.429396,,,,,,,,,,,,,,,
530,530,ALH77294,CH,-1.3614,-2.5474,0.5576,-1.4024,0.0,-1.1124,0.0296,-2.2214,-0.9628,-2.5964,-1.2544,-2.5254,-1.8934,-2.1014,-0.0943,-2.7604,-1.2724,,,,,,,,,,,,,,,
531,531,Allegan,CH,-1.50724,-2.13724,0.55636,-1.31924,0.0,-1.17424,0.02876,-2.17624,-0.95754,-2.47624,-1.28824,-2.65924,-1.90524,-2.13124,-0.04785,-2.52724,-1.28024,,,,,,,,,,,,,,,
532,532,Allegan,CH,,,,,0.0,-1.16588,0.02112,-2.24088,,-2.47288,-1.29088,-2.66888,34.52112,-2.13088,-0.06482,,,,,,,,,,,,,,,,,
533,533,Ashmore,CH,-0.9843,-2.5323,0.5702,-1.3373,0.0,-1.1603,0.0287,-2.3043,-0.9257,-2.4273,-1.2983,-2.6153,-1.8943,-2.1423,-0.06586,-2.6213,-1.2923,,,,,,,,,,,,,,,
534,534,Beardsley,CH,,,,,0.0,-1.14425,0.01575,-2.20025,,,-1.29025,-2.66525,34.52575,-2.13025,-0.08435,,,,,,,,,,,,,,,,,
535,535,Bonita_Springs,CH,-0.46023,-1.83643,0.57527,-1.46243,0.0,-1.17143,0.02157,-2.02743,-0.94463,-2.65143,-1.29543,-2.61743,-1.96543,-2.08843,-0.07135,-2.57243,-1.31043,,,,,,,,,,,,,,,
536,536,Burdett,CH,-0.29141,-1.90971,0.61739,-1.53471,0.0,-1.12471,0.03929,-2.22271,-0.94501,-2.62871,-1.31171,-2.55671,-1.88971,-2.10771,-0.05859,-2.54971,-1.27671,,,,,,,,,,,,,,,
537,537,Casilda,CH,-0.57981,-1.72831,0.57859,-1.43431,0.0,-1.15131,0.02869,-2.23331,-0.94211,-2.53231,-1.30731,-2.58531,-1.92731,-2.13631,-0.10751,-2.62931,-1.31631,,,,,,,,,,,,,,,
538,538,Chela,CH,-0.81441,-2.07561,0.55929,-1.34661,0.0,-1.13261,0.01939,-2.22661,-1.02261,-2.49261,-1.27761,-2.59761,-1.97361,-2.14761,-0.09971,-2.64161,-1.30461,,,,,,,,,,,,,,,
539,539,Collescipoli,CH,-1.94006,,0.54674,-1.13806,0.0,-0.90676,0.01594,,-0.91366,-2.05706,-1.44106,-2.41106,-1.86706,-2.12406,-0.08181,-2.53406,-1.34006,,,,,,,,,,,,,,,
540,540,Cronstad,CH,,,,,0.0,-1.15445,0.02155,-2.23445,,-2.45445,-1.27845,-2.66945,34.52155,-2.13245,-0.08165,,,,,,,,,,,,,,,,,
541,541,Ehole,CH,-2.246,-1.894,0.5518,-1.331,0.0,-1.17,0.019,-2.222,-0.998,-2.442,-1.272,-2.525,-1.959,-2.157,-0.07862,-2.636,-1.328,,,,,,,,,,,,,,,
542,542,Forest_City,CH,,,,,0.0,-1.15533,0.02167,-2.21233,,-2.44533,-1.28633,-2.66033,34.53167,-2.13133,-0.06387,,,,,,,,,,,,,,,,,
543,543,Idutywa,CH,,,,,0.0,-1.14932,0.02768,-2.20832,,-2.46432,-1.27432,-2.64632,34.52768,-2.12732,-0.08752,,,,,,,,,,,,,,,,,
544,544,Ipiranga,CH,-0.90122,-1.80492,0.56198,-1.30392,0.0,-1.13692,0.02408,-2.20292,-0.95622,-2.39792,-1.26692,-2.58992,-1.93092,-2.18592,-0.09422,-2.58292,-1.30992,,,,,,,,,,,,,,,
545,545,Itapicuru-Mirim,CH,-0.69293,-1.29123,0.56987,-1.33723,0.0,-1.13823,0.02977,-2.21423,-0.99123,-2.46223,-1.27923,-2.60423,-1.89923,-2.08923,-0.0191,-2.81423,-1.22623,,,,,,,,,,,,,,,
546,546,Jilin,CH,,,0.54515,-1.43115,0.0,-1.18415,0.01185,-2.69415,-0.94415,-2.51615,-1.28515,-2.74515,-2.01415,-2.01715,0.017227,-2.47115,-1.25215,,,,,,,,,,,,,,,
547,547,Lost_City,CH,,-2.84833,0.54707,-1.31033,0.0,-1.15833,0.01467,-2.10133,-0.96303,-2.44133,-1.28233,-2.59233,-1.92533,-2.15733,-0.0742,-2.58433,-1.32033,,,,,,,,,,,,,,,
548,548,Macau,CH,-0.52377,-1.75167,0.59593,-1.31867,0.0,-1.15367,0.02933,-2.18767,-1.01967,-2.46967,-1.28267,-2.61267,-1.91567,-2.09667,-0.07887,-2.74367,-1.29467,,,,,,,,,,,,,,,
549,549,Nullarbor,CH,-2.1306,-2.2566,0.5586,-1.2576,0.0,-1.1596,0.0264,-2.2876,-1.1746,-2.3376,-1.2846,-2.6016,-1.9436,-2.0856,-0.1163,-2.8496,-1.3806,,,,,,,,,,,,,,,
550,550,Oro_Grande,CH,-0.27677,-1.46437,0.66413,-1.37337,0.0,-1.17237,0.02763,-2.18037,-1.11237,-2.49737,-1.24037,-2.48337,-1.86737,-2.08737,-0.07477,-2.65237,-1.33137,,,,,,,,,,,,,,,
551,551,Pantar,CH,,,,,0.0,-1.16157,0.01043,-2.20657,,-2.44557,-1.28957,-2.65957,34.53043,-2.13557,-0.08119,,,,,,,,,,,,,,,,,
552,552,Plainview,CH,,,,,0.0,-1.16153,0.01147,-2.20953,,-2.48353,-1.29853,-2.66953,34.52147,-2.15153,-0.06568,,,,,,,,,,,,,,,,,
553,553,Plainview_(1917),CH,-0.61087,-1.79517,0.57593,-1.40917,0.0,-1.11017,0.01883,-2.19317,-0.93017,-2.43017,-1.25817,-2.58017,-1.89717,-2.10317,-0.07584,-2.62417,-1.31117,,,,,,,,,,,,,,,
554,554,Pribram,CH,-1.24664,-2.00364,0.55456,-1.32164,0.0,-1.15464,0.02236,-2.15864,-0.90274,-2.48864,-1.26564,-2.63064,-1.95164,-2.14364,-0.09924,-2.63664,-1.31264,,,,,,,,,,,,,,,
555,555,Pulsora,CH,-1.70573,-1.68573,0.56007,-1.31873,0.0,-1.10473,0.02527,-2.18773,-0.99773,-2.42473,-1.29973,-2.57573,-1.91673,-2.14073,-0.04222,-2.52273,-1.26973,,,,,,,,,,,,,,,
556,556,Pultusk,CH,,,,,0.0,-1.16371,0.02029,-2.22071,,-2.45371,-1.28471,-2.66871,34.53029,-2.12571,-0.0706,,,,,,,,,,,,,,,,,
557,557,Richardton,CH,,,,,0.0,-1.166763,0.008237,-2.229763,,-2.490763,-1.298763,-2.664763,34.528237,-2.133763,-0.040743,,,,,,,,,,,,,,,,,
558,558,Sitathali,CH,-1.51437,-2.14537,0.55573,-1.31637,0.0,-1.09737,0.02063,-2.13837,-0.94827,-2.43737,-1.28037,-2.52137,-2.01237,-2.12437,-0.07269,-2.58037,-1.28037,,,,,,,,,,,,,,,
559,559,Uberaba,CH,-0.92614,-1.89004,0.57136,-1.30104,0.0,-1.11004,0.03096,-2.21704,-0.95244,-2.48304,-1.26304,-2.58804,-1.90504,-2.11004,-0.09514,-2.83604,-1.29504,,,,,,,,,,,,,,,
560,560,Ucera,CH,,,0.55296,-1.31804,0.0,-1.15604,0.02196,-2.20704,-0.93804,-2.49004,-1.27904,-2.63204,-1.93604,-2.13004,-0.09574,-2.63804,-1.31704,,,,,,,,,,,,,,,
561,561,Y74001,CH,-0.8664,,0.5602,-1.3628,0.0,-1.1848,0.0162,-2.3138,-0.9403,-2.5338,-1.2968,-2.6248,-1.9908,-2.1998,-0.06653,-2.7078,-1.3338,,,,,,,,,,,,,,,
562,562,Y74038,CH,-1.54284,,0.55036,-1.27384,0.0,-1.16884,0.01116,-2.27284,-0.94984,-2.39584,-1.29584,-2.58784,-1.99184,-2.18384,-0.05468,-2.60084,-1.32884,,,,,,,,,,,,,,,
563,563,Y74074,CH,-1.6762,,0.5496,-1.2772,0.0,-1.1422,0.0118,-2.2922,-0.9298,-2.3952,-1.3002,-2.6242,-1.9722,-2.1672,-0.05502,-2.5892,-1.3302,,,,,,,,,,,,,,,
564,564,Y74115,CH,-1.2504,,0.6078,-1.3114,0.0,-1.1374,0.0136,-2.1634,-0.9274,-2.4164,-1.2694,-2.4704,-1.9614,-2.1324,-0.06148,-2.9124,-1.3694,,,,,,,,,,,,,,,
565,565,Y74115,CH,-1.12926,,0.55284,-1.38926,0.0,-1.23126,0.01774,-2.22526,-0.94926,-2.52526,-1.29926,-2.81226,-1.97326,-2.17426,-0.02861,-2.74726,-1.28526,,,,,,,,,,,,,,,
566,566,Y74192,CH,-0.720438,,0.564462,-1.369638,0.0,-1.019638,0.002362,-2.259638,-0.988638,-2.598638,-1.299638,-2.631638,-1.926638,-2.130638,-0.095998,-3.637638,-1.313638,,,,,,,,,,,,,,,
567,567,Y74647,CH,,,0.545182,-1.338618,0.0,-1.148618,0.003382,-2.217618,-1.037618,-2.500618,-1.310618,-2.453618,-1.921618,-2.113618,-0.094118,-2.960618,-1.307618,,,,,,,,,,,,,,,
568,568,Y790130,CH,-0.511191,,0.569809,-1.441891,0.0,-0.981091,-0.009891,-2.359891,-0.918891,-2.658891,-1.353891,-2.820891,-2.112891,-2.234891,-0.070921,-2.720891,-1.341891,,,,,,,,,,,,,,,
569,569,Y790463,CH,-1.419166,,0.549634,-1.424166,0.0,-1.053166,0.003834,-2.202166,-0.938966,-2.536166,-1.356166,-2.714166,-2.078166,-2.185166,-0.056986,-2.758166,-1.281166,,,,,,,,,,,,,,,
570,570,Y790997,CH,-0.143401,,0.630599,-1.319101,0.0,-1.107101,0.007899,-2.195101,-0.964901,-2.373101,-1.258101,-2.603101,-1.915101,-2.161101,-0.083731,-3.021101,-1.380101,,,,,,,,,,,,,,,
571,571,Y791007,CH,-0.346649,,0.606051,-1.366249,0.0,-1.096249,-0.001249,-2.259249,-0.982549,-2.469249,-1.297249,-2.611249,-1.932249,-2.186249,-0.076479,-2.675249,-1.357249,,,,,,,,,,,,,,,
