tail,v_esc,v0,m_chi_gev,delta_keV,rate_at_event_per_ty,mean_rate_livetime_per_ty,bayes_factor_timing,energy_density_at_event_per_keV,peak_date,fractional_modulation,fraction_of_year_on
sharp,500.0,250.0,1000.0,380.0,0.0,0.0,0.0,0.0,,,0.0
sharp,500.0,250.0,1000.0,400.0,0.0,0.0,0.0,0.0,,,0.0
sharp,500.0,250.0,1000.0,420.0,0.0,0.0,0.0,0.0,,,0.0
sharp,500.0,250.0,1000.0,440.0,0.0,0.0,0.0,0.0,,,0.0
sharp,500.0,250.0,1000.0,460.0,0.0,0.0,0.0,0.0,,,0.0
sharp,500.0,250.0,1000.0,480.0,0.0,0.0,0.0,0.0,,,0.0
sharp,500.0,250.0,10000.0,0.0,1.7343521354246414,1.7766455882414223,0.9761947722738308,1.177443814004974e-05,2023-12-02,0.025030491211087764,1.0
sharp,500.0,250.0,10000.0,20.0,1.455353901114535,1.4690580822565749,0.9906714504296595,1.2273207920651212e-05,2023-12-02,0.009573313752042545,1.0
sharp,500.0,250.0,10000.0,40.0,1.0472864062773748,1.0336345107882638,1.0132076622313044,1.468930338967523e-05,2023-05-31,0.01423176924308014,1.0
sharp,500.0,250.0,10000.0,60.0,0.6515161082809706,0.6272932793711327,1.0386148388742846,2.0008003821194574e-05,2023-05-31,0.04083758701804925,1.0
sharp,500.0,250.0,10000.0,80.0,0.3615763158976242,0.3399369615286144,1.0636569623723846,3.0028074526268004e-05,2023-05-31,0.06674378793842231,1.0
sharp,500.0,250.0,10000.0,100.0,0.18523464592226133,0.1702045089806479,1.0883063382493723,4.794251189162594e-05,2023-05-31,0.09196532952148567,1.0
sharp,500.0,250.0,10000.0,120.0,0.08952447996914747,0.08040365666214633,1.1134379167023032,7.959006041985119e-05,2023-05-31,0.11740115593847009,1.0
sharp,500.0,250.0,10000.0,140.0,0.041432251251973196,0.03637074720035793,1.1391641481472081,0.00013517587624734505,2023-05-31,0.14312859448090753,1.0
sharp,500.0,250.0,10000.0,160.0,0.018662094340733456,0.016021307653679064,1.1648296596094623,0.00023072599073349867,2023-05-31,0.16842295083167388,1.0
sharp,500.0,250.0,10000.0,180.0,0.008380638196171903,0.007058991778679605,1.1872287798215164,0.00038554821219985295,2023-05-31,0.19003755915867873,1.0
sharp,500.0,250.0,10000.0,200.0,0.003895678243500049,0.0032423107193905254,1.2015129272472507,0.0006058086925288869,2023-05-31,0.20339846484944327,1.0
sharp,500.0,250.0,10000.0,220.0,0.0019451353448768317,0.001610425341293529,1.207839503639738,0.0008591978362237527,2023-05-31,0.2093102977744845,1.0
sharp,500.0,250.0,10000.0,240.0,0.0010460619237419517,0.0008588910315970794,1.217921581736433,0.0010906703466600266,2023-05-31,0.21978916125656633,1.0
sharp,500.0,250.0,10000.0,260.0,0.0005775157562185177,0.00046258025864304804,1.2484660670834207,0.0012888937078336879,2023-05-31,0.2506878273521067,1.0
sharp,500.0,250.0,10000.0,280.0,0.00030337984543302924,0.00023096692557312697,1.3135207332401169,0.0015087799016599466,2023-05-31,0.31356005552744615,1.0
sharp,500.0,250.0,10000.0,300.0,0.00013975426098462878,9.769244940961452e-05,1.4305533521700675,0.0018538336090409082,2023-05-31,0.41916176983571507,1.0
sharp,500.0,250.0,10000.0,320.0,5.134658439548765e-05,3.1376896636651807e-05,1.6364455984951987,0.002513208999893645,2023-05-31,0.582006205127242,1.0
sharp,500.0,250.0,10000.0,340.0,1.2968508978354318e-05,6.42686512959576e-06,2.0178592076927586,0.003948646876868286,2023-05-31,0.8038346126743956,1.0
sharp,500.0,250.0,10000.0,360.0,1.6354788069934168e-06,5.9564106878624e-07,2.7457455382082583,0.007413351107125021,2023-05-31,0.9793828033661105,1.0
sharp,500.0,250.0,10000.0,380.0,3.9209029743333936e-08,9.903521881998001e-09,3.95909962238844,0.013149996348231708,2023-05-31,0.9997724108735442,0.7397260273972602
sharp,500.0,250.0,10000.0,400.0,5.723338110616959e-11,1.2189309211460877e-11,4.695375276259008,0.007036011230205275,2023-05-31,1.0,0.410958904109589
sharp,500.0,250.0,10000.0,420.0,0.0,0.0,0.0,0.0,,,0.0
sharp,500.0,250.0,10000.0,440.0,0.0,0.0,0.0,0.0,,,0.0
sharp,500.0,250.0,10000.0,460.0,0.0,0.0,0.0,0.0,,,0.0
sharp,500.0,250.0,10000.0,480.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,220.0,200.0,0.0,84.81127754114294,86.10588907649719,0.984964889750989,2.3782137705032508e-06,2023-12-02,0.015701214579477728,1.0
sharp,528.0,220.0,200.0,20.0,61.55213832213641,60.839962897561215,1.0117057176016744,2.371469640454418e-06,2023-05-31,0.01283342591062979,1.0
sharp,528.0,220.0,200.0,40.0,35.56652458657495,33.957735613997706,1.047376214682409,2.890476928222483e-06,2023-05-31,0.05027444462937199,1.0
sharp,528.0,220.0,200.0,60.0,16.753240739410447,15.447697519818433,1.0845137741671265,4.197082569111827e-06,2023-05-31,0.0885549077333993,1.0
sharp,528.0,220.0,200.0,80.0,6.820625896215317,6.086204554327222,1.1206698419897718,6.8273034188200526e-06,2023-05-31,0.12514645528663834,1.0
sharp,528.0,220.0,200.0,100.0,2.502864488594903,2.1614763280117253,1.1579421232418539,1.1877373167006747e-05,2023-05-31,0.16225374988994107,1.0
sharp,528.0,220.0,200.0,120.0,0.8398270681503897,0.6995931824008553,1.2004506179838423,2.1631184250206824e-05,2023-05-31,0.20387674435011927,1.0
sharp,528.0,220.0,200.0,140.0,0.2568743301848632,0.20476861176166294,1.254461452734015,4.089884253548065e-05,2023-05-31,0.255688240888749,1.0
sharp,528.0,220.0,200.0,160.0,0.07048994696476843,0.053010093216292305,1.3297457651537161,7.995108717996558e-05,2023-05-31,0.3255136408308194,1.0
sharp,528.0,220.0,200.0,180.0,0.01716581189741345,0.011968474326028137,1.434252305666273,0.00015726698845320534,2023-05-31,0.41676210709358236,1.0
sharp,528.0,220.0,200.0,200.0,0.0038702166142013544,0.0024799386825863513,1.5606098011121263,0.0002745728007962635,2023-05-31,0.5182466588994191,1.0
sharp,528.0,220.0,200.0,220.0,0.0008555656458256473,0.0004730833762599276,1.8084880779145605,0.0003179160054359069,2023-05-31,0.7064231700992999,1.0
sharp,528.0,220.0,200.0,240.0,0.00010225329923135099,3.473416487429538e-05,2.9438824742558407,0.0001450830217080442,2023-05-31,0.9995315155565192,0.8493150684931506
sharp,528.0,220.0,200.0,260.0,3.5052557611337773e-10,1.1427540713273054e-10,3.0673754301854586,7.961739505491363e-07,2023-05-31,1.0,0.0958904109589041
sharp,528.0,220.0,200.0,280.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,220.0,200.0,300.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,220.0,200.0,320.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,220.0,200.0,340.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,220.0,200.0,360.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,220.0,200.0,380.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,220.0,200.0,400.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,220.0,200.0,420.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,220.0,200.0,440.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,220.0,200.0,460.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,220.0,200.0,480.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,220.0,1000.0,0.0,18.637875754187146,19.07893291199459,0.9768825038673857,8.237993385710863e-06,2023-12-02,0.024368123875621994,1.0
sharp,528.0,220.0,1000.0,20.0,14.6994214023188,14.723798326159384,0.9983443861902621,8.573494070535493e-06,2023-01-06,0.001372700580758374,1.0
sharp,528.0,220.0,1000.0,40.0,9.476478708194303,9.209908702838218,1.028943827127617,1.0687285420810053e-05,2023-05-31,0.03100345988152626,1.0
sharp,528.0,220.0,1000.0,60.0,5.096064504998203,4.802858604546056,1.0610482057861579,1.5623566571317815e-05,2023-05-31,0.06440000212059861,1.0
sharp,528.0,220.0,1000.0,80.0,2.4178676249682765,2.2155155903150807,1.0913340603594752,2.530156392477709e-05,2023-05-31,0.09543713768576634,1.0
sharp,528.0,220.0,1000.0,100.0,1.0581937250059763,0.9446097361141325,1.1202443554722372,4.337438349437193e-05,2023-05-31,0.12464079842077709,1.0
sharp,528.0,220.0,1000.0,120.0,0.4383000322053548,0.3815112413760956,1.1488522084550492,7.663505395630424e-05,2023-05-31,0.15314980644605342,1.0
sharp,528.0,220.0,1000.0,140.0,0.17506608640770385,0.14865909895253013,1.1776345184468393,0.00013677207251616943,2023-05-31,0.18144623899384713,1.0
sharp,528.0,220.0,1000.0,160.0,0.06883795839369287,0.05707457543500038,1.2061054833791847,0.00024110437000203337,2023-05-31,0.20900740104869606,1.0
sharp,528.0,220.0,1000.0,180.0,0.027436699584105717,0.02228096700692879,1.231396266399642,0.00040671989344003993,2023-05-31,0.23299019739371366,1.0
sharp,528.0,220.0,1000.0,200.0,0.011505720592304505,0.009206522235061992,1.2497358175583693,0.0006302174028616619,2023-05-31,0.24996392807090564,1.0
sharp,528.0,220.0,1000.0,220.0,0.005201603230371232,0.004115887645381818,1.2637864972353237,0.0008705598264455008,2023-05-31,0.2631604328237273,1.0
sharp,528.0,220.0,1000.0,240.0,0.0024850970257112564,0.0019286604103829152,1.2885093779769485,0.0010838603515461937,2023-05-31,0.2873852140119988,1.0
sharp,528.0,220.0,1000.0,260.0,0.0011706685862823366,0.0008696803429085513,1.346090659433744,0.0012837930918060479,2023-05-31,0.34255161267034506,1.0
sharp,528.0,220.0,1000.0,280.0,0.0004924198321278198,0.00033598955331818714,1.4655807814997475,0.0015538389977585174,2023-05-31,0.44967271256233987,1.0
sharp,528.0,220.0,1000.0,300.0,0.0001623321712589977,9.521128090997949e-05,1.7049678326718425,0.0020701284078577156,2023-05-31,0.6341406745765257,1.0
sharp,528.0,220.0,1000.0,320.0,3.353455444512745e-05,1.5179377142920648e-05,2.209218081175833,0.003311503926435924,2023-05-31,0.8868308550244847,1.0
sharp,528.0,220.0,1000.0,340.0,2.4519620827080893e-06,7.611689063334369e-07,3.22131140973589,0.0069484696364764155,2023-05-31,0.9986522270736282,0.8904109589041096
sharp,528.0,220.0,1000.0,360.0,7.767589500056735e-09,1.6296375405664133e-09,4.76645223658566,0.013209889909543934,2023-05-31,1.0,0.5068493150684932
sharp,528.0,220.0,1000.0,380.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,220.0,1000.0,400.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,220.0,1000.0,420.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,220.0,1000.0,440.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,220.0,1000.0,460.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,220.0,1000.0,480.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,220.0,10000.0,0.0,1.8947864756662829,1.942763193690981,0.9753049068561213,1.003637338729073e-05,2023-12-02,0.026064015747060323,1.0
sharp,528.0,220.0,10000.0,20.0,1.520866188029581,1.5277209905711646,0.9955130533756554,1.0520141741461276e-05,2023-12-02,0.004376911110079221,1.0
sharp,528.0,220.0,10000.0,40.0,1.0032749600683843,0.9788382330885936,1.0249650311499214,1.3150780499337672e-05,2023-05-31,0.026817828429006475,1.0
sharp,528.0,220.0,10000.0,60.0,0.5546708140667154,0.5252972810239445,1.055917923248173,1.920891019158269e-05,2023-05-31,0.05907883604678796,1.0
sharp,528.0,220.0,10000.0,80.0,0.271641341024066,0.25036171946278496,1.0849955081269689,3.0991944354559695e-05,2023-05-31,0.0889583091562487,1.0
sharp,528.0,220.0,10000.0,100.0,0.12322414037128912,0.11077727429537648,1.1123593819678603,5.277445637380291e-05,2023-05-31,0.11668880269863381,1.0
sharp,528.0,220.0,10000.0,120.0,0.05318759492608347,0.046707048529169154,1.1387487884803325,9.224790489830574e-05,2023-05-31,0.143084947715568,1.0
sharp,528.0,220.0,10000.0,140.0,0.022304500638755158,0.01915850871116792,1.1642086017766804,0.00016193677965211967,2023-05-31,0.1682265734370222,1.0
sharp,528.0,220.0,10000.0,160.0,0.009298086679036718,0.00782718503438848,1.1879221761317613,0.0002786727655817474,2023-05-31,0.1913226347936963,1.0
sharp,528.0,220.0,10000.0,180.0,0.003966717398902883,0.0032847667266436933,1.2076100767606084,0.00045590831026504254,2023-05-31,0.2101676605956513,1.0
sharp,528.0,220.0,10000.0,200.0,0.0017872672587940367,0.0014634152142606457,1.2212988093724373,0.0006855377515109357,2023-05-31,0.2230205242145482,1.0
sharp,528.0,220.0,10000.0,220.0,0.0008643392262130953,0.0007017507868898402,1.2316897142985008,0.0009292122388089317,2023-05-31,0.23288145902348034,1.0
sharp,528.0,220.0,10000.0,240.0,0.0004408979940264845,0.0003532759021070467,1.2480273672696964,0.0011495658378051906,2023-05-31,0.24897330545616453,1.0
sharp,528.0,220.0,10000.0,260.0,0.00022594372701709113,0.0001761952047219375,1.2823489003214603,0.0013520409665745189,2023-05-31,0.2825448507880989,1.0
sharp,528.0,220.0,10000.0,280.0,0.00010916363058227902,8.099896405154579e-05,1.3477163795923355,0.0015896863124169496,2023-05-31,0.3443054984615729,1.0
sharp,528.0,220.0,10000.0,300.0,4.62821588570605e-05,3.161943623263516e-05,1.4637249860037542,0.0019607148564701185,2023-05-31,0.446871331997515,1.0
sharp,528.0,220.0,10000.0,320.0,1.56881353354675e-05,9.391290773366728e-06,1.6704983067884913,0.0026590857126077426,2023-05-31,0.6064840389984385,1.0
sharp,528.0,220.0,10000.0,340.0,3.6372373747970113e-06,1.7661371692554323e-06,2.059430851755641,0.0041732485709726356,2023-05-31,0.823511003618382,1.0
sharp,528.0,220.0,10000.0,360.0,4.080047536683515e-07,1.4552800453464634e-07,2.8036167675975823,0.007815287291554595,2023-05-31,0.9845683388942286,1.0
sharp,528.0,220.0,10000.0,380.0,7.609616657454543e-09,1.895988970945204e-09,4.013534242058873,0.013408347025925523,2023-05-31,0.9999307628679174,0.726027397260274
sharp,528.0,220.0,10000.0,400.0,9.543489819141543e-12,1.9127342520640508e-12,4.989448904803721,0.006776523827138253,2023-05-31,1.0,0.3698630136986301
sharp,528.0,220.0,10000.0,420.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,220.0,10000.0,440.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,220.0,10000.0,460.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,220.0,10000.0,480.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,238.0,200.0,0.0,81.2009828796062,82.52154467314155,0.9839973694292086,3.3073154829056016e-06,2023-12-02,0.016721344048317214,1.0
sharp,528.0,238.0,200.0,20.0,61.69646884139239,61.344053041023585,1.0057449057063954,3.3071591496634926e-06,2023-05-31,0.006434815374748751,1.0
sharp,528.0,238.0,200.0,40.0,38.68350066270212,37.351707426193975,1.0356554848031978,3.914054652517393e-06,2023-05-31,0.03786185097027713,1.0
sharp,528.0,238.0,200.0,60.0,20.271340151582823,18.98475924537707,1.06776914521679,5.402938808171782e-06,2023-05-31,0.07111957375465555,1.0
sharp,528.0,238.0,200.0,80.0,9.259781455996606,8.419103015794347,1.0998536825865102,8.31861843668079e-06,2023-05-31,0.10384172548293015,1.0
sharp,528.0,238.0,200.0,100.0,3.821903398641465,3.372223212864552,1.1333482860984547,1.3729681678977256e-05,2023-05-31,0.13753077082829607,1.0
sharp,528.0,238.0,200.0,120.0,1.4454119271487886,1.2337005485817683,1.1716067799519085,2.3821080492783586e-05,2023-05-31,0.1754582614533262,1.0
sharp,528.0,238.0,200.0,140.0,0.5002252844054706,0.4102893905875521,1.2192011197002353,4.312822301866868e-05,2023-05-31,0.22179945447368254,1.0
sharp,528.0,238.0,200.0,160.0,0.1566115982298141,0.12204710510836157,1.283206169378322,8.126142902722211e-05,2023-05-31,0.28240842545229977,1.0
sharp,528.0,238.0,200.0,180.0,0.043971708657585415,0.03212193275730312,1.3688998414202884,0.00015679637620547,2023-05-31,0.35978930961417055,1.0
sharp,528.0,238.0,200.0,200.0,0.011442617395820549,0.007797012622579439,1.467564303113191,0.00028565575432123774,2023-05-31,0.4428560935485563,1.0
sharp,528.0,238.0,200.0,220.0,0.003012733695493562,0.0018864955004161748,1.5970002021361465,0.00040274317510388143,2023-05-31,0.5505438507314532,1.0
sharp,528.0,238.0,200.0,240.0,0.0006791846103257756,0.00032268223823966543,2.1048094064022376,0.0003637514511677696,2023-05-31,0.876619131676667,1.0
sharp,528.0,238.0,200.0,260.0,2.7082051184176495e-05,6.69507473549845e-06,4.045070780253243,0.00011531910258671478,2023-05-31,1.0,0.547945205479452
sharp,528.0,238.0,200.0,280.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,238.0,200.0,300.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,238.0,200.0,320.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,238.0,200.0,340.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,238.0,200.0,360.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,238.0,200.0,380.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,238.0,200.0,400.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,238.0,200.0,420.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,238.0,200.0,440.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,238.0,200.0,460.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,238.0,200.0,480.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,238.0,1000.0,0.0,17.622189844104387,18.03164273529944,0.9772925352833499,9.464002051692617e-06,2023-12-02,0.023887330135429145,1.0
sharp,528.0,238.0,1000.0,20.0,14.36287517383573,14.439720335256137,0.9946782098519747,9.82361780796553e-06,2023-12-02,0.005302829577395453,1.0
sharp,528.0,238.0,1000.0,40.0,9.860124134393978,9.665288511573324,1.0201582831787541,1.1892602498867121e-05,2023-05-31,0.02162619576271052,1.0
sharp,528.0,238.0,1000.0,60.0,5.7686099055551185,5.504320470138327,1.0480149069899902,1.658253531262402e-05,2023-05-31,0.05068250199825685,1.0
sharp,528.0,238.0,1000.0,80.0,2.9981707549044425,2.7893603810382586,1.0748595897775175,2.55256756263755e-05,2023-05-31,0.07833117406807495,1.0
sharp,528.0,238.0,1000.0,100.0,1.4383857751322675,1.3066010666892125,1.100860707834093,4.1707741624986194e-05,2023-05-31,0.10478590301044775,1.0
sharp,528.0,238.0,1000.0,120.0,0.6518490552068152,0.5783824541368893,1.1270207983393254,7.061355638552992e-05,2023-05-31,0.13109440049653906,1.0
sharp,528.0,238.0,1000.0,140.0,0.28337312281090427,0.2456022041334349,1.1537890053175115,0.00012182667607967652,2023-05-31,0.15768866218349312,1.0
sharp,528.0,238.0,1000.0,160.0,0.12008502512556848,0.10168725762476524,1.1809250040815595,0.0002104172436880857,2023-05-31,0.18427207730278067,1.0
sharp,528.0,238.0,1000.0,180.0,0.05076504781803098,0.04209570676866433,1.2059435917541128,0.0003547399104573936,2023-05-31,0.20831129907107726,1.0
sharp,528.0,238.0,1000.0,200.0,0.02217515070589358,0.018111675235671806,1.2243566880118615,0.0005618102586849855,2023-05-31,0.22554570026466278,1.0
sharp,528.0,238.0,1000.0,220.0,0.010365096681320948,0.008389720394096044,1.235451981047545,0.0008034423136079822,2023-05-31,0.23587483354578842,1.0
sharp,528.0,238.0,1000.0,240.0,0.005197146094563719,0.004157146638357498,1.2501714629477512,0.0010277857017189865,2023-05-31,0.2505547226019484,1.0
sharp,528.0,238.0,1000.0,260.0,0.0026605350345781003,0.0020662217750205473,1.287632850811304,0.0012220498302684393,2023-05-31,0.2876167878938278,1.0
sharp,528.0,238.0,1000.0,280.0,0.0012782755888403696,0.0009341201810582606,1.3684273338278774,0.0014419029817680645,2023-05-31,0.3638289674536387,1.0
sharp,528.0,238.0,1000.0,300.0,0.0005207573746304065,0.00034175585436559873,1.523770165099551,0.0018055338236760711,2023-05-31,0.49769634513325833,1.0
sharp,528.0,238.0,1000.0,320.0,0.000156549536269205,8.573586447862523e-05,1.8259515690570112,0.0025658730833478935,2023-05-31,0.7091373593398667,1.0
sharp,528.0,238.0,1000.0,340.0,2.6594569817482285e-05,1.086748408467498e-05,2.447168968481417,0.004476488651896065,2023-05-31,0.944441020957687,1.0
sharp,528.0,238.0,1000.0,360.0,1.1939365345403182e-06,3.3067008803238036e-07,3.6106578059258987,0.009569391930788934,2023-05-31,0.9998159829188501,0.7397260273972602
sharp,528.0,238.0,1000.0,380.0,1.1294952915450789e-09,2.312901791253664e-10,4.88345547492035,0.012199330007635524,2023-05-31,1.0,0.4383561643835616
sharp,528.0,238.0,1000.0,400.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,238.0,1000.0,420.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,238.0,1000.0,440.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,238.0,1000.0,460.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,238.0,1000.0,480.0,0.0,0.0,0.0,0.0,,,0.0
sharp,528.0,238.0,10000.0,0.0,1.7874613523384204,1.831427352337573,0.9759935877647367,1.1184846393641406e-05,2023-12-02,0.025278492388024563,1.0
sharp,528.0,238.0,10000.0,20.0,1.4786969609469376,1.4900946042274927,0.9923510606318422,1.1678073389969466e-05,2023-12-02,0.007779566697087294,1.0
sharp,528.0,238.0,10000.0,40.0,1.0347291444791111,1.0175756630680575,1.0168572048581968,1.4174460595681165e-05,2023-05-31,0.018152936924496908,1.0
sharp,528.0,238.0,10000.0,60.0,0.6194162109178722,0.5934640847401693,1.0437299018508681,1.975994323928327e-05,2023-05-31,0.046221263276947394,1.0
sharp,528.0,238.0,10000.0,80.0,0.33060605796974385,0.30911467183750607,1.0695256100413613,3.033175260802326e-05,2023-05-31,0.07284664528622008,1.0
sharp,528.0,238.0,10000.0,100.0,0.16349188068627143,0.14942107232686713,1.094168835360943,4.92944418845033e-05,2023-05-31,0.09798269385947674,1.0
sharp,528.0,238.0,10000.0,120.0,0.07673305640761674,0.06860980024939115,1.1183978983862102,8.272849168302552e-05,2023-05-31,0.12242103601062714,1.0
sharp,528.0,238.0,10000.0,140.0,0.03476699462669425,0.030435040395279354,1.1423344334409624,0.000140808944541118,2023-05-31,0.14628763123401228,1.0
sharp,528.0,238.0,10000.0,160.0,0.015483538268943726,0.013285832784920595,1.1654172169408548,0.0002384368964818655,2023-05-31,0.16901177741278395,1.0
sharp,528.0,238.0,10000.0,180.0,0.006940175332928169,0.005854404836179667,1.1854621480971974,0.00039168308988084293,2023-05-31,0.1884145339463806,1.0
sharp,528.0,238.0,10000.0,200.0,0.0032308581525356435,0.002693685223358624,1.1994193399135349,0.0006036302551030333,2023-05-31,0.20162321149706228,1.0
sharp,528.0,238.0,10000.0,220.0,0.0016053606847194043,0.0013294995985679151,1.2074924177853352,0.0008467971496301354,2023-05-31,0.20921225751750563,1.0
sharp,528.0,238.0,10000.0,240.0,0.0008519743743348066,0.0006999989089345209,1.2171081461135558,0.0010761386099709185,2023-05-31,0.21882923396749426,1.0
sharp,528.0,238.0,10000.0,260.0,0.0004659309094964801,0.00037578071716829083,1.2399010598721492,0.0012761077809051993,2023-05-31,0.24171424432593122,1.0
sharp,528.0,238.0,10000.0,280.0,0.00024778500875277513,0.00019255506480780508,1.2868267526491537,0.0014816805948078716,2023-05-31,0.2874784207923335,1.0
sharp,528.0,238.0,10000.0,300.0,0.00012017902717672901,8.770893424641426e-05,1.370202798714798,0.0017670735417248018,2023-05-31,0.3650012520127536,1.0
sharp,528.0,238.0,10000.0,320.0,4.9490503054617936e-05,3.2728749006440044e-05,1.5121416050726435,0.0022584153454040835,2023-05-31,0.48622233954362565,1.0
sharp,528.0,238.0,10000.0,340.0,1.5666894052871733e-05,8.89641827987751e-06,1.7610338857726733,0.003223334574426648,2023-05-31,0.6646767769443681,1.0
sharp,528.0,238.0,10000.0,360.0,3.1834891688543545e-06,1.4305806506534235e-06,2.225312615126091,0.0053501537606253785,2023-05-31,0.8817129938305039,1.0
