jname,bname,ra,dec,pos_err_arcsec,match_radius_arcsec,pmra,pmdec,p0_s,p1,edot_w,dist_kpc,assoc,binary,bincomp,ptype,allwise_match,allwise_dist_arcsec,allwise_n_control_hits,allwise_p_chance,catwise_match,catwise_dist_arcsec,catwise_n_control_hits,catwise_p_chance,designation,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,W4mag,ph_qual,cc_flags,catwise_name,W1mag_cat,W2mag_cat,pmra_catwise,pmdec_catwise,w1_w2,t_colour_k,shape_class,p_chance,veto_reason,verdict,ring_candidate,f_min_300K_W2,f_min_500K_W2,f_min_700K_W2,ring_radius_300K_au,ring_radius_500K_au,ring_radius_700K_au
J0056+4756,B0053+47,14.110266873280873,47.93776018383374,43.33204165261655,8.0,,,0.4720366620764409,3.3284866831837116e-15,1.2493363278637697e+26,1.032,,,,,True,4.274052,11,0.42183157711903657,True,4.482072,14,0.5990331171838814,J005626.35+475611.7,16.354,0.057,16.314,0.168,12.607,9.32,ABUU,hh00,J005626.45+475611.4,16.321,16.175,3.1699998,-6.97,0.040000916,,unfit,0.42183157711903657,chance_coincidence,rejected,False,0.09321008355687907,0.011116477653404745,0.007088459074596459,0.49173482538666,0.17702453713919764,0.09031864139754982
J0057-7201,,14.433333333333334,-72.02194444444444,2.7257281470990224,5.451456294198045,,,0.7380624426,1e-16,9.819297498732463e+23,1.185,,,,,False,,5,0.23433157711903657,False,,7,0.3802831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.23433157711903657,,no_counterpart,False,15.636485759305351,1.864848071024726,1.1891265960265975,0.043594478987419215,0.01569401243547092,0.008007149201770878
J0058+4950,,14.545629187400472,49.84205137470483,42.83685457039126,8.0,,,0.9960234522737444,8.035708011582394e-16,3.210518606417402e+24,2.814,,,,,False,,4,0.20308157711903657,True,5.585207,13,0.5677831171838814,,,,,,,,,,J005811.31+495035.6,17.419,17.463,55.100002,-50.65,-0.04399872,,unfit,0.20308157711903657,chance_coincidence,rejected,False,26.968442541313035,3.2163267901663724,2.050901511562858,0.07882770418025023,0.028377973504890082,0.014478557910658206
J0058+6125,,14.5,61.41666666666666,434.7529851936354,8.0,,,0.637,,,3.794,,,,,False,,4,0.20308157711903657,True,7.170916,9,0.4427831171838814,,,,,,,,,,J005800.98+612501.1,16.762,16.884,68.42,-1.16,-0.12200165,,unfit,0.20308157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J0058-7218,,14.569583333333332,-72.30166666666666,1.3534301865899334,2.706860373179867,,,0.021766107632488,2.889956992961236e-14,1.1063914203343243e+31,59.7,"EXGAL:SMC,XRS:PWN_IKT_16[met+21],SNR:IKT_16[met+21]",,,NRAD[met+21],False,,1,0.10933157711903659,False,,2,0.22403311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,0.003522270732427736,0.0004200751934996497,0.0002678623490475378,146.33414761837852,52.680293142616264,26.87770058296748
J0059+6956,,14.915070497916666,69.94203878611111,0.0252948259046834,1.5,,,1.1459097060822998,1.406996351889917e-16,3.691488451362406e+23,2.363,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,165.38982982480528,19.724822435395975,12.577598853370871,0.026729574140845147,0.009622646690704253,0.0049095136177062515
J0100+8023,,15.067041666666666,80.39493055555556,0.0390694343159046,1.5,,,1.4936009186,3.543e-16,4.197852482779941e+23,2.633,,,,,False,,1,0.10933157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,180.57491390005274,21.535835164341247,13.732397163856389,0.028503938281907053,0.010261417781486539,0.005235417235452316
J0100-7211,,15.179291666666666,-72.19266666666667,0.7103657289994755,1.5,,,8.020392,1.88e-11,1.4385693419411274e+26,59.7,"EXGAL:SMC,XRS:CXOU_J010043.1-721134,SNR:MCSNR_J0100-7211[cfc+24]",,,"AXP,NRAD",False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,270.8948400912207,32.307625112888985,20.60106497312816,0.5276630492492727,0.18995869772973814,0.09691770292333579
J0101-6422,,15.296317916666666,-64.3750475,0.002383975368211,1.5,10.0,-12.0,0.0025731519721683,5.16e-21,1.1956749433286611e+27,0.551,"GRS:4FGL_J0101.1-6422[aab+22],XRS:[pb15]",BT,He[kcj+12],HE[aab+22],False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.0027763418566558425,0.00033111377042048746,0.00021113580073109665,1.521240386233774,0.5476465390441586,0.27941149951232586
J0102+4839,,15.711119750000002,48.66187875,0.0007767704083284,1.5,-3.4,-2.2,0.0029641124215881,1.1412965219709528e-20,1.7301119921958672e+27,2.293,"GRS:4FGL_J0102.8+4839[aab+22],GRS:3FGL_J0102.8+4840[bbc+24]",ELL1,He[hrm+11],"HE[aab+22],HE[bbc+24]",False,,0,0.07808157711903659,True,1.325986,0,0.16153311718388141,,,,,,,,,,J010250.53+483942.4,17.366,17.183,-32.329998,89.380005,0.18299866,3238.5012837378677,companion,0.07808157711903659,non_degenerate_companion,rejected,False,0.033228961166748595,0.003962972568634214,0.002527002683975912,1.829904355087118,0.6587655678313624,0.33610488154661355
J0102+6537,B0059+65,15.63746416666667,65.62039333333333,0.0011761683459276,1.5,9.24,1.77,1.6791642290642343,5.954922985402522e-15,4.96542428482505e+24,2.5,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,13.762791309888277,1.641386384462208,1.0466355058336922,0.09803236150544921,0.03529165014196172,0.01800594394998047
J0103+54,,15.740773127500002,53.936628475,0.1851501998680651,1.5,,,0.3542991989963163,5.203132383870929e-16,4.618639879334385e+25,2.188,,,,RRAT[kkl+15],False,,1,0.10933157711903659,False,,2,0.22403311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,1.1333483204494856,0.13516607642683193,0.0861890997218821,0.29898426520415294,0.10763433547349506,0.054915477282395445
J0104+6029_P,,16.11545,60.48586944444445,0.0792192124891556,1.5,,,0.8689303323468561,2.99146817283572e-15,1.8000694040224582e+25,3.619,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,7.95556058024119,0.948800902603976,0.6050060619686105,0.1866534010209295,0.06719522436753463,0.03428327773853808
J0105-7208,,16.410416666666663,-72.14816666666667,1.5946888143517453,3.1893776287034905,,,0.3067371282089984,2.3617885874614232e-14,3.230737812832888e+27,35.39,EXGAL:SMC,,,,False,,1,0.10933157711903659,False,,5,0.3177831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,4.238793714896323,0.5055295930539897,0.32235263210942366,2.500587983702399,0.9002116741328636,0.4592916704759509
J0106+4855,,16.60441666666667,48.93105555555555,0.222959902350274,1.5,,,0.0831573050050159,4.279156159455216e-16,2.9377623043795e+27,3.093,GRS:4FGL_J0106.4+4855[aab+22],,,HE[aab+22],False,,1,0.10933157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,0.03560623527939284,0.00424649247915013,0.0027077901011043747,2.384512533331033,0.8584245119991719,0.4379716897954959
J0107+1322,,16.916458333333335,13.375472222222225,0.8515771947279955,1.703154389455991,,,1.1973833938,6.87e-16,1.5798533724277897e+24,0.991,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,6.79693941088925,0.8106207203063927,0.5168950075793004,0.05529675845393697,0.019906833043417314,0.010156547471131282
J0108+6608,B0105+65,17.093770416666665,66.14291638888889,0.0020766800947664,1.5,-32.75,35.15,1.283659842947923,1.3050932466562642e-14,2.4358548930978547e+25,2.14,,,,,False,,1,0.10933157711903659,False,,2,0.22403311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,2.0556965385104125,0.24516773036242986,0.15633202146126865,0.21712857851665862,0.07816628826599711,0.039880759319386276
J0108+6905,B0105+68,17.127669497282913,69.09942783003635,38.22224716948024,8.0,,,1.0711181098585134,4.8094564700787376e-17,1.5450539494596614e+23,2.265,,,,,False,,3,0.17183157711903657,True,2.029561,11,0.5052831171838814,,,,,,,,,,J010830.83+690556.2,16.848,16.544,-8.620001,-74.23,0.30399895,2262.1247050551806,companion,0.17183157711903657,chance_coincidence,rejected,False,363.0576860525219,43.29920647948863,27.6098835136283,0.01729271192706638,0.0062253762937438985,0.003176212394767295
J0108-1431,,17.03477923333333,-14.53060752777778,0.0016860358822597,1.5,75.0,-152.5,0.807564614019424,7.70397323650844e-17,5.774875954991475e+23,0.21,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.8349852440760146,0.09958251781878902,0.06349912482283095,0.03343201958190706,0.012035527049486542,0.0061405750252482355
J0109+11,,17.25,11.533333333333331,3640.3188555328793,8.0,,,0.4327,,,0.766,,,,,True,2.430723,5,0.23433157711903657,True,2.314346,7,0.3802831171838814,J010859.83+113159.4,17.108,0.119,16.871,,12.601,9.286,BUUU,0000,J010859.83+113159.7,16.948,17.281,-6.79,-2.4099998,0.23699951,2703.9404855346565,companion,0.23433157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J0110-2223,,17.572789087853177,-22.398061282971103,49.02889695238744,8.0,,,1.261959693492563,6.210914845199388e-16,1.2200534569442752e+24,0.954,,,,,False,,2,0.14058157711903657,False,,2,0.22403311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.14058157711903657,,no_counterpart,False,8.156442159119742,0.9727585635926755,0.6202827444517026,0.04859378327543952,0.017493761979158227,0.008925388764876646
J0111+6624,,17.845779712741436,66.40446545502402,38.77689942365783,8.0,,,4.301872100793386,8.364758814356194e-15,4.1480184299013875e+23,3.381,,,,,False,,7,0.29683157711903657,False,,12,0.5365331171838814,,,,,,,,,,,,,,,,,no_counterpart,0.29683157711903657,,no_counterpart,False,301.32317534313876,35.93658773099288,22.915085097460548,0.028334243457260988,0.010200327644613958,0.005204248798272427
J0111-7131,,17.869875,-71.52966666666667,0.7368350395418013,1.5,,,0.68854151164,7.092e-15,8.577052682853479e+25,59.7,EXGAL:SMC,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,454.35305839304425,54.187330679735446,34.552732246737044,0.4074368648388824,0.14667727134199765,0.07483534252142739
J0113-7220,,18.296208333333336,-72.34227777777777,0.2028098696694092,1.5,,,0.32588301613,4.859e-15,5.542701038331636e+26,59.7,EXGAL:SMC,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,70.30886370205077,8.385218447993172,5.346862527263404,1.0357430067808142,0.3728674824410932,0.19023851144953732
J0115+6325,,18.941125,63.43077777777778,0.1204213869876048,1.5,,,0.521455427473,1.599e-15,4.45201505402987e+25,2.23,,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,1.2213382907292234,0.14565998975694464,0.09288057857805405,0.2935415577700884,0.10567496079723182,0.05391579632511828
J0117+5914,B0114+58,19.415497126965832,59.245453625820645,40.43379158296683,8.0,,,0.1014390664823901,5.849954549965027e-15,2.2125673382531945e+28,2.235,"XRS:[pb15],GRS:[saa+23]",,,HE[saa+23],False,,2,0.14058157711903657,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.14058157711903657,,no_counterpart,False,0.002468547162671978,0.00029440537249892317,0.00018772856828986427,6.543943350232236,2.355819606083605,1.2019487786140841
J0120+1837,,20.05381257637106,18.633977401708854,49.59522516204298,8.0,,,1.3133852995554554,1.3627349466198148e-17,2.374623038494388e+22,0.639,,,,,True,7.297408,4,0.20308157711903657,True,6.650051,11,0.5052831171838814,J012013.42+183801.5,17.698,0.18,17.211,,12.691,8.788,BUUU,0000,J012013.36+183800.6,17.436,17.186,-141.93,-100.299995,0.4869995,1600.0911100856538,debris_disk,0.20308157711903657,chance_coincidence,rejected,False,188.01387936759625,22.423025586544167,14.298117097385266,0.006779358820540178,0.002440569175394464,0.0012451883547930941
J0121+53,,20.25,53.48333333333333,5968.767983192762,8.0,,,2.7247846,,,3.409,,,,RRAT[gac+21],False,,5,0.23433157711903657,False,,10,0.4740331171838814,,,,,,,,,,,,,,,,,no_counterpart,0.23433157711903657,,no_counterpart,False,inf,inf,inf,,,
J0122+1416,,20.505458333333333,14.27138888888889,1.0909601904961332,2.1819203809922665,,,1.38899395038,3.803e-15,5.602540432960179e+24,0.786,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,1.2057102800121728,0.14379615244156183,0.09169209649373573,0.10413189751282051,0.03748748310461539,0.01912626689010989
J0125+62,,21.5,62.583333333333336,1646.826457193413,8.0,,,1.70823,,,3.979,,,,,False,,5,0.23433157711903657,False,,13,0.5677831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.23433157711903657,,no_counterpart,False,inf,inf,inf,,,
J0125-2327,,21.254476366666665,-23.452259694444443,0.000121383876605,1.5,37.14,10.5,0.0036753748875688,1.8415975223135676e-20,1.464365632525302e+27,0.435,,ELL1,,,False,,1,0.10933157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,0.0014129014059469213,0.00016850630646724626,0.00010744860867314827,1.6835113412216953,0.6060640828398104,0.3092163687958216
J0129+36,,22.375,36.083333333333336,600.1224483659213,8.0,,,1.089,,,3.476,,,,,False,,2,0.14058157711903657,True,7.688001,7,0.3802831171838814,,,,,,,,,,J012930.36+360506.2,18.062,17.827,44.25,112.54,0.23500061,2720.2031497915,companion,0.14058157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J0131-7310,,22.868791666666663,-73.16926111111111,0.1840567670106477,1.5,,,0.348124045581,1.7614e-15,1.6482218348181177e+26,59.7,EXGAL:SMC,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,236.43723412284373,28.198121160952883,17.980626063572167,0.5648057561248206,0.20333007220493546,0.10373983275762014
J0133-6957,,23.38525,-69.95824444444445,0.059519317793079,1.5,,,0.463473741703,1.2e-16,4.7584507709656915e+24,0.998,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,2.288644684846098,0.2729497338144759,0.17404730867905116,0.09596747601899001,0.0345482913668364,0.017626679268794087
J0134-2937,,23.57784333333333,-29.62140055555556,0.0080189111323416,1.5,17.0,-9.0,0.1369616105136507,7.836990207406536e-17,1.2042384185524368e+26,0.564,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.028882088927519346,0.003444553248903532,0.0021964308746343472,0.48277805605284624,0.1738001001790246,0.08867352049950236
J0137+1654,,24.3495,16.911694444444443,0.4249659042439135,1.5,,,0.4147630260237568,1.1904363048741741e-17,6.586668354727106e+23,1.191,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,23.54727182804626,2.808309048616927,1.7907276369905742,0.03570460073374291,0.012853656264147447,0.006557987889871146
J0137+6349,,24.31053054901415,63.82761649545999,39.34629839871339,8.0,,,0.717962726847017,9.598060284376673e-16,1.0238527827500541e+25,44.339,,,,,True,4.985652,5,0.23433157711903657,True,4.956391,11,0.5052831171838814,J013714.15+634943.7,16.067,0.064,16.961,0.403,12.114,8.369,ACUU,0000,J013714.14+634943.7,15.924,16.452,-34.929996,22.050001,-0.894001,,unfit,0.23433157711903657,chance_coincidence,rejected,False,2099.506116521503,250.39257488977333,159.66366101094738,0.1407699771220883,0.050677191763951794,0.025855710083648873
J0139+3336,,24.98845833333333,33.61658333333334,1.029396298459938,2.058792596919876,,,1.247961237704968,2.0744664580844026e-15,4.213692754248498e+24,0.985,,,,RRAT[ttm18],False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,2.517633256726801,0.30025950809059854,0.1914614773868407,0.09030727031736252,0.03251061731425051,0.016587049650127812
J0139+5621,,24.910737025,56.36010608888889,0.2101073707872644,1.5,,,1.7753563668461136,7.91066767963363e-14,5.581054344178554e+25,3.816,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,2.8528789978130185,0.34024178948089356,0.21695631254780576,0.32866193528914184,0.11831829670409104,0.060366477910250536
J0139+5814,B0136+57,24.832250416666668,58.24217194444444,0.0194616436275512,1.5,-19.11,-16.6,0.272450630948639,1.07116732413783e-14,2.0909979104847494e+27,2.6,GRS:[saa+23],,,HE[saa+23],False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.035348905247277976,0.004215802628413013,0.0026882206153609387,2.0117225400972267,0.7242201144350017,0.36950005838520494
J0139+6159_P,,24.983958333333334,61.98741666666667,0.2909786829200644,1.5,,,2.174806732109213,6.297234846347484e-14,2.4168384446495255e+25,1.599,,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,1.1567304761822568,0.1379546932993098,0.0879672705770391,0.21627936850585355,0.07786057266210729,0.039724781970462905
J0141+6009,B0138+59,25.42110262401687,60.160368949574654,40.21024272864293,8.0,,,1.222948520545672,3.9107029437943967e-16,8.440924913651643e+23,2.3,,,,,True,3.732192,5,0.23433157711903657,True,2.916928,14,0.5990331171838814,J014141.08+600941.0,14.746,0.034,14.771,0.063,12.551,8.708,AAUU,0000,J014140.78+600935.2,15.839,15.786,-55.45,-7.1800003,-0.024999619,,unfit,0.23433157711903657,chance_coincidence,rejected,False,68.52491510791232,8.172460086185016,5.2111964478202095,0.040419068547880736,0.014550864677237067,0.007423910549610748
J0141+63,,25.25,63.13333333333333,944.50959874288,8.0,,,0.0466859,,,44.269,,,,,False,,2,0.14058157711903657,True,7.094114,10,0.4740331171838814,,,,,,,,,,J014100.96+630757.2,17.881,17.847,-42.08,29.519999,0.034000397,,unfit,0.14058157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J0141+6303,,25.44067083333333,63.06373472222222,0.0112770491517735,1.5,,,0.046680275307708,1.6462272607059233e-18,6.389241437660316e+25,44.259,,,,,False,,1,0.10933157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,335.2252827826798,39.97984147966062,25.493279343806375,0.3516543000354269,0.12659554801275372,0.06458956531262944
J0146+31,,26.5625,31.066666666666663,790.0220279193492,8.0,,,0.9381,,,1.129,,,,,False,,5,0.23433157711903657,False,,8,0.4115331171838814,,,,,,,,,,,,,,,,,no_counterpart,0.23433157711903657,,no_counterpart,False,inf,inf,inf,,,
J0146+6145,,26.593416666666663,61.75077777777778,0.9970182657101696,1.9940365314203392,-4.1,1.9,8.688994062210817,1.9931635102667597e-12,1.199483182164648e+25,3.6,XRS:4U_0142+61,,,"AXP,NRAD",False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,11.813911401890074,1.4089578840284411,0.8984266968509325,0.1523661044620763,0.05485179760634747,0.027985611023646672
J0147+5922,B0144+59,26.936014166666663,59.367578888888886,0.0012586274883373,1.5,-6.39,3.8,0.1963213754300335,2.567634990785861e-16,1.3396466363500972e+26,1.9,,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.29464550163905007,0.035140190949920026,0.022407260032202912,0.5091976744384624,0.1833111627978465,0.09352610346828905
J0149+29,,27.25,29.166666666666668,900.0953059900311,8.0,,,2.654,,,1.62,,,,,False,,5,0.23433157711903657,False,,9,0.4427831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.23433157711903657,,no_counterpart,False,inf,inf,inf,,,
J0151-0635,B0148-06,27.844657916666662,-6.584163055555555,0.0035891046868418,1.5,10.7,-5.38,1.464664549333674,4.425913626891811e-16,5.560939380224087e+23,1.202,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,28.40819534301973,3.388035464119365,2.1603921205505197,0.032806912700293185,0.011810488572105548,0.006025759475564055
J0152+0948,,28.098875000000003,9.80277777777778,2.1321806934048686,4.264361386809737,,,2.74664729014,1.7e-15,3.238918189362406e+23,0.982,,,,,False,,3,0.17183157711903657,False,,4,0.2865331171838814,,,,,,,,,,,,,,,,,no_counterpart,0.17183157711903657,,no_counterpart,False,32.55411312197,3.8824884308354606,2.4756817049096775,0.02503751784059818,0.009013506422615345,0.004598727766640482
