star_key,ra,dec
kepler:5388760,298.32501,40.553459
kepler:5393802,299.23502,40.566811
kepler:5394186,299.30209,40.51833
kepler:5395120,299.47119,40.525421
kepler:5395490,299.5394,40.515942
kepler:5396090,299.64551,40.568501
kepler:5397422,299.90952,40.531712
kepler:5397900,299.99689,40.584499
kepler:5426168,283.1763,40.628922
kepler:5427445,283.80164,40.601311
kepler:5427641,283.90543,40.633129
kepler:5428088,284.13647,40.631248
kepler:5428125,284.15771,40.608883
kepler:5428626,284.42422,40.670959
kepler:5428657,284.44101,40.625
kepler:5429227,284.71634,40.696018
kepler:5430495,285.34387,40.617512
kepler:5435923,287.66949,40.684292
kepler:5435955,287.68146,40.629101
kepler:5435958,287.68259,40.660229
kepler:5436161,287.75916,40.65704
kepler:5436508,287.89975,40.618221
kepler:5437459,288.28458,40.638359
kepler:5437849,288.43576,40.601379
kepler:5437956,288.47903,40.623669
kepler:5439389,288.98419,40.689892
kepler:5440099,289.21872,40.623878
kepler:5440651,289.39078,40.654781
kepler:5442580,289.9938,40.681889
kepler:5442725,290.03885,40.662689
kepler:5445334,290.82748,40.60667
kepler:5446821,291.32187,40.60099
kepler:5450347,292.42096,40.621658
kepler:5451336,292.70074,40.676701
kepler:5455407,293.87122,40.606739
kepler:5458576,294.69742,40.672211
kepler:5459300,294.89374,40.699749
kepler:5460828,295.29501,40.68084
kepler:5461756,295.5014,40.641731
kepler:5470641,297.45779,40.66737
kepler:5471519,297.67215,40.67728
kepler:5472950,298.02957,40.69474
kepler:5474065,298.2605,40.676304
kepler:5474356,298.323,40.670349
kepler:5474812,298.40787,40.630241
kepler:5475628,298.55618,40.698761
kepler:5475645,298.55984,40.695839
kepler:5476347,298.6904,40.694611
kepler:5480273,299.43839,40.600021
kepler:5480528,299.48099,40.609241
kepler:5480766,299.52731,40.616119
kepler:5482181,299.78339,40.618439
kepler:5510843,282.8558,40.777031
kepler:5512513,283.69891,40.76804
kepler:5513266,284.03571,40.779121
kepler:5514184,284.52817,40.797901
kepler:5516671,285.77441,40.766899
kepler:5522339,288.17773,40.763569
kepler:5522535,288.24988,40.70911
kepler:5523471,288.60541,40.794258
kepler:5524851,289.08124,40.722439
kepler:5525210,289.19843,40.707119
kepler:5525755,289.3761,40.787498
kepler:5528061,290.07327,40.73204
kepler:5529084,290.35391,40.727631
kepler:5529397,290.43839,40.794239
kepler:5529894,290.58441,40.76836
kepler:5530806,290.89508,40.739799
kepler:5531281,291.05511,40.728951
kepler:5534783,292.20755,40.772381
kepler:5536125,292.59552,40.726109
kepler:5544024,294.78586,40.770893
kepler:5551827,296.62363,40.779179
kepler:5552552,296.77362,40.776779
kepler:5552801,296.82086,40.770432
kepler:5557222,297.71021,40.721828
kepler:5557240,297.71289,40.792198
kepler:5558294,297.93027,40.71299
kepler:5558542,297.98459,40.78096
kepler:5560269,298.36539,40.713058
kepler:5560472,298.41153,40.74881
kepler:5560747,298.47574,40.716331
kepler:5563561,299.02203,40.76075
kepler:5564082,299.11465,40.748619
kepler:5597401,283.15103,40.81424
kepler:5597406,283.15332,40.813766
kepler:5600162,284.54816,40.811241
kepler:5603484,286.13605,40.899738
kepler:5607052,287.57651,40.829243
kepler:5607145,287.61252,40.887749
kepler:5607395,287.7063,40.885929
kepler:5608002,287.94791,40.80571
kepler:5608037,287.96329,40.84404
kepler:5608986,288.32437,40.812431
kepler:5609753,288.59055,40.837971
kepler:5610200,288.75311,40.820461
kepler:5614003,289.97345,40.837078
kepler:5616432,290.7128,40.845619
kepler:5621054,292.14902,40.835709
kepler:5621194,292.19235,40.86121
kepler:5621528,292.29712,40.84584
kepler:5632093,295.26987,40.888168
kepler:5632110,295.27405,40.885818
kepler:5636937,296.40125,40.873859
kepler:5641252,297.30511,40.802879
kepler:5641933,297.45984,40.886261
kepler:5644412,297.95297,40.806808
kepler:5644602,297.99832,40.868359
kepler:5647432,298.60535,40.855721
kepler:5647463,298.61047,40.853771
kepler:5648294,298.77075,40.88522
kepler:5648400,298.79395,40.8451
kepler:5649085,298.93109,40.891579
kepler:5650583,299.22067,40.895618
kepler:5652411,299.57187,40.815578
kepler:5682476,282.61542,40.984901
kepler:5683495,283.12515,40.924751
kepler:5685699,284.2153,40.995178
kepler:5685704,284.2178,40.989719
kepler:5686063,284.42355,40.948891
kepler:5686435,284.62256,40.975361
kepler:5688032,285.39014,40.914268
kepler:5689996,286.31039,40.959011
kepler:5693196,287.65656,40.922119
kepler:5693747,287.89764,40.96006
kepler:5694127,288.04129,40.98457
kepler:5695372,288.52011,40.959042
kepler:5696518,288.92908,40.917622
kepler:5698005,289.42886,40.945221
kepler:5698707,289.65366,40.903419
kepler:5698730,289.65982,40.918621
kepler:5699171,289.7951,40.92614
kepler:5702236,290.73108,40.966358
kepler:5702405,290.78986,40.929562
kepler:5702780,290.91809,40.91386
kepler:5706292,292.07245,40.961319
kepler:5706891,292.26208,40.941132
kepler:5709193,292.95932,40.903141
kepler:5710376,293.31891,40.961109
kepler:5714912,294.59698,40.91338
kepler:5721610,296.23459,40.942032
kepler:5722668,296.45602,40.998348
kepler:5724158,296.7728,40.994141
kepler:5725977,297.15741,40.92931
kepler:5726910,297.35278,40.958141
kepler:5729515,297.85403,40.924
kepler:5729898,297.93774,40.934841
kepler:5731359,298.26291,40.919159
kepler:5732553,298.49725,40.971191
kepler:5733906,298.76251,40.922081
kepler:5736532,299.28708,40.945389
kepler:5739251,299.8262,40.908352
kepler:5767489,282.57071,41.056339
kepler:5767580,282.61475,41.027168
kepler:5768996,283.2944,41.09198
kepler:5770769,284.13437,41.094559
kepler:5771149,284.35178,41.046299
kepler:5771150,284.35223,41.042332
kepler:5772419,285.00491,41.092468
kepler:5772452,285.01892,41.088112
kepler:5772911,285.23175,41.046989
kepler:5774594,286.02689,41.037319
kepler:5774607,286.03036,41.076439
kepler:5779615,288.10706,41.07748
kepler:5779623,288.10843,41.07671
kepler:5783884,289.59418,41.011139
kepler:5784256,289.70895,41.005909
kepler:5785418,290.04834,41.008469
kepler:5785806,290.16183,41.029049
kepler:5785906,290.19104,41.06702
kepler:5786382,290.31921,41.038651
kepler:5788095,290.85504,41.019348
kepler:5791529,292.01038,41.047482
kepler:5791720,292.07428,41.07008
kepler:5792328,292.27216,41.082821
kepler:5793299,292.56638,41.051319
kepler:5802784,295.25552,41.013229
kepler:5802921,295.29501,41.081219
kepler:5806860,296.19391,41.01598
kepler:5806861,296.19418,41.081871
kepler:5811262,297.16476,41.067348
kepler:5817533,298.47058,41.06625
kepler:5820003,298.95129,41.098198
kepler:5821557,299.2449,41.030571
kepler:5823769,299.67169,41.094872
kepler:5824233,299.76797,41.023659
kepler:5854943,283.31268,41.194851
kepler:5855096,283.38007,41.174858
kepler:5855808,283.71957,41.131329
kepler:5855851,283.74606,41.155891
kepler:5858361,285.01642,41.162788
kepler:5859365,285.50595,41.181499
kepler:5860848,286.16507,41.167809
kepler:5865248,288.0712,41.158077
kepler:5866655,288.65753,41.164131
kepler:5867742,289.02521,41.178219
kepler:5869301,289.54181,41.199509
kepler:5870102,289.77612,41.14883
kepler:5870541,289.9292,41.185959
kepler:5870686,289.97287,41.153381
kepler:5870899,290.03748,41.16626
kepler:5879321,292.78741,41.117279
kepler:5879477,292.83408,41.165291
kepler:5879574,292.86157,41.12981
kepler:5879906,292.95947,41.193779
kepler:5880843,293.23843,41.11565
kepler:5881893,293.54996,41.12215
kepler:5891611,296.08966,41.149792
kepler:5892538,296.30997,41.177559
kepler:5894155,296.66791,41.139912
kepler:5896387,297.16776,41.198261
kepler:5897056,297.31769,41.17561
kepler:5898706,297.66205,41.173031
kepler:5903003,298.59592,41.198963
kepler:5904275,298.85995,41.19524
kepler:5905878,299.17474,41.102482
kepler:5906694,299.3519,41.19574
kepler:5906714,299.35577,41.114471
kepler:5938970,283.34448,41.20174
kepler:5941226,284.4454,41.266472
kepler:5942891,285.25568,41.254501
kepler:5942985,285.31226,41.220589
kepler:5943385,285.50443,41.234104
kepler:5944041,285.82791,41.25246
kepler:5950533,288.6636,41.224258
kepler:5951140,288.88849,41.246738
kepler:5952853,289.41837,41.291039
kepler:5953007,289.46701,41.212181
kepler:5953596,289.64264,41.206139
kepler:5953631,289.65268,41.210541
kepler:5954624,289.96643,41.21661
kepler:5955379,290.20544,41.220661
kepler:5956727,290.63269,41.224361
kepler:5960062,291.74393,41.231941
kepler:5960267,291.80899,41.232471
kepler:5961988,292.37573,41.22506
kepler:5962157,292.42859,41.256699
kepler:5962532,292.54794,41.260422
kepler:5962877,292.65842,41.26276
kepler:5962956,292.68317,41.214668
kepler:5964132,293.04303,41.202347
kepler:5966669,293.77875,41.211533
kepler:5966912,293.84396,41.293819
kepler:5966921,293.84753,41.292568
kepler:5975314,295.98019,41.268929
kepler:5983410,297.74857,41.22403
kepler:5988029,298.77295,41.229755
kepler:5991070,299.37268,41.236671
kepler:6020551,282.87723,41.374229
kepler:6021431,283.31628,41.361671
kepler:6023332,284.23117,41.335541
kepler:6024482,284.81369,41.396191
kepler:6025092,285.13263,41.393242
kepler:6025961,285.53888,41.375332
kepler:6029053,287.00821,41.370441
kepler:6029338,287.13232,41.33506
kepler:6032448,288.48676,41.30006
kepler:6032920,288.65695,41.399529
kepler:6033873,289.00348,41.361389
kepler:6034120,289.0899,41.333462
kepler:6034587,289.25699,41.35656
kepler:6034834,289.34515,41.36478
kepler:6035247,289.48685,41.31501
kepler:6035535,289.57651,41.348492
kepler:6037009,290.07129,41.347832
kepler:6038882,290.62936,41.339588
kepler:6041832,291.63431,41.33493
kepler:6042525,291.8559,41.304909
kepler:6045059,292.6355,41.37965
kepler:6045247,292.6947,41.396439
kepler:6046845,293.19308,41.39595
kepler:6049108,293.85632,41.352032
kepler:6049470,293.96423,41.318802
kepler:6058659,296.31763,41.341412
kepler:6059055,296.40561,41.319321
kepler:6060845,296.82816,41.390228
kepler:6064051,297.54395,41.327702
kepler:6065223,297.8226,41.36161
kepler:6067956,298.5174,41.365261
kepler:6070981,299.14465,41.383282
kepler:6100469,282.55679,41.414349
kepler:6102338,283.42398,41.492931
kepler:6102697,283.59323,41.43417
kepler:6104287,284.37283,41.49461
kepler:6104631,284.56299,41.429821
kepler:6110415,287.22485,41.412338
kepler:6113803,288.64679,41.46743
kepler:6114003,288.71976,41.407623
kepler:6114403,288.8667,41.410179
kepler:6114541,288.91675,41.423241
kepler:6116129,289.46652,41.460079
kepler:6117602,289.92114,41.463554
kepler:6117823,289.98795,41.453972
kepler:6117832,289.98923,41.436741
kepler:6118085,290.06396,41.41534
kepler:6119141,290.37512,41.43375
kepler:6119243,290.40616,41.467659
kepler:6119605,290.51993,41.46513
kepler:6119994,290.65192,41.490711
kepler:6122790,291.58121,41.480652
kepler:6123205,291.7149,41.414619
kepler:6127565,293.0835,41.456268
kepler:6129451,293.64899,41.451778
kepler:6130409,293.92429,41.438831
kepler:6131552,294.25131,41.440182
kepler:6146239,297.75259,41.424721
kepler:6148370,298.24948,41.462379
kepler:6149358,298.46597,41.402969
kepler:6183672,283.4776,41.589649
kepler:6183736,283.50543,41.591991
kepler:6184894,284.05667,41.576729
kepler:6185416,284.31589,41.57616
kepler:6186082,284.63577,41.564541
kepler:6186684,284.93179,41.502911
kepler:6187639,285.39328,41.515411
kepler:6187812,285.48184,41.572731
kepler:6187942,285.54868,41.55698
kepler:6188207,285.66965,41.576153
kepler:6191036,286.97028,41.524078
kepler:6191218,287.03503,41.54892
kepler:6192231,287.44174,41.542919
kepler:6195999,288.93259,41.550732
kepler:6196021,288.93768,41.50425
kepler:6203421,291.3284,41.547642
kepler:6206665,292.37616,41.562462
kepler:6206885,292.44403,41.536098
kepler:6208483,292.93173,41.572941
kepler:6209347,293.19833,41.558311
kepler:6209585,293.27087,41.588593
kepler:6211547,293.86176,41.515148
kepler:6213073,294.28806,41.53389
kepler:6219684,295.97827,41.503139
kepler:6219880,296.02811,41.52169
kepler:6220647,296.1991,41.533798
kepler:6221001,296.27725,41.524818
kepler:6221223,296.3252,41.559029
kepler:6222668,296.65506,41.53149
kepler:6222898,296.71689,41.504978
kepler:6222929,296.72354,41.520191
kepler:6223256,296.7959,41.521969
kepler:6224062,296.97833,41.591728
kepler:6225816,297.34842,41.589703
kepler:6226464,297.48486,41.513672
kepler:6228107,297.91174,41.56646
kepler:6228193,297.93436,41.516312
kepler:6230245,298.38019,41.595661
kepler:6231656,298.67245,41.526031
kepler:6232382,298.8287,41.576721
kepler:6233711,299.09137,41.530056
kepler:6262679,282.53958,41.644669
kepler:6262995,282.70111,41.690289
kepler:6263016,282.70953,41.63887
kepler:6263661,283.03427,41.69054
kepler:6264857,283.62518,41.631981
kepler:6266444,284.37939,41.615269
kepler:6268387,285.33771,41.62426
kepler:6269092,285.72488,41.658684
kepler:6271033,286.67365,41.655998
kepler:6271960,287.08273,41.616112
kepler:6276637,289.04828,41.680382
kepler:6277018,289.18951,41.645191
kepler:6278465,289.6655,41.6311
kepler:6278670,289.72791,41.612289
kepler:6278829,289.7702,41.628201
kepler:6279026,289.82104,41.65667
kepler:6285848,292.07043,41.621578
kepler:6285969,292.10733,41.63052
kepler:6285985,292.11417,41.636688
kepler:6288970,293.08835,41.662659
kepler:6290789,293.63663,41.611469
kepler:6290811,293.64148,41.623211
kepler:6290974,293.69022,41.673531
kepler:6291154,293.74228,41.683079
kepler:6291452,293.82837,41.672211
kepler:6292596,294.14929,41.60247
kepler:6292970,294.25656,41.627399
kepler:6293950,294.52411,41.626961
kepler:6302008,296.52774,41.674129
kepler:6307077,297.63376,41.66238
kepler:6310265,298.39725,41.659142
kepler:6313490,299.09851,41.627151
kepler:6342263,282.82739,41.721981
kepler:6343818,283.60272,41.733608
kepler:6344379,283.90662,41.76218
kepler:6346894,285.14172,41.711552
kepler:6347423,285.40881,41.759701
kepler:6347470,285.42432,41.759109
kepler:6347656,285.5134,41.754669
kepler:6351473,287.29739,41.714031
kepler:6352768,287.87042,41.70694
kepler:6356144,289.19574,41.73793
kepler:6357902,289.7598,41.758041
kepler:6358198,289.86172,41.7202
kepler:6359802,290.35443,41.76918
kepler:6362947,291.4563,41.748638
kepler:6363233,291.55252,41.72596
kepler:6365076,292.16064,41.743229
kepler:6365080,292.16199,41.743721
kepler:6366330,292.55264,41.760208
kepler:6369358,293.50818,41.787491
kepler:6370174,293.74258,41.78978
kepler:6380533,296.47589,41.734119
kepler:6383908,297.23099,41.767738
kepler:6384496,297.36566,41.71566
kepler:6385943,297.73663,41.708099
kepler:6385972,297.74286,41.713001
kepler:6387419,298.08411,41.71064
kepler:6388255,298.26093,41.761478
kepler:6389733,298.56937,41.72364
kepler:6421008,282.814,41.85696
kepler:6421219,282.92297,41.820122
kepler:6423857,284.20871,41.874771
kepler:6424414,284.48853,41.838818
kepler:6425024,284.80548,41.899181
kepler:6425928,285.27249,41.858158
kepler:6425989,285.30237,41.868549
kepler:6426320,285.4682,41.854568
kepler:6426507,285.55411,41.856682
kepler:6431380,287.75641,41.816368
kepler:6431497,287.80951,41.854179
kepler:6431753,287.92209,41.83215
kepler:6432563,288.25137,41.875252
kepler:6436291,289.62753,41.88419
kepler:6437385,290.00049,41.818741
kepler:6438216,290.26105,41.895229
kepler:6441481,291.33322,41.85146
kepler:6444432,292.34573,41.802608
kepler:6445442,292.68158,41.897789
kepler:6445537,292.70898,41.834061
kepler:6447481,293.31204,41.809479
kepler:6448375,293.59277,41.89011
kepler:6448418,293.61285,41.898869
kepler:6448651,293.68661,41.820702
kepler:6450625,294.27576,41.855518
kepler:6451234,294.44833,41.806129
kepler:6460812,296.86328,41.875858
kepler:6462437,297.2337,41.897839
kepler:6468397,298.57126,41.843781
kepler:6468721,298.63931,41.863121
kepler:6468931,298.68848,41.83585
kepler:6470892,299.09711,41.854149
kepler:6471229,299.16608,41.863049
kepler:6471230,299.16617,41.861912
kepler:6497146,281.64581,41.951092
kepler:6497820,282.02371,41.964409
kepler:6503104,284.48346,41.900299
kepler:6503434,284.6236,41.918751
kepler:6503941,284.8905,41.995338
kepler:6504503,285.15399,41.933392
kepler:6507334,286.47037,41.994789
kepler:6507888,286.70309,41.997421
kepler:6508169,286.83887,41.973251
kepler:6508436,286.96362,41.982479
kepler:6509237,287.31482,41.976158
kepler:6510289,287.76987,41.994011
kepler:6510909,288.02225,41.980968
kepler:6519865,291.01138,41.906979
kepler:6520753,291.2941,41.91283
kepler:6521526,291.52393,41.94294
kepler:6521729,291.58722,41.956131
kepler:6523389,292.13791,41.96196
kepler:6525023,292.65741,41.954189
kepler:6527283,293.3537,41.90469
kepler:6528475,293.73532,41.905521
kepler:6529378,294.00372,41.989525
kepler:6529439,294.02176,41.949532
kepler:6529713,294.09473,41.96767
kepler:6530792,294.40417,41.923191
kepler:6535050,295.52835,41.973991
kepler:6535319,295.59097,41.976711
kepler:6541245,296.96478,41.900539
kepler:6542087,297.14902,41.92252
kepler:6544160,297.63303,41.904411
kepler:6545403,297.89478,41.91188
kepler:6547641,298.37769,41.95285
kepler:6548898,298.62698,41.980358
kepler:6549526,298.7648,41.906448
kepler:6549597,298.77771,41.940041
kepler:6550017,298.85693,41.93536
kepler:6550346,298.92484,41.96973
kepler:6579609,281.5657,42.043049
kepler:6580019,281.7818,42.035213
kepler:6580668,282.11841,42.02364
kepler:6589996,286.28226,42.060032
kepler:6590466,286.49841,42.00959
kepler:6591775,287.04391,42.02887
kepler:6593559,287.74854,42.060921
kepler:6593968,287.91104,42.014042
kepler:6593988,287.91669,42.013672
kepler:6600771,290.1506,42.061539
kepler:6600837,290.17374,42.003716
kepler:6606167,291.83673,42.05191
kepler:6606370,291.90125,42.040009
kepler:6607660,292.29056,42.01284
kepler:6608436,292.5098,42.082859
kepler:6609906,292.92786,42.02821
kepler:6610837,293.20013,42.016121
kepler:6610891,293.21405,42.013039
kepler:6611419,293.36493,42.08786
kepler:6611476,293.38242,42.086121
kepler:6611563,293.40442,42.04562
kepler:6611875,293.49652,42.05994
kepler:6612620,293.70547,42.008259
kepler:6613812,294.02444,42.021191
kepler:6616190,294.66772,42.045292
kepler:6619854,295.58185,42.08321
kepler:6628539,297.53998,42.079769
kepler:6630507,297.93881,42.076092
kepler:6630715,297.98138,42.027012
kepler:6630958,298.03305,42.09251
kepler:6633602,298.54095,42.02319
kepler:6633742,298.56763,42.013401
kepler:6636310,299.07922,42.034252
kepler:6664639,281.40649,42.100201
kepler:6668608,283.41412,42.148159
kepler:6668646,283.43365,42.140961
kepler:6668936,283.52917,42.115551
kepler:6669028,283.57242,42.186432
kepler:6670373,284.16708,42.128761
kepler:6672652,285.14771,42.167091
kepler:6672948,285.29437,42.104881
kepler:6674908,286.1767,42.196529
