n_flares,n_independent,e_flare_max_erg,amplitude_frac,radius_rsun,teff_k,b_gauss,geometric_factor,assessable,t_spot_k,a_spot_nominal_cm2,a_spot_conservative_cm2,e_mag_nominal_erg,e_mag_conservative_erg,xi_nominal_max,xi_conservative_max,n_above_nominal,n_above_conservative,flares_above,record_key,star_key,star_id,catalogue,mission,amplitude_source,amplitude_unit,amplitude_unit_guessed,prot,prot_source,teff_source,radius_source,logg,params_assumed,has_peak_times,catalogue_flag,energy_kind,energy_log10_input,tier,first_veto,flags,centroid
387,387,5.108577661633578e+33,0.03640366,1.0,3336.0,3000.0,3.0,True,2914.9215232,1.3271244764307794e+21,3.981373429292338e+21,1.7312912667520127e+37,8.996053310144306e+37,-3.5300701382982496,-4.245752020377744,0,0,[],kepler_yang2019:kepler:11147271,kepler:11147271,11147271,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.88,yang2019_stars,yang2019_stars,,4.98,True,False,,bolometric,True,none,below_ceiling,,not_checked
132,132,2.820979953663441e+35,0.0087226,1.2,5948.0,3000.0,3.0,True,4008.3903968,2.4061304895050124e+20,7.218391468515037e+20,1.3365383178600898e+36,6.944856818388952e+36,-0.6755814142684926,-1.3912632963479863,0,0,[],kepler_yang2019:kepler:11186775,kepler:11186775,11186775,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.8,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.34,False,False,,bolometric,True,none,below_ceiling,,not_checked
228,228,2.747261499930654e+35,0.02938938,1.0,5985.0,3000.0,3.0,True,4020.370945,5.611264624982954e+20,1.6833793874948863e+21,4.759855573232038e+36,2.4732935068583327e+37,-1.238693775262519,-1.9543756573420128,0,0,[],kepler_yang2019:kepler:11186837,kepler:11186837,11186837,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.85,yang2019_stars,yang2019_stars,,4.55,True,False,,bolometric,True,none,below_ceiling,,not_checked
121,121,1.684224575082697e+35,0.0304575,0.941,5250.0,3000.0,3.0,True,3764.0125,5.573395681430982e+20,1.6720187044292948e+21,4.711752448087563e+36,2.44829838983241e+37,-1.4467824648745946,-2.1624643469540885,0,0,[],kepler_yang2019:kepler:11187057,kepler:11187057,11187057,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.864,okamoto2021_stars,okamoto2021_stars,okamoto2021_stars,4.62,False,False,,bolometric,True,none,below_ceiling,,not_checked
102,102,1.3332144128544858e+34,0.01566511,1.0,4941.0,3000.0,3.0,True,3644.6883802,3.3837067548775947e+20,1.0151120264632785e+21,2.228905866518316e+36,1.1581734618294172e+37,-2.223191727289155,-2.938873609368649,0,0,[],kepler_yang2019:kepler:11190969,kepler:11190969,11190969,kepler_yang2019,kepler,mcquillan2014,ppm,False,2.6,yang2019_stars,yang2019_stars,,4.7,True,False,,bolometric,True,none,below_ceiling,,not_checked
115,115,1.6768723357485886e+35,,1.0,5180.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:11192887,kepler:11192887,11192887,kepler_yang2019,kepler,,,True,18.78,yang2019_stars,yang2019_stars,,4.65,True,False,,bolometric,True,none,no_ceiling,,not_checked
221,221,1.3347502165809476e+35,0.03698224,1.0,4079.0,3000.0,3.0,True,3275.6799722,9.627231061037964e+20,2.888169318311389e+21,1.0696821353848852e+37,5.558231419306174e+37,-1.9038547427719688,-2.619536624851463,0,0,[],kepler_yang2019:kepler:11196403,kepler:11196403,11196403,kepler_yang2019,kepler,mcquillan2014,ppm,False,3.61,yang2019_stars,yang2019_stars,,4.63,True,False,,bolometric,True,none,below_ceiling,,not_checked
198,198,1.68849585948675e+36,0.0065863399999999,1.38,5163.0,3000.0,3.0,True,3731.1078298,2.622431760748036e+20,7.867295282244109e+20,1.520753917430109e+36,7.902069152395064e+36,0.045441056130144375,-0.6702408259493495,1,0,[],kepler_yang2019:kepler:11232205,kepler:11232205,11232205,kepler_yang2019,kepler,mcquillan2014,ppm,False,2.55,yang2019_stars,assess_params,assess_params,3.97,False,False,,bolometric,True,watch,below_ceiling,,not_checked
271,271,4.530018754322425e+34,0.02915311,1.0,3738.0,3000.0,3.0,True,3115.0173448,8.561902185955428e+20,2.5685706557866283e+21,8.971355011099536e+36,4.661652807588614e+37,-2.296758042754277,-3.012439924833771,0,0,[],kepler_yang2019:kepler:11244150,kepler:11244150,11244150,kepler_yang2019,kepler,mcquillan2014,ppm,False,8.99,yang2019_stars,yang2019_stars,,4.76,True,False,,bolometric,True,none,below_ceiling,,not_checked
144,144,3.0902954325136045e+35,0.0158980499999999,1.0,5904.0,3000.0,3.0,True,3994.0156672,3.057745391801761e+20,9.17323617540528e+20,1.914717163262692e+36,9.949162226685404e+36,-0.7921046302596153,-1.507786512339102,0,0,[],kepler_yang2019:kepler:11244980,kepler:11244980,11244980,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.32,yang2019_stars,yang2019_stars,,4.39,True,False,,bolometric,True,none,below_ceiling,,not_checked
258,258,2.485993564228217e+35,,1.0,4983.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:11246246,kepler:11246246,11246246,kepler_yang2019,kepler,,,True,2.23,yang2019_stars,yang2019_stars,,4.58,True,False,,bolometric,True,none,no_ceiling,,not_checked
90,90,1.2297023415411328e+37,,1.0,4965.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:11284185,kepler:11284185,11284185,kepler_yang2019,kepler,,,True,2.24,yang2019_stars,yang2019_stars,,3.24,True,False,,bolometric,True,none,no_ceiling,,not_checked
288,288,6.163111147419835e+34,,1.0,4298.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:11342883,kepler:11342883,11342883,kepler_yang2019,kepler,,,True,3.64,yang2019_stars,yang2019_stars,,4.8,True,False,,bolometric,True,none,no_ceiling,,not_checked
222,222,5.833107765394248e+33,0.0509647399999999,1.0,3418.0,3000.0,3.0,True,2956.6764808,1.7608945481438467e+21,5.28268364443154e+21,2.646078189099022e+37,1.3749425592958058e+38,-3.656702673030821,-4.372384555110315,0,0,[],kepler_yang2019:kepler:11350063,kepler:11350063,11350063,kepler_yang2019,kepler,mcquillan2014,ppm,False,2.1,yang2019_stars,yang2019_stars,,5.03,True,False,,bolometric,True,none,below_ceiling,,not_checked
111,111,1.1418261895482243e+35,0.04090369,1.0,4216.0,3000.0,3.0,True,3337.8833152,1.0244629146338988e+21,3.073388743901697e+21,1.1742133459911695e+37,6.101391522546476e+37,-2.012147012217234,-2.727828894296728,0,0,[],kepler_yang2019:kepler:11350350,kepler:11350350,11350350,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.79,yang2019_stars,yang2019_stars,,4.6,True,False,,bolometric,True,none,below_ceiling,,not_checked
188,188,7.118688672622853e+35,0.0304304399999999,1.0,5174.0,3000.0,3.0,True,3735.2981192,6.352675067865218e+20,1.9058025203595653e+21,5.733734948727029e+36,2.9793360744985635e+37,-0.906037613101951,-1.6217194951814449,0,0,[],kepler_yang2019:kepler:11465987,kepler:11465987,11465987,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.5,yang2019_stars,yang2019_stars,,4.61,True,False,,bolometric,True,none,below_ceiling,,not_checked
294,294,7.115411150074392e+33,0.0272949,1.0,3315.0,3000.0,3.0,True,2904.150745,1.009886443279406e+21,3.029659329838219e+21,1.1492419309178166e+37,5.971636243614662e+37,-3.208211463155287,-3.923893345234781,0,0,[],kepler_yang2019:kepler:11495571,kepler:11495571,11495571,kepler_yang2019,kepler,mcquillan2014,ppm,False,13.64,yang2019_stars,yang2019_stars,,5.0,True,False,,bolometric,True,none,below_ceiling,,not_checked
185,185,1.588546748597781e+34,0.06093538,1.0,3618.0,3000.0,3.0,True,3056.4987208,1.8884180965493108e+21,5.665254289647932e+21,2.9386636443591487e+37,1.5269744215156693e+38,-3.267149880132372,-3.982831762211859,0,0,[],kepler_yang2019:kepler:11515276,kepler:11515276,11515276,kepler_yang2019,kepler,mcquillan2014,ppm,False,5.96,yang2019_stars,yang2019_stars,,4.86,True,False,,bolometric,True,none,below_ceiling,,not_checked
254,254,1.7139573075084322e+36,,1.0,5657.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:11515713,kepler:11515713,11515713,kepler_yang2019,kepler,,,True,21.45,yang2019_stars,yang2019_stars,,3.5,True,False,,bolometric,True,none,no_ceiling,,not_checked
101,101,9.360520527214564e+34,0.03340393,1.0,5491.0,3000.0,3.0,True,3852.3323002,6.703067957122838e+20,2.0109203871368515e+21,6.2145986066398e+36,3.229200160604065e+37,-1.8221130833314945,-2.5377949654109884,0,0,[],kepler_yang2019:kepler:11516930,kepler:11516930,11516930,kepler_yang2019,kepler,mcquillan2014,ppm,False,9.03,yang2019_stars,yang2019_stars,,4.43,True,False,,bolometric,True,none,below_ceiling,,not_checked
155,155,2.0787391718787037e+34,,1.0,3407.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:11550428,kepler:11550428,11550428,kepler_yang2019,kepler,,,True,4.66,yang2019_stars,yang2019_stars,,4.92,True,False,,bolometric,True,none,no_ceiling,,not_checked
248,248,7.591017628812495e+36,,1.0,4975.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:11551404,kepler:11551404,11551404,kepler_yang2019,kepler,,,True,11.01,yang2019_stars,yang2019_stars,,3.06,True,False,,bolometric,True,none,no_ceiling,,not_checked
136,136,1.616962693512304e+36,0.0245896899999999,1.0,5648.0,3000.0,3.0,True,3907.6314368,4.850247580176186e+20,1.455074274052856e+21,3.825150360594642e+36,1.9876064313421003e+37,-0.3739485112525358,-1.0896303933320295,0,0,[],kepler_yang2019:kepler:11551430,kepler:11551430,11551430,kepler_yang2019,kepler,mcquillan2014,ppm,False,4.12,yang2019_stars,yang2019_stars,,4.02,True,False,,bolometric,True,none,below_ceiling,,not_checked
304,304,4.238381057743519e+34,0.0095244099999999,1.0,5367.0,3000.0,3.0,True,3807.4091338,1.939416541137686e+20,5.818249623413057e+20,9.671844216890862e+35,5.025637675963856e+36,-1.358309292785556,-2.07399117486505,0,0,[],kepler_yang2019:kepler:11560431,kepler:11560431,11560431,kepler_yang2019,kepler,mcquillan2014,ppm,False,3.08,yang2019_stars,yang2019_stars,,4.51,True,False,,bolometric,True,none,below_ceiling,,not_checked
133,133,4.088838902677003e+35,0.02100763,1.0,5865.0,3000.0,3.0,True,3981.158545,4.0552194481295937e+20,1.2165658344388782e+21,2.9243152649573224e+36,1.5195187848765978e+37,-0.8544241912853465,-1.5701060733648404,0,0,[],kepler_yang2019:kepler:11610797,kepler:11610797,11610797,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.6,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.03,False,False,,bolometric,True,none,below_ceiling,,not_checked
124,124,7.63484105183102e+34,0.04841819,1.0,5038.0,3000.0,3.0,True,3682.8823048,1.0304933551210736e+21,3.09148006536322e+21,1.1845964949180827e+37,6.155343946998379e+37,-2.1907704432804493,-2.9064523253599432,0,0,[],kepler_yang2019:kepler:11619189,kepler:11619189,11619189,kepler_yang2019,kepler,mcquillan2014,ppm,False,19.85,yang2019_stars,yang2019_stars,,4.65,True,False,,bolometric,True,none,below_ceiling,,not_checked
98,98,8.598050666611677e+34,0.0289905099999999,1.0,4445.0,3000.0,3.0,True,3438.857705,6.868702110547282e+20,2.060610633164185e+21,6.446361740439633e+36,3.349627817522874e+37,-1.874914672487023,-2.590596554566517,0,0,[],kepler_yang2019:kepler:11658934,kepler:11658934,11658934,kepler_yang2019,kepler,mcquillan2014,ppm,False,3.79,yang2019_stars,yang2019_stars,,4.68,True,False,,bolometric,True,none,below_ceiling,,not_checked
102,102,3.733361117160805e+33,0.0056478999999999,1.0,4484.0,3000.0,3.0,True,3455.6800352,1.3268180081008329e+20,3.980454024302498e+20,5.472927382031278e+35,2.8438164875439284e+36,-2.166119685710143,-2.881801567789637,0,0,[],kepler_yang2019:kepler:11663521,kepler:11663521,11663521,kepler_yang2019,kepler,mcquillan2014,ppm,False,17.38,yang2019_stars,yang2019_stars,,4.65,True,False,,bolometric,True,none,below_ceiling,,not_checked
317,317,2.2361451987225165e+35,0.0179379,1.0,5254.0,3000.0,3.0,True,3765.5123272,3.70502896244707e+20,1.111508688734121e+21,2.553818687657845e+36,1.327003116102679e+37,-1.0576900606075554,-1.7733719426870491,0,0,[],kepler_yang2019:kepler:11708843,kepler:11708843,11708843,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.2,yang2019_stars,yang2019_stars,,4.55,True,False,,bolometric,True,none,below_ceiling,,not_checked
113,113,2.455839611248702e+34,0.0390052799999999,1.0,4524.0,3000.0,3.0,True,3472.8205792,9.085914960854868e+20,2.72577448825646e+21,9.807439807688184e+36,5.09609521172684e+37,-2.601355651365012,-3.317037533444505,0,0,[],kepler_yang2019:kepler:11713701,kepler:11713701,11713701,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.68,yang2019_stars,yang2019_stars,,4.68,True,False,,bolometric,True,none,below_ceiling,,not_checked
228,228,1.3076755389202262e+34,0.03224677,1.0,4162.0,3000.0,3.0,True,3313.5256648,8.195878074995151e+20,2.458763422498545e+21,8.402255493742723e+36,4.365940024001135e+37,-2.807895883323802,-3.5235777654032887,0,0,[],kepler_yang2019:kepler:11717648,kepler:11717648,11717648,kepler_yang2019,kepler,mcquillan2014,ppm,False,9.04,yang2019_stars,yang2019_stars,,4.65,True,False,,bolometric,True,none,below_ceiling,,not_checked
90,90,8.972221776728778e+34,0.0137289199999999,1.0,5678.0,3000.0,3.0,True,3917.9973128,2.699535991102791e+20,8.098607973308372e+20,1.5883138859157334e+36,8.253121046319623e+36,-1.2480363327576072,-1.963718214837101,0,0,[],kepler_yang2019:kepler:11721400,kepler:11721400,11721400,kepler_yang2019,kepler,mcquillan2014,ppm,False,3.87,yang2019_stars,yang2019_stars,,4.52,True,False,,bolometric,True,none,below_ceiling,,not_checked
167,167,8.780110870965303e+34,0.0213587599999999,1.1,5238.0,3000.0,3.0,True,3759.5061448,5.3492145813447226e+20,1.6047643744034169e+21,4.430346351417294e+36,2.302075492734646e+37,-1.702937679412578,-2.418619561492072,0,0,[],kepler_yang2019:kepler:11764567,kepler:11764567,11764567,kepler_yang2019,kepler,mcquillan2014,ppm,False,22.2,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.5,False,False,,bolometric,True,none,below_ceiling,,not_checked
135,135,1.2732098798529676e+35,0.0253313199999999,1.0,5895.0,3000.0,3.0,True,3991.058305,4.876151526124229e+20,1.462845457837269e+21,3.855834980705186e+36,2.003550627654823e+37,-1.4812184390008412,-2.196900321080335,0,0,[],kepler_yang2019:kepler:11807397,kepler:11807397,11807397,kepler_yang2019,kepler,mcquillan2014,ppm,False,11.74,yang2019_stars,yang2019_stars,,4.45,True,False,,bolometric,True,none,below_ceiling,,not_checked
181,181,1.8046791465567192e+34,0.02476823,1.0,3620.0,3000.0,3.0,True,3057.48248,7.668451949220422e+20,2.300535584766126e+21,7.604386823969055e+36,3.951355301856518e+37,-2.6246642006766123,-3.3403460827561062,0,0,[],kepler_yang2019:kepler:11808734,kepler:11808734,11808734,kepler_yang2019,kepler,mcquillan2014,ppm,False,6.57,yang2019_stars,yang2019_stars,,4.82,True,False,,bolometric,True,none,below_ceiling,,not_checked
204,204,4.228633051814964e+35,0.0323749199999999,1.0,5129.0,3000.0,3.0,True,3718.1012522,6.80075986828546e+20,2.0402279604856383e+21,6.35095170653699e+36,3.3000513096414997e+37,-1.1766388103198937,-1.8923206923993876,0,0,[],kepler_yang2019:kepler:11819949,kepler:11819949,11819949,kepler_yang2019,kepler,mcquillan2014,ppm,False,2.3,yang2019_stars,yang2019_stars,,3.88,True,False,,bolometric,True,none,below_ceiling,,not_checked
124,124,6.420960525675953e+35,0.07653171,1.0,4559.0,3000.0,3.0,True,3487.7245802,1.7699257796660683e+21,5.309777338998205e+21,2.6664609766373053e+37,1.3855337663806626e+38,-1.6183352322134965,-2.3340171142929904,0,0,[],kepler_yang2019:kepler:11854061,kepler:11854061,11854061,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.69,yang2019_stars,yang2019_stars,,4.61,True,False,,bolometric,True,none,below_ceiling,,not_checked
266,266,4.447336593897966e+34,0.04310244,1.0,4270.0,3000.0,3.0,True,3362.03218,1.0644923591305156e+21,3.193477077391548e+21,1.2437024000598018e+37,6.462467239196793e+37,-2.4466164724175385,-3.1622983544970324,0,0,[],kepler_yang2019:kepler:11856076,kepler:11856076,11856076,kepler_yang2019,kepler,mcquillan2014,ppm,False,2.21,yang2019_stars,yang2019_stars,,4.59,True,False,,bolometric,True,none,below_ceiling,,not_checked
177,177,1.026833431668082e+37,,1.0,5055.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:11862915,kepler:11862915,11862915,kepler_yang2019,kepler,,,True,2.33,yang2019_stars,yang2019_stars,,3.58,True,False,,bolometric,True,none,no_ceiling,,not_checked
209,209,9.75214163226414e+33,0.02002472,1.0,3522.0,3000.0,3.0,True,3008.9414728,6.516006195556882e+20,1.9548018586670643e+21,5.956276944520588e+36,3.0949722875582297e+37,-2.785874882612852,-3.501556764692346,0,0,[],kepler_yang2019:kepler:11870769,kepler:11870769,11870769,kepler_yang2019,kepler,mcquillan2014,ppm,False,5.89,yang2019_stars,yang2019_stars,,4.85,True,False,,bolometric,True,none,below_ceiling,,not_checked
103,103,1.0816829893379388e+35,0.03293505,1.0,5573.0,3000.0,3.0,True,3881.4348218,6.548749453753894e+20,1.9646248361261683e+21,6.001229184316383e+36,3.1183301565303324e+37,-1.7441402125990138,-2.459822094678508,0,0,[],kepler_yang2019:kepler:11872364,kepler:11872364,11872364,kepler_yang2019,kepler,mcquillan2014,ppm,False,10.17,yang2019_stars,yang2019_stars,,4.38,True,False,,bolometric,True,none,below_ceiling,,not_checked
174,174,1.970606903989123e+34,0.0307212799999999,1.0,3218.0,3000.0,3.0,True,2853.9902408,1.225019813924166e+21,3.675059441772497e+21,1.5353850923196876e+37,7.978094967244589e+37,-2.8916173195489776,-3.607299201628472,0,0,[],kepler_yang2019:kepler:11876227,kepler:11876227,11876227,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.46,yang2019_stars,yang2019_stars,,5.12,True,False,,bolometric,True,none,below_ceiling,,not_checked
305,305,3.40016505804072e+34,0.09425306,1.0,3440.0,3000.0,3.0,True,2967.79712,3.213262152426479e+21,9.63978645727944e+21,6.522617146697817e+37,3.3892512889201687e+38,-3.282921887804079,-3.998603769883573,0,0,[],kepler_yang2019:kepler:11912947,kepler:11912947,11912947,kepler_yang2019,kepler,mcquillan2014,ppm,False,2.82,yang2019_stars,yang2019_stars,,4.93,True,False,,bolometric,True,none,below_ceiling,,not_checked
227,227,8.205404590022835e+33,,1.0,3844.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:11918550,kepler:11918550,11918550,kepler_yang2019,kepler,,,True,,,yang2019_stars,,4.76,True,False,,bolometric,True,none,no_ceiling,,not_checked
246,246,2.090739864082164e+34,,1.0,3722.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:11925804,kepler:11925804,11925804,kepler_yang2019,kepler,,,True,,,yang2019_stars,,4.8,True,False,,bolometric,True,none,no_ceiling,,not_checked
114,114,3.1761426525728743e+34,0.041053,1.0,3604.0,3000.0,3.0,True,3049.6043872,1.280891830064524e+21,3.842675490193572e+21,1.6416150808666298e+37,8.530082179596882e+37,-2.713371333141197,-3.4290532152206907,0,0,[],kepler_yang2019:kepler:11955208,kepler:11955208,11955208,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.19,yang2019_stars,yang2019_stars,,4.84,True,False,,bolometric,True,none,below_ceiling,,not_checked
120,120,4.748976275730648e+35,0.04479551,1.0,5855.0,3000.0,3.0,True,3977.844305,8.655292772933781e+20,2.596587831880135e+21,9.11853971625513e+36,4.738132223816575e+37,-1.2833252940355493,-1.9990071761150432,0,0,[],kepler_yang2019:kepler:11957046,kepler:11957046,11957046,kepler_yang2019,kepler,mcquillan2014,ppm,False,5.95,yang2019_stars,yang2019_stars,,4.45,True,False,,bolometric,True,none,below_ceiling,,not_checked
159,159,3.099559659837396e+34,0.01852775,1.0,4981.0,3000.0,3.0,True,3660.5200762,3.977281948071959e+20,1.1931845844215878e+21,2.8404177526793114e+36,1.4759243587083534e+37,-1.9620822183361497,-2.677764100415644,0,0,[],kepler_yang2019:kepler:11958955,kepler:11958955,11958955,kepler_yang2019,kepler,mcquillan2014,ppm,False,8.13,yang2019_stars,yang2019_stars,,4.55,True,False,,bolometric,True,none,below_ceiling,,not_checked
289,289,4.608928809808979e+33,0.02912372,1.0,3412.0,3000.0,3.0,True,2953.6375648000003,1.0100110986108396e+21,3.0300332958325177e+21,1.1494547224976856e+37,5.972741941097925e+37,-3.396891868900916,-4.11257375098041,0,0,[],kepler_yang2019:kepler:11961075,kepler:11961075,11961075,kepler_yang2019,kepler,mcquillan2014,ppm,False,4.36,yang2019_stars,yang2019_stars,,4.92,True,False,,bolometric,True,none,below_ceiling,,not_checked
136,136,3.0952804165939565e+35,0.0552337799999999,1.0,5324.0,3000.0,3.0,True,3791.5738592,1.1306957810413948e+21,3.3920873431241835e+21,1.361511479100057e+37,7.074621170668649e+37,-1.643321307290968,-2.359003189370462,0,0,[],kepler_yang2019:kepler:11968008,kepler:11968008,11968008,kepler_yang2019,kepler,mcquillan2014,ppm,False,20.11,yang2019_stars,yang2019_stars,,3.86,True,False,,bolometric,True,none,below_ceiling,,not_checked
193,193,1.4491054840012177e+37,,1.0,4885.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:11970692,kepler:11970692,11970692,kepler_yang2019,kepler,,,True,28.29,yang2019_stars,yang2019_stars,,3.19,True,False,,bolometric,True,none,no_ceiling,,not_checked
