name,main_id,ra,dec,plx,pmra,pmdec,rvz_radvel,gaia_dr3,resolved_by
UDS-NBJ_DTC_S12-8674,,34.41087,-5.13701,,,,,,catalogue_position
UDS-NBJ_DTC_S12-8814,,34.41589,-5.12617,,,,,,catalogue_position
UDS-NBJ_DTC_S12-9599,,34.44598,-5.14015,,,,,,catalogue_position
UDS-NBJ_DTC_S12-9871,,34.45556,-5.10905,,,,,,catalogue_position
UDS-NBJ_DTC_S12-14928,,34.64497,-5.20927,,,,,,catalogue_position
UDS-NBJ_DTC_S12-15045,,34.64896,-5.18753,,,,,,catalogue_position
UDS-NBJ_DTC_S12-14258,,34.61882,-5.19657,,,,,,catalogue_position
UDS-NBJ_DTC_S12-15388,,34.66149,-5.15891,,,,,,catalogue_position
UDS-NBJ_DTC_S12-15228,,34.65609,-5.13372,,,,,,catalogue_position
UDS-NBJ_DTC_S12-13675,,34.59806,-5.15452,,,,,,catalogue_position
UDS-NBJ_DTC_S12-17451,,34.74004,-5.12344,,,,,,catalogue_position
UDS-NBJ_DTC_S12-18185,,34.76843,-5.10191,,,,,,catalogue_position
UDS-NBJ_DTC_S12-17846,,34.75595,-5.09958,,,,,,catalogue_position
UDS-NBJ_DTC_S12-18225,,34.77041,-5.07182,,,,,,catalogue_position
UDS-NBJ_DTC_S12-18022,,34.76174,-5.06253,,,,,,catalogue_position
UDS-NBJ_DTC_S12-17199,,34.73136,-5.03931,,,,,,catalogue_position
UDS-NBJ_DTC_S12-16461,,34.70458,-5.05217,,,,,,catalogue_position
UDS-NBJ_DTC_S12-12821,,34.56556,-5.10941,,,,,,catalogue_position
UDS-NBJ_DTC_S12-14238,,34.6179,-5.07935,,,,,,catalogue_position
UDS-NBJ_DTC_S12-12364,,34.54826,-5.0739,,,,,,catalogue_position
UDS-NBJ_DTC_S12-10666,,34.48724,-5.0591,,,,,,catalogue_position
UDS-NBJ_DTC_S12-12607,,34.55765,-5.02513,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11875,,34.53175,-5.0174,,,,,,catalogue_position
UDS-NBJ_DTC_S12-12277,,34.54513,-5.01413,,,,,,catalogue_position
UDS-NBJ_DTC_S12-14292,,34.62015,-5.07208,,,,,,catalogue_position
UDS-NBJ_DTC_S12-15589,,34.67016,-5.03106,,,,,,catalogue_position
UDS-NBJ_DTC_S12-15744,,34.67656,-5.0254,,,,,,catalogue_position
UDS-NBJ_DTC_S12-15488,,34.66538,-5.00669,,,,,,catalogue_position
UDS-NBJ_DTC_S12-14976,,34.6467,-4.98997,,,,,,catalogue_position
UDS-NBJ_DTC_S12-13783,,34.60133,-4.99827,,,,,,catalogue_position
UDS-NBJ_DTC_S12-12978,,34.57145,-5.01512,,,,,,catalogue_position
UDS-NBJ_DTC_S12-12791,,34.56427,-4.99613,,,,,,catalogue_position
UDS-NBJ_DTC_S12-13436,,34.58832,-5.00043,,,,,,catalogue_position
UDS-NBJ_DTC_S12-15216,,34.65568,-4.96981,,,,,,catalogue_position
UDS-NBJ_DTC_S12-14145,,34.61459,-4.95922,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5726,,34.30078,-5.19542,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5274,,34.28555,-5.19452,,,,,,catalogue_position
UDS-NBJ_DTC_S12-4515,,34.25759,-5.19234,,,,,,catalogue_position
UDS-NBJ_DTC_S12-4177,,34.24367,-5.19679,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5477,,34.29257,-5.17822,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5250,,34.28481,-5.16782,,,,,,catalogue_position
UDS-NBJ_DTC_S12-7128,,34.35504,-5.15491,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5685,,34.2993,-5.15572,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5695,,34.2996,-5.14424,,,,,,catalogue_position
UDS-NBJ_DTC_S12-6423,,34.32775,-5.13173,,,,,,catalogue_position
UDS-NBJ_DTC_S12-3883,,34.23259,-5.12826,,,,,,catalogue_position
UDS-NBJ_DTC_S12-4420,,34.25331,-5.12062,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5412,,34.2905,-5.09161,,,,,,catalogue_position
UDS-NBJ_DTC_S12-7708,,34.37561,-5.12602,,,,,,catalogue_position
UDS-NBJ_DTC_S12-7138,,34.35542,-5.09185,,,,,,catalogue_position
UDS-NBJ_DTC_S12-8799,,34.41549,-5.09609,,,,,,catalogue_position
UDS-NBJ_DTC_S12-8480,,34.40309,-5.10124,,,,,,catalogue_position
UDS-NBJ_DTC_S12-8267,,34.39556,-5.08785,,,,,,catalogue_position
UDS-NBJ_DTC_S12-8100,,34.3901,-5.0589,,,,,,catalogue_position
UDS-NBJ_DTC_S12-7108,,34.35413,-5.08744,,,,,,catalogue_position
UDS-NBJ_DTC_S12-6389,,34.32614,-5.04944,,,,,,catalogue_position
UDS-NBJ_DTC_S12-8088,,34.38976,-5.0384,,,,,,catalogue_position
UDS-NBJ_DTC_S12-7146,,34.35567,-5.02227,,,,,,catalogue_position
UDS-NBJ_DTC_S12-7649,,34.37396,-5.01351,,,,,,catalogue_position
UDS-NBJ_DTC_S12-2673,,34.18253,-5.13851,,,,,,catalogue_position
UDS-NBJ_DTC_S12-2084,,34.15824,-5.10777,,,,,,catalogue_position
UDS-NBJ_DTC_S12-2800,,34.18827,-5.08754,,,,,,catalogue_position
UDS-NBJ_DTC_S12-1991,,34.15417,-5.07419,,,,,,catalogue_position
UDS-NBJ_DTC_S12-1333,,34.1255,-5.06639,,,,,,catalogue_position
UDS-NBJ_DTC_S12-1811,,34.14612,-5.05812,,,,,,catalogue_position
UDS-NBJ_DTC_S12-2415,,34.17175,-5.05388,,,,,,catalogue_position
UDS-NBJ_DTC_S12-3315,,34.20859,-5.02227,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5598,,34.29634,-5.06248,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5745,,34.30138,-5.04936,,,,,,catalogue_position
UDS-NBJ_DTC_S12-4136,,34.24183,-5.04074,,,,,,catalogue_position
UDS-NBJ_DTC_S12-6098,,34.31561,-4.9732,,,,,,catalogue_position
UDS-NBJ_DTC_S12-4453,,34.25487,-4.98901,,,,,,catalogue_position
UDS-NBJ_DTC_S12-3926,,34.23413,-4.98785,,,,,,catalogue_position
UDS-NBJ_DTC_S12-3444,,34.21426,-4.98817,,,,,,catalogue_position
UDS-NBJ_DTC_S12-3762,,34.22808,-4.9785,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5131,,34.28089,-4.99311,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5870,,34.30648,-4.96884,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5812,,34.30394,-4.96984,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5888,,34.30721,-4.96471,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5302,,34.2864,-4.9617,,,,,,catalogue_position
UDS-NBJ_DTC_S12-4450,,34.25475,-4.98233,,,,,,catalogue_position
UDS-NBJ_DTC_S12-4735,,34.26596,-4.9769,,,,,,catalogue_position
UDS-NBJ_DTC_S12-4802,,34.26824,-4.96399,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5071,,34.27878,-4.95892,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5148,,34.28145,-4.93538,,,,,,catalogue_position
UDS-NBJ_DTC_S12-9586,,34.4452,-5.03532,,,,,,catalogue_position
UDS-NBJ_DTC_S12-10228,,34.4706,-5.01994,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11102,,34.50073,-5.01377,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11542,,34.52131,-5.01826,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11571,,34.52243,-5.00102,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11605,,34.52341,-4.99452,,,,,,catalogue_position
UDS-NBJ_DTC_S12-10968,,34.49669,-5.0047,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11219,,34.5047,-4.98458,,,,,,catalogue_position
UDS-NBJ_DTC_S12-10941,,34.49602,-4.97738,,,,,,catalogue_position
UDS-NBJ_DTC_S12-8573,,34.40648,-5.02294,,,,,,catalogue_position
UDS-NBJ_DTC_S12-7870,,34.38162,-4.99842,,,,,,catalogue_position
UDS-NBJ_DTC_S12-7807,,34.37884,-4.99686,,,,,,catalogue_position
UDS-NBJ_DTC_S12-8811,,34.41582,-4.99726,,,,,,catalogue_position
UDS-NBJ_DTC_S12-8745,,34.41309,-4.99098,,,,,,catalogue_position
UDS-NBJ_DTC_S12-9104,,34.42683,-4.98644,,,,,,catalogue_position
UDS-NBJ_DTC_S12-9560,,34.44388,-4.99633,,,,,,catalogue_position
UDS-NBJ_DTC_S12-10316,,34.47404,-4.96329,,,,,,catalogue_position
UDS-NBJ_DTC_S12-9398,,34.4387,-4.97908,,,,,,catalogue_position
UDS-NBJ_DTC_S12-9791,,34.45259,-4.96679,,,,,,catalogue_position
UDS-NBJ_DTC_S12-12573,,34.55624,-4.94833,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11638,,34.52437,-4.94982,,,,,,catalogue_position
UDS-NBJ_DTC_S12-13137,,34.57841,-4.95887,,,,,,catalogue_position
UDS-NBJ_DTC_S12-13249,,34.58182,-4.94938,,,,,,catalogue_position
UDS-NBJ_DTC_S12-13126,,34.57788,-4.90762,,,,,,catalogue_position
UDS-NBJ_DTC_S12-12976,,34.57144,-4.90786,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11806,,34.52987,-4.92822,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11844,,34.53076,-4.92853,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11782,,34.52904,-4.92806,,,,,,catalogue_position
UDS-NBJ_DTC_S12-10385,,34.47689,-4.94347,,,,,,catalogue_position
UDS-NBJ_DTC_S12-10062,,34.46365,-4.9315,,,,,,catalogue_position
UDS-NBJ_DTC_S12-10250,,34.47143,-4.92468,,,,,,catalogue_position
UDS-NBJ_DTC_S12-10791,,34.49174,-4.91753,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11265,,34.5059,-4.89096,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11360,,34.50914,-4.89023,,,,,,catalogue_position
UDS-NBJ_DTC_S12-6760,,34.34087,-4.97846,,,,,,catalogue_position
UDS-NBJ_DTC_S12-6881,,34.34511,-4.96201,,,,,,catalogue_position
UDS-NBJ_DTC_S12-7574,,34.37122,-4.95151,,,,,,catalogue_position
UDS-NBJ_DTC_S12-8777,,34.41449,-4.94816,,,,,,catalogue_position
UDS-NBJ_DTC_S12-8741,,34.41296,-4.93199,,,,,,catalogue_position
UDS-NBJ_DTC_S12-6406,,34.32703,-4.9609,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5948,,34.30915,-4.92996,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5570,,34.29546,-4.93102,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5329,,34.28723,-4.93081,,,,,,catalogue_position
UDS-NBJ_DTC_S12-7257,,34.35976,-4.89615,,,,,,catalogue_position
UDS-NBJ_DTC_S12-7158,,34.35607,-4.89153,,,,,,catalogue_position
UDS-NBJ_DTC_S12-9815,,34.4534,-4.91784,,,,,,catalogue_position
UDS-NBJ_DTC_S12-9298,,34.43478,-4.88785,,,,,,catalogue_position
UDS-NBJ_DTC_S12-10098,,34.46529,-4.86697,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11243,,34.5053,-4.88085,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11327,,34.50775,-4.86477,,,,,,catalogue_position
UDS-NBJ_DTC_S12-10812,,34.49247,-4.86565,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11594,,34.52317,-4.86745,,,,,,catalogue_position
UDS-NBJ_DTC_S12-10672,,34.48746,-4.85695,,,,,,catalogue_position
UDS-NBJ_DTC_S12-9638,,34.44703,-4.84058,,,,,,catalogue_position
UDS-NBJ_DTC_S12-10291,,34.4731,-4.8317,,,,,,catalogue_position
UDS-NBJ_DTC_S12-18480,,34.78209,-5.02979,,,,,,catalogue_position
UDS-NBJ_DTC_S12-19455,,34.82143,-5.01273,,,,,,catalogue_position
UDS-NBJ_DTC_S12-19698,,34.83239,-4.98617,,,,,,catalogue_position
UDS-NBJ_DTC_S12-17664,,34.74861,-5.02059,,,,,,catalogue_position
UDS-NBJ_DTC_S12-17744,,34.7525,-5.01789,,,,,,catalogue_position
UDS-NBJ_DTC_S12-17987,,34.76073,-5.0129,,,,,,catalogue_position
UDS-NBJ_DTC_S12-18275,,34.77282,-5.01086,,,,,,catalogue_position
UDS-NBJ_DTC_S12-18359,,34.77612,-4.99712,,,,,,catalogue_position
UDS-NBJ_DTC_S12-18190,,34.76859,-4.99072,,,,,,catalogue_position
UDS-NBJ_DTC_S12-17579,,34.74504,-4.98308,,,,,,catalogue_position
UDS-NBJ_DTC_S12-19112,,34.80737,-4.93473,,,,,,catalogue_position
UDS-NBJ_DTC_S12-21653,,34.90873,-4.95406,,,,,,catalogue_position
UDS-NBJ_DTC_S12-19379,,34.81835,-4.93726,,,,,,catalogue_position
UDS-NBJ_DTC_S12-19441,,34.82085,-4.92573,,,,,,catalogue_position
UDS-NBJ_DTC_S12-20773,,34.87484,-4.90887,,,,,,catalogue_position
UDS-NBJ_DTC_S12-21831,,34.91573,-4.88561,,,,,,catalogue_position
UDS-NBJ_DTC_S12-15320,,34.65906,-4.93381,,,,,,catalogue_position
UDS-NBJ_DTC_S12-17603,,34.74589,-4.90049,,,,,,catalogue_position
UDS-NBJ_DTC_S12-17324,,34.73605,-4.88789,,,,,,catalogue_position
UDS-NBJ_DTC_S12-16404,,34.70255,-4.88842,,,,,,catalogue_position
UDS-NBJ_DTC_S12-18912,,34.79933,-4.89074,,,,,,catalogue_position
UDS-NBJ_DTC_S12-20028,,34.84558,-4.84097,,,,,,catalogue_position
UDS-NBJ_DTC_S12-21471,,34.90142,-4.84574,,,,,,catalogue_position
UDS-NBJ_DTC_S12-21752,,34.9126,-4.79395,,,,,,catalogue_position
UDS-NBJ_DTC_S12-21401,,34.89835,-4.78391,,,,,,catalogue_position
UDS-NBJ_DTC_S12-20482,,34.86444,-4.76313,,,,,,catalogue_position
UDS-NBJ_DTC_S12-21291,,34.89439,-4.7632,,,,,,catalogue_position
UDS-NBJ_DTC_S12-20404,,34.86153,-4.75148,,,,,,catalogue_position
UDS-NBJ_DTC_S12-20781,,34.87528,-4.72298,,,,,,catalogue_position
UDS-NBJ_DTC_S12-21828,,34.91541,-4.70554,,,,,,catalogue_position
UDS-NBJ_DTC_S12-21578,,34.90511,-4.69638,,,,,,catalogue_position
UDS-NBJ_DTC_S12-14007,,34.6099,-4.893,,,,,,catalogue_position
UDS-NBJ_DTC_S12-15542,,34.66757,-4.83112,,,,,,catalogue_position
UDS-NBJ_DTC_S12-13529,,34.59227,-4.87418,,,,,,catalogue_position
UDS-NBJ_DTC_S12-13852,,34.60461,-4.85289,,,,,,catalogue_position
UDS-NBJ_DTC_S12-14369,,34.62346,-4.81512,,,,,,catalogue_position
UDS-NBJ_DTC_S12-16534,,34.70674,-4.84044,,,,,,catalogue_position
UDS-NBJ_DTC_S12-17247,,34.73347,-4.81782,,,,,,catalogue_position
UDS-NBJ_DTC_S12-15778,,34.67831,-4.81322,,,,,,catalogue_position
UDS-NBJ_DTC_S12-18047,,34.76287,-4.78503,,,,,,catalogue_position
UDS-NBJ_DTC_S12-18064,,34.76346,-4.78312,,,,,,catalogue_position
UDS-NBJ_DTC_S12-18567,,34.78595,-4.77929,,,,,,catalogue_position
UDS-NBJ_DTC_S12-18333,,34.77528,-4.78001,,,,,,catalogue_position
UDS-NBJ_DTC_S12-17581,,34.74505,-4.77097,,,,,,catalogue_position
UDS-NBJ_DTC_S12-17986,,34.76068,-4.75604,,,,,,catalogue_position
UDS-NBJ_DTC_S12-15527,,34.66698,-4.80042,,,,,,catalogue_position
UDS-NBJ_DTC_S12-16421,,34.70297,-4.78087,,,,,,catalogue_position
UDS-NBJ_DTC_S12-15875,,34.68178,-4.78432,,,,,,catalogue_position
UDS-NBJ_DTC_S12-17064,,34.72673,-4.76759,,,,,,catalogue_position
UDS-NBJ_DTC_S12-17371,,34.73746,-4.73494,,,,,,catalogue_position
UDS-NBJ_DTC_S12-16210,,34.69481,-4.75359,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11207,,34.50443,-4.82104,,,,,,catalogue_position
UDS-NBJ_DTC_S12-12416,,34.55017,-4.80877,,,,,,catalogue_position
UDS-NBJ_DTC_S12-13347,,34.58496,-4.78641,,,,,,catalogue_position
UDS-NBJ_DTC_S12-13372,,34.58575,-4.78304,,,,,,catalogue_position
UDS-NBJ_DTC_S12-14203,,34.6164,-4.7901,,,,,,catalogue_position
UDS-NBJ_DTC_S12-13998,,34.60965,-4.78378,,,,,,catalogue_position
UDS-NBJ_DTC_S12-14123,,34.61391,-4.78493,,,,,,catalogue_position
UDS-NBJ_DTC_S12-13003,,34.57235,-4.77916,,,,,,catalogue_position
UDS-NBJ_DTC_S12-13841,,34.60408,-4.76232,,,,,,catalogue_position
UDS-NBJ_DTC_S12-12158,,34.5409,-4.76475,,,,,,catalogue_position
UDS-NBJ_DTC_S12-12720,,34.56198,-4.75813,,,,,,catalogue_position
UDS-NBJ_DTC_S12-12926,,34.56955,-4.72989,,,,,,catalogue_position
UDS-NBJ_DTC_S12-12879,,34.56774,-4.72854,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11845,,34.53078,-4.74242,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11458,,34.51572,-4.74275,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11375,,34.50964,-4.74226,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11577,,34.52261,-4.72784,,,,,,catalogue_position
UDS-NBJ_DTC_S12-12055,,34.53737,-4.73001,,,,,,catalogue_position
UDS-NBJ_DTC_S12-14728,,34.63704,-4.77008,,,,,,catalogue_position
UDS-NBJ_DTC_S12-14182,,34.61565,-4.7619,,,,,,catalogue_position
UDS-NBJ_DTC_S12-13989,,34.60947,-4.7619,,,,,,catalogue_position
UDS-NBJ_DTC_S12-14010,,34.60997,-4.76223,,,,,,catalogue_position
UDS-NBJ_DTC_S12-16044,,34.68892,-4.71408,,,,,,catalogue_position
UDS-NBJ_DTC_S12-16041,,34.68885,-4.70715,,,,,,catalogue_position
UDS-NBJ_DTC_S12-15339,,34.65961,-4.70998,,,,,,catalogue_position
UDS-NBJ_DTC_S12-12708,,34.56156,-4.70915,,,,,,catalogue_position
UDS-NBJ_DTC_S12-13345,,34.58494,-4.70045,,,,,,catalogue_position
UDS-NBJ_DTC_S12-14394,,34.62429,-4.64807,,,,,,catalogue_position
UDS-NBJ_DTC_S12-19000,,34.80302,-4.75347,,,,,,catalogue_position
UDS-NBJ_DTC_S12-18353,,34.77578,-4.74944,,,,,,catalogue_position
UDS-NBJ_DTC_S12-20188,,34.85249,-4.73807,,,,,,catalogue_position
UDS-NBJ_DTC_S12-20465,,34.86369,-4.71244,,,,,,catalogue_position
UDS-NBJ_DTC_S12-20112,,34.84894,-4.69887,,,,,,catalogue_position
UDS-NBJ_DTC_S12-19927,,34.84117,-4.69883,,,,,,catalogue_position
UDS-NBJ_DTC_S12-19789,,34.83603,-4.68795,,,,,,catalogue_position
UDS-NBJ_DTC_S12-18678,,34.78982,-4.7006,,,,,,catalogue_position
UDS-NBJ_DTC_S12-19793,,34.83614,-4.66106,,,,,,catalogue_position
UDS-NBJ_DTC_S12-19322,,34.81551,-4.66946,,,,,,catalogue_position
UDS-NBJ_DTC_S12-21363,,34.89673,-4.69498,,,,,,catalogue_position
UDS-NBJ_DTC_S12-17399,,34.73815,-4.66898,,,,,,catalogue_position
UDS-NBJ_DTC_S12-15797,,34.67892,-4.66993,,,,,,catalogue_position
UDS-NBJ_DTC_S12-16341,,34.70005,-4.6591,,,,,,catalogue_position
UDS-NBJ_DTC_S12-16227,,34.6955,-4.64254,,,,,,catalogue_position
UDS-NBJ_DTC_S12-14964,,34.64646,-4.64449,,,,,,catalogue_position
UDS-NBJ_DTC_S12-369,,34.08826,-5.05552,,,,,,catalogue_position
UDS-NBJ_DTC_S12-1866,,34.14859,-5.01664,,,,,,catalogue_position
UDS-NBJ_DTC_S12-1257,,34.12301,-4.98821,,,,,,catalogue_position
UDS-NBJ_DTC_S12-209,,34.0815,-5.00956,,,,,,catalogue_position
UDS-NBJ_DTC_S12-726,,34.10207,-4.99582,,,,,,catalogue_position
UDS-NBJ_DTC_S12-996,,34.11246,-4.99138,,,,,,catalogue_position
UDS-NBJ_DTC_S12-1310,,34.1248,-4.98063,,,,,,catalogue_position
UDS-NBJ_DTC_S12-815,,34.10553,-4.96707,,,,,,catalogue_position
UDS-NBJ_DTC_S12-218,,34.08172,-4.95068,,,,,,catalogue_position
UDS-NBJ_DTC_S12-3252,,34.20605,-4.98809,,,,,,catalogue_position
UDS-NBJ_DTC_S12-2487,,34.17535,-4.97241,,,,,,catalogue_position
UDS-NBJ_DTC_S12-2064,,34.15725,-4.96149,,,,,,catalogue_position
UDS-NBJ_DTC_S12-1780,,34.14468,-4.94698,,,,,,catalogue_position
UDS-NBJ_DTC_S12-1306,,34.12469,-4.93269,,,,,,catalogue_position
UDS-NBJ_DTC_S12-530,,34.095,-4.93379,,,,,,catalogue_position
UDS-NBJ_DTC_S12-296,,34.08501,-4.9306,,,,,,catalogue_position
UDS-NBJ_DTC_S12-866,,34.10727,-4.88917,,,,,,catalogue_position
UDS-NBJ_DTC_S12-578,,34.09695,-4.87659,,,,,,catalogue_position
UDS-NBJ_DTC_S12-1234,,34.12201,-4.86086,,,,,,catalogue_position
UDS-NBJ_DTC_S12-661,,34.09984,-4.83621,,,,,,catalogue_position
UDS-NBJ_DTC_S12-851,,34.10676,-4.80452,,,,,,catalogue_position
UDS-NBJ_DTC_S12-4937,,34.27357,-4.91122,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5144,,34.28115,-4.89816,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5456,,34.29193,-4.90168,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5335,,34.28738,-4.88088,,,,,,catalogue_position
UDS-NBJ_DTC_S12-6824,,34.34309,-4.84365,,,,,,catalogue_position
UDS-NBJ_DTC_S12-4725,,34.26551,-4.83465,,,,,,catalogue_position
UDS-NBJ_DTC_S12-8375,,34.3995,-4.8224,,,,,,catalogue_position
UDS-NBJ_DTC_S12-6759,,34.34087,-4.7683,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5938,,34.30862,-4.78377,,,,,,catalogue_position
UDS-NBJ_DTC_S12-6016,,34.31185,-4.7614,,,,,,catalogue_position
UDS-NBJ_DTC_S12-8152,,34.39237,-4.75281,,,,,,catalogue_position
UDS-NBJ_DTC_S12-7881,,34.38204,-4.73124,,,,,,catalogue_position
UDS-NBJ_DTC_S12-6995,,34.34968,-4.7387,,,,,,catalogue_position
UDS-NBJ_DTC_S12-6364,,34.32508,-4.74295,,,,,,catalogue_position
UDS-NBJ_DTC_S12-3982,,34.23628,-4.75638,,,,,,catalogue_position
UDS-NBJ_DTC_S12-1574,,34.13611,-4.77017,,,,,,catalogue_position
UDS-NBJ_DTC_S12-1615,,34.13769,-4.75322,,,,,,catalogue_position
UDS-NBJ_DTC_S12-3462,,34.21517,-4.75142,,,,,,catalogue_position
UDS-NBJ_DTC_S12-2223,,34.16378,-4.74839,,,,,,catalogue_position
UDS-NBJ_DTC_S12-2490,,34.17547,-4.74511,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5350,,34.28789,-4.7645,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5416,,34.29056,-4.75731,,,,,,catalogue_position
UDS-NBJ_DTC_S12-4860,,34.27058,-4.76214,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5446,,34.29161,-4.75397,,,,,,catalogue_position
UDS-NBJ_DTC_S12-6080,,34.31464,-4.73837,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5198,,34.28287,-4.74396,,,,,,catalogue_position
UDS-NBJ_DTC_S12-4752,,34.26663,-4.74944,,,,,,catalogue_position
UDS-NBJ_DTC_S12-4579,,34.25985,-4.73469,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5405,,34.2902,-4.72468,,,,,,catalogue_position
UDS-NBJ_DTC_S12-6260,,34.3212,-4.72653,,,,,,catalogue_position
UDS-NBJ_DTC_S12-6788,,34.34156,-4.72408,,,,,,catalogue_position
UDS-NBJ_DTC_S12-6597,,34.33447,-4.72262,,,,,,catalogue_position
UDS-NBJ_DTC_S12-7115,,34.35436,-4.7102,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5787,,34.30316,-4.72041,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5281,,34.28571,-4.69572,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5588,,34.29601,-4.65378,,,,,,catalogue_position
UDS-NBJ_DTC_S12-5062,,34.27857,-4.64048,,,,,,catalogue_position
UDS-NBJ_DTC_S12-539,,34.09537,-4.77213,,,,,,catalogue_position
UDS-NBJ_DTC_S12-1329,,34.1254,-4.74857,,,,,,catalogue_position
UDS-NBJ_DTC_S12-203,,34.08137,-4.72593,,,,,,catalogue_position
UDS-NBJ_DTC_S12-80,,34.07588,-4.72269,,,,,,catalogue_position
UDS-NBJ_DTC_S12-197,,34.08093,-4.69673,,,,,,catalogue_position
UDS-NBJ_DTC_S12-55,,34.07362,-4.68506,,,,,,catalogue_position
UDS-NBJ_DTC_S12-653,,34.09965,-4.68732,,,,,,catalogue_position
UDS-NBJ_DTC_S12-140,,34.07861,-4.68086,,,,,,catalogue_position
UDS-NBJ_DTC_S12-66,,34.07475,-4.65493,,,,,,catalogue_position
UDS-NBJ_DTC_S12-2980,,34.19465,-4.68987,,,,,,catalogue_position
UDS-NBJ_DTC_S12-2615,,34.18035,-4.68705,,,,,,catalogue_position
UDS-NBJ_DTC_S12-3637,,34.22239,-4.67201,,,,,,catalogue_position
UDS-NBJ_DTC_S12-4443,,34.25445,-4.64828,,,,,,catalogue_position
UDS-NBJ_DTC_S12-4592,,34.26039,-4.63836,,,,,,catalogue_position
UDS-NBJ_DTC_S12-1392,,34.1281,-4.64299,,,,,,catalogue_position
UDS-NBJ_DTC_S12-10126,,34.46628,-4.7534,,,,,,catalogue_position
UDS-NBJ_DTC_S12-10409,,34.47788,-4.74199,,,,,,catalogue_position
UDS-NBJ_DTC_S12-10258,,34.47169,-4.73155,,,,,,catalogue_position
UDS-NBJ_DTC_S12-9177,,34.43013,-4.75898,,,,,,catalogue_position
UDS-NBJ_DTC_S12-9255,,34.43319,-4.74953,,,,,,catalogue_position
UDS-NBJ_DTC_S12-9627,,34.44674,-4.74725,,,,,,catalogue_position
UDS-NBJ_DTC_S12-9936,,34.45842,-4.71697,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11260,,34.50582,-4.73382,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11212,,34.50453,-4.73365,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11307,,34.50726,-4.73167,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11020,,34.49813,-4.72021,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11105,,34.50083,-4.71571,,,,,,catalogue_position
UDS-NBJ_DTC_S12-10930,,34.49581,-4.70959,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11739,,34.52784,-4.71128,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11176,,34.50355,-4.70911,,,,,,catalogue_position
UDS-NBJ_DTC_S12-11561,,34.52204,-4.69251,,,,,,catalogue_position
UDS-NBJ_DTC_S12-10064,,34.46374,-4.70043,,,,,,catalogue_position
