target,gaia_idx,source_id,telescope,band,mjd_session,n_files,freq_centre_ghz,hpbw_arcmin,n_in_beam_neighbours,optical_10m_1um:n_pairs,optical_10m_1um:n_spillover,optical_10m_1um:n_between,optical_10m_1um:earth_term_known,radio_100m_1p4ghz:n_pairs,radio_100m_1p4ghz:n_spillover,radio_100m_1p4ghz:n_between,radio_100m_1p4ghz:earth_term_known,radio_10m_8ghz:n_pairs,radio_10m_8ghz:n_spillover,radio_10m_8ghz:n_between,radio_10m_8ghz:earth_term_known,radio_10m_1p4ghz:n_pairs,radio_10m_1p4ghz:n_spillover,radio_10m_1p4ghz:n_between,radio_10m_1p4ghz:earth_term_known,radio_10m_1p4ghz:drift_centre_hz_s_min,radio_10m_1p4ghz:drift_centre_hz_s_max,radio_10m_1p4ghz:halfwidth_tight_hz_s_min,radio_10m_1p4ghz:halfwidth_tight_hz_s_max,radio_10m_1p4ghz:halfwidth_loose_hz_s_max,radio_10m_1p4ghz:n_pairs_with_kinematics,radio_10m_1p4ghz:alpha_rad_min,radio_10m_1p4ghz:flux_ratio_max,overfilled_5deg:n_pairs,overfilled_5deg:n_spillover,overfilled_5deg:n_between,overfilled_5deg:earth_term_known,overfilled_5deg:drift_centre_hz_s_min,overfilled_5deg:drift_centre_hz_s_max,overfilled_5deg:halfwidth_tight_hz_s_min,overfilled_5deg:halfwidth_tight_hz_s_max,overfilled_5deg:halfwidth_loose_hz_s_max,overfilled_5deg:n_pairs_with_kinematics,overfilled_5deg:alpha_rad_min,overfilled_5deg:flux_ratio_max,radio_100m_1p4ghz:drift_centre_hz_s_min,radio_100m_1p4ghz:drift_centre_hz_s_max,radio_100m_1p4ghz:halfwidth_tight_hz_s_min,radio_100m_1p4ghz:halfwidth_tight_hz_s_max,radio_100m_1p4ghz:halfwidth_loose_hz_s_max,radio_100m_1p4ghz:n_pairs_with_kinematics,radio_100m_1p4ghz:alpha_rad_min,radio_100m_1p4ghz:flux_ratio_max,radio_10m_8ghz:drift_centre_hz_s_min,radio_10m_8ghz:drift_centre_hz_s_max,radio_10m_8ghz:halfwidth_tight_hz_s_min,radio_10m_8ghz:halfwidth_tight_hz_s_max,radio_10m_8ghz:halfwidth_loose_hz_s_max,radio_10m_8ghz:n_pairs_with_kinematics,radio_10m_8ghz:alpha_rad_min,radio_10m_8ghz:flux_ratio_max
HIP554,79096,2417795424888872448,Parkes,S,58047.0,9,3.00909375,14.4,0,0,0,0,True,0,0,0,True,1,0,1,True,67,4,63,True,0.22703853855805364,0.22703856776392897,0.022891549118403534,0.1295813715703277,10.038092756287151,34,0.002083964909530676,4.573274175907281,720,73,647,True,0.22703853791375192,0.22703882280572052,0.022891549118403534,0.43793661744336354,10.046805628301179,364,0.002083964909530676,4.585927580606637,,,,,,,,,0.22703854563829726,0.22703854563829726,0.022891549118403534,0.022891549118403534,10.037282444715181,0.0,0.002083964909530676,3.229560097175851
HIP554,79096,2417795424888872448,Parkes,S,58047.916666666664,9,3.00909375,14.4,0,0,0,0,True,0,0,0,True,1,0,1,True,67,4,63,True,0.1836596918029285,0.18365972100880382,0.022891549118403534,0.1295813715703277,10.038092756287151,34,0.002083964909530676,4.573274175907281,720,73,647,True,0.18365969115862674,0.18365997605059536,0.022891549118403534,0.43793661744336354,10.046805628301179,364,0.002083964909530676,4.585927580606637,,,,,,,,,0.1836596988831721,0.1836596988831721,0.022891549118403534,0.022891549118403534,10.037282444715181,0.0,0.002083964909530676,3.229560097175851
HIP554,79096,2417795424888872448,Parkes,S,58048.958333333336,3,3.00909375,14.4,0,0,0,0,True,0,0,0,True,1,0,1,True,67,4,63,True,0.2167410015160217,0.21674103072189702,0.022891549118403534,0.1295813715703277,10.038092756287151,34,0.002083964909530676,4.573274175907281,720,73,647,True,0.21674100087171996,0.21674128576368856,0.022891549118403534,0.43793661744336354,10.046805628301179,364,0.002083964909530676,4.585927580606637,,,,,,,,,0.21674100859626533,0.21674100859626533,0.022891549118403534,0.022891549118403534,10.037282444715181,0.0,0.002083964909530676,3.229560097175851
HIP554,79096,2417795424888872448,Parkes,S,58049.0,6,3.00909375,14.4,0,0,0,0,True,0,0,0,True,1,0,1,True,67,4,63,True,0.2285518501773868,0.22855187938326213,0.022891549118403534,0.1295813715703277,10.038092756287151,34,0.002083964909530676,4.573274175907281,720,73,647,True,0.22855184953308508,0.22855213442505368,0.022891549118403534,0.43793661744336354,10.046805628301179,364,0.002083964909530676,4.585927580606637,,,,,,,,,0.22855185725763041,0.22855185725763041,0.022891549118403534,0.022891549118403534,10.037282444715181,0.0,0.002083964909530676,3.229560097175851
HIP5542,241557,411601907281189504,APF,NAN,57701.166666666664,3,1.42,0.05,0,0,0,0,True,0,0,0,True,0,0,0,True,38,2,36,True,-0.08358779852464764,-0.08358779852464764,0.01729896100342013,0.06151361966192053,4.737009568880885,0,0.003079509049673947,11.401118146971713,415,10,405,True,-0.08358779852464764,-0.08358779852464764,0.01729896100342013,0.20674284255519565,4.741119945035451,0,0.003079509049673947,11.461158438106906,,,,,,,,,,,,,,,,
HIP5542,241557,411601907281189504,APF,NAN,58425.125,6,1.42,0.05,0,0,0,0,True,0,0,0,True,0,0,0,True,38,2,36,True,-0.0656679879787585,-0.0656679879787585,0.01729896100342013,0.06151361966192053,4.737009568880885,0,0.003079509049673947,11.401118146971713,415,10,405,True,-0.0656679879787585,-0.0656679879787585,0.01729896100342013,0.20674284255519565,4.741119945035451,0,0.003079509049673947,11.461158438106906,,,,,,,,,,,,,,,,
HIP5542,241557,411601907281189504,GBT,NAN,57532.041666666664,3,1.47509765625,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,38,2,36,True,0.08926478036065617,0.08926478036065617,0.017778789647042298,0.06384686067655024,4.920810370060041,0,0.003079509049673947,11.401118146971713,415,10,405,True,0.08926478036065617,0.08926478036065617,0.017778789647042298,0.2147487762433401,4.925080234206362,0,0.003079509049673947,11.461158438106906,,,,,,,,,,,,,,,,
HIP5542,241557,411601907281189504,GBT,NAN,57532.083333333336,3,1.47509765625,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,38,2,36,True,0.09366815507868566,0.09366815507868566,0.017778789647042298,0.06384686067655024,4.920810370060041,0,0.003079509049673947,11.401118146971713,415,10,405,True,0.09366815507868566,0.09366815507868566,0.017778789647042298,0.2147487762433401,4.925080234206362,0,0.003079509049673947,11.461158438106906,,,,,,,,,,,,,,,,
HIP55575,149270,3813647151704872960,GBT,NAN,57532.083333333336,3,1.47509765625,8.7,0,0,0,0,True,0,0,0,True,2,0,2,True,64,6,58,True,-0.12916262687916324,-0.12916260417496384,0.01293661021108775,0.06301631825033925,4.920799663960931,27,0.0018276060983404702,5.090487074754024,692,62,630,True,-0.1291626276495759,-0.12916256604941148,0.01293661021108775,0.21478532330258157,4.925081827906861,356,0.0018276060983404702,5.0905221468832185,,,,,,,,,-0.1291626227999539,-0.12916261973734636,0.01293661021108775,0.013062665545042377,4.920413489708292,1.0,0.0018276060983404702,3.3768423580728038
HIP55761,248256,771710863228139392,GBT,NAN,57626.833333333336,3,1.47509765625,8.7,0,0,0,0,True,0,0,0,True,1,0,1,True,26,3,23,True,-0.06434128533507699,-0.06434124712254631,0.011838883389138603,0.06307539152655778,4.920800420814526,14,0.0014888890247746224,11.73030796637175,331,13,318,True,-0.06434128571907331,-0.06434078879100065,0.011838883389138603,0.2141338330056239,4.925053459091573,174,0.0014888890247746224,11.883799246385896,,,,,,,,,-0.06434128297801116,-0.06434128297801116,0.011838883389138603,0.011838883389138603,4.920410393009113,1.0,0.0014888890247746224,9.510340015254732
HIP55761,248256,771710863228139392,GBT,NAN,57876.25,3,2.26962890625,8.7,0,0,0,0,True,0,0,0,True,1,0,1,True,26,3,23,True,-0.086071762585079,-0.08607170379014846,0.014613190983655645,0.09643843888470424,7.571281337887745,14,0.0014888890247746224,11.73030796637175,331,13,318,True,-0.08607176317590709,-0.08607099858766898,0.014613190983655645,0.32929312750819595,7.5778251951847535,174,0.0014888890247746224,11.883799246385896,,,,,,,,,-0.08607175895842775,-0.08607175895842775,0.014613190983655645,0.014613190983655645,7.570681228945216,1.0,0.0014888890247746224,9.510340015254732
HIP56027,98982,3798397440823917056,GBT,NAN,58253.958333333336,3,2.26962890625,8.7,0,0,0,0,True,1,0,1,True,4,0,4,True,72,10,62,True,-0.18795394027323076,-0.1879538727396044,0.010919386723051025,0.09784391409360314,7.5712993704170675,41,0.0007558317398780506,4.704654114106554,732,68,664,True,-0.18795394202395097,-0.18795381590512666,0.010919386723051025,0.3303525010817894,7.577871303995847,398,0.0007558317398780506,4.717387826414478,-0.18795392516873932,-0.18795392516873932,0.010919386723051025,0.010919386723051025,7.570675000154156,1.0,0.0007558317398780506,2.0340800093713813,-0.18795392827026097,-0.1879539102543873,0.010919386723051025,0.01960180739085457,7.570692501733624,3.0,0.0007558317398780506,4.693177025847532
HIP56035,242096,862759874936898816,APF,NAN,57820.333333333336,3,1.42,0.05,0,0,0,0,True,0,0,0,True,0,0,0,True,24,0,24,True,-0.07534815275963228,-0.07534814065899245,0.01727711506520878,0.061534053707791886,4.737009834276352,13,0.003074037811626949,15.488823496129083,273,2,271,True,-0.07534815285817742,-0.0753480648266607,0.01727711506520878,0.20601274677947465,4.741088164345901,144,0.003074037811626949,15.72958576407455,,,,,,,,,,,,,,,,
HIP56035,242096,862759874936898816,GBT,NAN,57626.75,6,1.47509765625,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,24,0,24,True,-0.04422803645378078,-0.04422802388362201,0.017755851447321055,0.06386810538791982,4.920810645753201,13,0.003074037811626949,15.488823496129083,273,2,271,True,-0.04422803655614959,-0.04422794510890736,0.017755851447321055,0.21399029544177628,4.925047220384333,144,0.003074037811626949,15.72958576407455,,,,,,,,,,,,,,,,
HIP56035,242096,862759874936898816,GBT,NAN,57626.791666666664,3,1.47509765625,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,24,0,24,True,-0.04399738823059912,-0.04399737566044035,0.017755851447321055,0.06386810538791982,4.920810645753201,13,0.003074037811626949,15.488823496129083,273,2,271,True,-0.04399738833296793,-0.0439972968857257,0.017755851447321055,0.21399029544177628,4.925047220384333,144,0.003074037811626949,15.72958576407455,,,,,,,,,,,,,,,,
HIP56035,242096,862759874936898816,GBT,NAN,57876.166666666664,3,2.26962890625,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,24,0,24,True,-0.0859260864044553,-0.08592606706363702,0.025061924260810275,0.09766576543646041,7.571297070297203,13,0.003074037811626949,15.488823496129083,273,2,271,True,-0.08592608656196297,-0.08592594585852989,0.025061924260810275,0.3290721558798108,7.577815596115289,144,0.003074037811626949,15.72958576407455,,,,,,,,,,,,,,,,
HIP56035,242096,862759874936898816,GBT,NAN,57876.208333333336,6,2.26962890625,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,24,0,24,True,-0.07104082474490378,-0.0710408054040855,0.025061924260810275,0.09766576543646041,7.571297070297203,13,0.003074037811626949,15.488823496129083,273,2,271,True,-0.07104082490241147,-0.07104068419897838,0.025061924260810275,0.3290721558798108,7.577815596115289,144,0.003074037811626949,15.72958576407455,,,,,,,,,,,,,,,,
HIP56052,93116,760713513567326720,GBT,NAN,57829.166666666664,3,2.300390625,8.7,1,0,0,0,True,0,0,0,True,0,0,0,True,133,29,104,True,-0.1929177922833261,-0.1928654606312487,0.020134740359185915,0.09869183056124584,7.673911823256762,71,0.0023273327065728273,4.590662223975116,1449,152,1297,True,-0.19291779234602852,-0.1928654606312487,0.020134740359185915,0.3349106521706505,7.680582512976327,750,0.0023273327065728273,4.590662223975116,,,,,,,,,,,,,,,,
HIP56145,219200,772150079468345216,GBT,NAN,57898.916666666664,3,2.300390625,8.7,0,0,0,0,True,1,0,1,True,2,0,2,True,33,4,29,True,-0.11421244508408657,-0.1142122184655242,0.010455432607254553,0.09809650146948083,7.67390419000009,22,0.00062263667160717,9.861194302763142,371,15,356,True,-0.11421244589960293,-0.11421166215952756,0.010455432607254553,0.33493251455263007,7.680583466313281,191,0.00062263667160717,10.256064531521044,-0.11421243192818346,-0.11421243192818346,0.010455432607254553,0.010455432607254553,7.673284297468157,1.0,0.00062263667160717,9.861194302763142,-0.11421244233902125,-0.11421243192818346,0.010455432607254553,0.019286555138367602,7.673301412358926,2.0,0.00062263667160717,9.861194302763142
HIP56186,250903,4025216411776679936,GBT,NAN,57829.208333333336,3,2.300390625,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,30,1,29,True,-0.21136723185789175,-0.2113671463157008,0.021097659061934015,0.09602519315838202,7.673877991695039,13,0.0024679542489901983,10.795051001935015,309,14,295,True,-0.2113672381310096,-0.21136615916215476,0.021097659061934015,0.33476436140669535,7.680576135379977,130,0.0024679542489901983,10.969137250725847,,,,,,,,,,,,,,,,
HIP56209,150980,3800420920175907840,GBT,NAN,58253.958333333336,3,2.26962890625,8.7,1,0,0,0,True,0,0,0,True,6,0,6,True,108,18,90,True,-0.18643006916507118,-0.18642985771947443,0.0163594038117699,0.09763018663493911,7.571296611432886,64,0.0017777600487654272,5.334212455750532,1280,90,1190,True,-0.18643006933184716,-0.18642985771947443,0.0163594038117699,0.3303647510741386,7.577871838036389,670,0.0017777600487654272,5.476975941963746,,,,,,,,,-0.1864300691528292,-0.18642993669875674,0.0163594038117699,0.016921989042234326,7.570686037517727,4.0,0.0017777600487654272,5.134426046989311
HIP5626,71823,565525976023772288,GBT,NAN,57511.708333333336,3,1.47509765625,8.7,0,0,0,0,True,0,0,0,True,2,0,2,True,76,3,73,True,-0.009835064849571893,-0.009835064849571893,0.012327985172237117,0.06253169280753464,4.920793481652889,0,0.0016446929605595387,4.961523972583046,752,78,674,True,-0.009835064849571893,-0.009835064849571893,0.012327985172237117,0.2147831818518306,4.925081734517569,0,0.0016446929605595387,4.964591413031409,,,,,,,,,-0.009835064849571893,-0.009835064849571893,0.012327985172237117,0.013080426786991823,4.920413536892719,0.0,0.0016446929605595387,2.7744616702364313
HIP5626,71823,565525976023772288,GBT,NAN,57873.75,3,2.26962890625,8.7,0,0,0,0,True,0,0,0,True,2,0,2,True,76,3,73,True,-0.012465828522314213,-0.012465828522314213,0.015541168969311273,0.09559653935673303,7.571270661077287,0,0.0016446929605595387,4.961523972583046,752,78,674,True,-0.012465828522314213,-0.012465828522314213,0.015541168969311273,0.33029277790658945,7.577868700636741,0,0.0016446929605595387,4.964591413031409,,,,,,,,,-0.012465828522314213,-0.012465828522314213,0.015541168969311273,0.016934826355804986,7.57068606622256,0.0,0.0016446929605595387,2.7744616702364313
HIP5626,71823,565525976023772288,GBT,NAN,57873.791666666664,3,2.26962890625,8.7,0,0,0,0,True,0,0,0,True,2,0,2,True,76,3,73,True,-0.006587217194217938,-0.006587217194217938,0.015541168969311273,0.09559653935673303,7.571270661077287,0,0.0016446929605595387,4.961523972583046,752,78,674,True,-0.006587217194217938,-0.006587217194217938,0.015541168969311273,0.33029277790658945,7.577868700636741,0,0.0016446929605595387,4.964591413031409,,,,,,,,,-0.006587217194217938,-0.006587217194217938,0.015541168969311273,0.016934826355804986,7.57068606622256,0.0,0.0016446929605595387,2.7744616702364313
HIP56337,208695,840227926746494208,GBT,NAN,57605.875,3,1.47509765625,8.7,0,0,0,0,True,1,0,1,True,2,0,2,True,29,0,29,True,-0.05648509781796485,-0.05648507805687439,0.011165911648585828,0.0630163265626276,4.9207996640673795,20,0.0012559172207732047,10.03464521005893,345,9,336,True,-0.056485097932537115,-0.05648503831390631,0.011165911648585828,0.21427621588864637,4.925059651736996,180,0.0012559172207732047,10.098148166388484,-0.056485097306579246,-0.056485097306579246,0.011165911648585828,0.011165911648585828,4.920408819809095,0.0,0.0012559172207732047,7.496707985294447,-0.05648509765782865,-0.056485097306579246,0.011165911648585828,0.014098695191944033,4.920416349220694,1.0,0.0012559172207732047,7.678850002081873
HIP5644,212324,2471797526170266624,APF,NAN,57356.5,2,1.42,0.05,0,0,0,0,True,0,0,0,True,0,0,0,True,35,2,33,True,0.02560674533310643,0.02560679476242048,0.02016854024405989,0.0588223155413075,4.736975384680693,18,0.003778307314357529,8.922856775293669,363,12,351,True,0.025606744263138404,0.025606809859137915,0.02016854024405989,0.20622966498173106,4.741097594965077,177,0.003778307314357529,8.922856775293669,,,,,,,,,,,,,,,,
HIP5644,212324,2471797526170266624,APF,NAN,57358.5,2,1.42,0.05,0,0,0,0,True,0,0,0,True,0,0,0,True,35,2,33,True,0.030480129289792397,0.030480178719106445,0.02016854024405989,0.0588223155413075,4.736975384680693,18,0.003778307314357529,8.922856775293669,363,12,351,True,0.03048012821982437,0.03048019381582388,0.02016854024405989,0.20622966498173106,4.741097594965077,177,0.003778307314357529,8.922856775293669,,,,,,,,,,,,,,,,
HIP5644,212324,2471797526170266624,APF,NAN,57361.416666666664,1,1.42,0.05,0,0,0,0,True,0,0,0,True,0,0,0,True,35,2,33,True,-0.026905957266874263,-0.026905907837560215,0.02016854024405989,0.0588223155413075,4.736975384680693,18,0.003778307314357529,8.922856775293669,363,12,351,True,-0.02690595833684229,-0.02690589274084278,0.02016854024405989,0.20622966498173106,4.741097594965077,177,0.003778307314357529,8.922856775293669,,,,,,,,,,,,,,,,
HIP5644,212324,2471797526170266624,APF,NAN,57415.416666666664,2,1.42,0.05,0,0,0,0,True,0,0,0,True,0,0,0,True,35,2,33,True,0.1044247919749833,0.10442484140429735,0.02016854024405989,0.0588223155413075,4.736975384680693,18,0.003778307314357529,8.922856775293669,363,12,351,True,0.10442479090501527,0.10442485650101478,0.02016854024405989,0.20622966498173106,4.741097594965077,177,0.003778307314357529,8.922856775293669,,,,,,,,,,,,,,,,
HIP5644,212324,2471797526170266624,APF,NAN,57424.416666666664,2,1.42,0.05,0,0,0,0,True,0,0,0,True,0,0,0,True,35,2,33,True,0.12031954822463933,0.12031959765395338,0.02016854024405989,0.0588223155413075,4.736975384680693,18,0.003778307314357529,8.922856775293669,363,12,351,True,0.1203195471546713,0.12031961275067081,0.02016854024405989,0.20622966498173106,4.741097594965077,177,0.003778307314357529,8.922856775293669,,,,,,,,,,,,,,,,
HIP5644,212324,2471797526170266624,APF,NAN,57426.416666666664,2,1.42,0.05,0,0,0,0,True,0,0,0,True,0,0,0,True,35,2,33,True,0.12346452660352265,0.12346457603283671,0.02016854024405989,0.0588223155413075,4.736975384680693,18,0.003778307314357529,8.922856775293669,363,12,351,True,0.12346452553355462,0.12346459112955414,0.02016854024405989,0.20622966498173106,4.741097594965077,177,0.003778307314357529,8.922856775293669,,,,,,,,,,,,,,,,
HIP5644,212324,2471797526170266624,APF,NAN,57427.416666666664,2,1.42,0.05,0,0,0,0,True,0,0,0,True,0,0,0,True,35,2,33,True,0.1249812269365119,0.12498127636582596,0.02016854024405989,0.0588223155413075,4.736975384680693,18,0.003778307314357529,8.922856775293669,363,12,351,True,0.12498122586654387,0.12498129146254339,0.02016854024405989,0.20622966498173106,4.741097594965077,177,0.003778307314357529,8.922856775293669,,,,,,,,,,,,,,,,
HIP5644,212324,2471797526170266624,APF,NAN,57432.5,2,1.42,0.05,0,0,0,0,True,0,0,0,True,0,0,0,True,35,2,33,True,0.14434499703622097,0.14434504646553503,0.02016854024405989,0.0588223155413075,4.736975384680693,18,0.003778307314357529,8.922856775293669,363,12,351,True,0.14434499596625294,0.14434506156225246,0.02016854024405989,0.20622966498173106,4.741097594965077,177,0.003778307314357529,8.922856775293669,,,,,,,,,,,,,,,,
HIP5644,212324,2471797526170266624,APF,NAN,57439.416666666664,2,1.42,0.05,0,0,0,0,True,0,0,0,True,0,0,0,True,35,2,33,True,0.14011458317188533,0.14011463260119938,0.02016854024405989,0.0588223155413075,4.736975384680693,18,0.003778307314357529,8.922856775293669,363,12,351,True,0.1401145821019173,0.14011464769791682,0.02016854024405989,0.20622966498173106,4.741097594965077,177,0.003778307314357529,8.922856775293669,,,,,,,,,,,,,,,,
HIP5644,212324,2471797526170266624,APF,NAN,57443.375,2,1.42,0.05,0,0,0,0,True,0,0,0,True,0,0,0,True,35,2,33,True,0.13115293137021697,0.13115298079953103,0.02016854024405989,0.0588223155413075,4.736975384680693,18,0.003778307314357529,8.922856775293669,363,12,351,True,0.13115293030024894,0.13115299589624846,0.02016854024405989,0.20622966498173106,4.741097594965077,177,0.003778307314357529,8.922856775293669,,,,,,,,,,,,,,,,
HIP5644,212324,2471797526170266624,APF,NAN,57446.458333333336,2,1.42,0.05,0,0,0,0,True,0,0,0,True,0,0,0,True,35,2,33,True,0.1488160872073137,0.14881613663662774,0.02016854024405989,0.0588223155413075,4.736975384680693,18,0.003778307314357529,8.922856775293669,363,12,351,True,0.14881608613734565,0.14881615173334517,0.02016854024405989,0.20622966498173106,4.741097594965077,177,0.003778307314357529,8.922856775293669,,,,,,,,,,,,,,,,
HIP5644,212324,2471797526170266624,APF,NAN,57449.375,2,1.42,0.05,0,0,0,0,True,0,0,0,True,0,0,0,True,35,2,33,True,0.13863680150436597,0.13863685093368003,0.02016854024405989,0.0588223155413075,4.736975384680693,18,0.003778307314357529,8.922856775293669,363,12,351,True,0.13863680043439794,0.13863686603039746,0.02016854024405989,0.20622966498173106,4.741097594965077,177,0.003778307314357529,8.922856775293669,,,,,,,,,,,,,,,,
HIP5644,212324,2471797526170266624,APF,NAN,57465.375,2,1.42,0.05,0,0,0,0,True,0,0,0,True,0,0,0,True,35,2,33,True,0.15109577981782515,0.15109582924713919,0.02016854024405989,0.0588223155413075,4.736975384680693,18,0.003778307314357529,8.922856775293669,363,12,351,True,0.1510957787478571,0.15109584434385662,0.02016854024405989,0.20622966498173106,4.741097594965077,177,0.003778307314357529,8.922856775293669,,,,,,,,,,,,,,,,
HIP5644,212324,2471797526170266624,APF,NAN,57466.416666666664,2,1.42,0.05,0,0,0,0,True,0,0,0,True,0,0,0,True,35,2,33,True,0.15144878808024193,0.15144883750955596,0.02016854024405989,0.0588223155413075,4.736975384680693,18,0.003778307314357529,8.922856775293669,363,12,351,True,0.15144878701027387,0.1514488526062734,0.02016854024405989,0.20622966498173106,4.741097594965077,177,0.003778307314357529,8.922856775293669,,,,,,,,,,,,,,,,
