name,main_id,ra,dec,plx,pmra,pmdec,rvz_radvel,gaia_dr3,resolved_by,gaia_idx,match_by
G18.20-6.06,,,,,,,,,unresolved,-1,none
G18.32+1.41,,,,,,,,,unresolved,-1,none
G18.32+3.84,,,,,,,,,unresolved,-1,none
G18.32-3.44,,,,,,,,,unresolved,-1,none
G18.32-5.86,,,,,,,,,unresolved,-1,none
G18.67+2.42,,,,,,,,,unresolved,-1,none
G18.67-4.85,,,,,,,,,unresolved,-1,none
G18.78+5.05,,,,,,,,,unresolved,-1,none
G18.78-4.65,,,,,,,,,unresolved,-1,none
G18.90+4.85,,,,,,,,,unresolved,-1,none
G18.90-4.85,,,,,,,,,unresolved,-1,none
G186.08+1.41,,,,,,,,,unresolved,-1,none
G186.08+3.84,,,,,,,,,unresolved,-1,none
G186.08-1.01,,,,,,,,,unresolved,-1,none
G186.08-3.44,,,,,,,,,unresolved,-1,none
G186.08-5.86,,,,,,,,,unresolved,-1,none
G186.20+1.21,,,,,,,,,unresolved,-1,none
G186.20+3.64,,,,,,,,,unresolved,-1,none
G186.20-1.21,,,,,,,,,unresolved,-1,none
G186.20-3.64,,,,,,,,,unresolved,-1,none
G186.32+1.41,,,,,,,,,unresolved,-1,none
G186.32-1.01,,,,,,,,,unresolved,-1,none
G186.32-3.44,,,,,,,,,unresolved,-1,none
G186.67+0.00,,,,,,,,,unresolved,-1,none
G186.67+2.42,,,,,,,,,unresolved,-1,none
G186.67+4.85,,,,,,,,,unresolved,-1,none
G186.67-4.85,,,,,,,,,unresolved,-1,none
G186.78+0.20,,,,,,,,,unresolved,-1,none
G186.78+2.63,,,,,,,,,unresolved,-1,none
G186.78+5.05,,,,,,,,,unresolved,-1,none
G186.78-2.22,,,,,,,,,unresolved,-1,none
G186.78-4.65,,,,,,,,,unresolved,-1,none
G186.90+0.00,,,,,,,,,unresolved,-1,none
G186.90-2.42,,,,,,,,,unresolved,-1,none
G187.02+0.20,,,,,,,,,unresolved,-1,none
G187.02+5.05,,,,,,,,,unresolved,-1,none
G187.02-2.22,,,,,,,,,unresolved,-1,none
G187.37+1.21,,,,,,,,,unresolved,-1,none
G187.37+3.64,,,,,,,,,unresolved,-1,none
G187.37+6.06,,,,,,,,,unresolved,-1,none
G187.37-1.21,,,,,,,,,unresolved,-1,none
G187.37-3.64,,,,,,,,,unresolved,-1,none
G187.37-6.06,,,,,,,,,unresolved,-1,none
G187.48+1.41,,,,,,,,,unresolved,-1,none
G187.48+3.84,,,,,,,,,unresolved,-1,none
G187.48+6.26,,,,,,,,,unresolved,-1,none
G187.48-1.01,,,,,,,,,unresolved,-1,none
G187.48-3.44,,,,,,,,,unresolved,-1,none
G187.48-5.86,,,,,,,,,unresolved,-1,none
G187.60+6.06,,,,,,,,,unresolved,-1,none
G187.60-1.21,,,,,,,,,unresolved,-1,none
G187.60-3.64,,,,,,,,,unresolved,-1,none
G187.60-6.06,,,,,,,,,unresolved,-1,none
G187.72+6.26,,,,,,,,,unresolved,-1,none
G187.72-1.01,,,,,,,,,unresolved,-1,none
G187.72-3.44,,,,,,,,,unresolved,-1,none
G187.72-5.86,,,,,,,,,unresolved,-1,none
G188.07+4.85,,,,,,,,,unresolved,-1,none
G188.07-2.42,,,,,,,,,unresolved,-1,none
G188.18+2.63,,,,,,,,,unresolved,-1,none
G188.18+5.05,,,,,,,,,unresolved,-1,none
G188.18-2.22,,,,,,,,,unresolved,-1,none
G188.30+2.42,,,,,,,,,unresolved,-1,none
G188.30-2.42,,,,,,,,,unresolved,-1,none
G188.42+2.63,,,,,,,,,unresolved,-1,none
G188.42-2.22,,,,,,,,,unresolved,-1,none
G188.42-4.65,,,,,,,,,unresolved,-1,none
G188.77+6.06,,,,,,,,,unresolved,-1,none
G188.77-3.64,,,,,,,,,unresolved,-1,none
G188.77-6.06,,,,,,,,,unresolved,-1,none
G188.88+3.84,,,,,,,,,unresolved,-1,none
G188.88+6.26,,,,,,,,,unresolved,-1,none
G188.88-3.44,,,,,,,,,unresolved,-1,none
G188.88-5.86,,,,,,,,,unresolved,-1,none
G189.00+6.06,,,,,,,,,unresolved,-1,none
G189.00-3.64,,,,,,,,,unresolved,-1,none
G189.00-6.06,,,,,,,,,unresolved,-1,none
G189.12+6.26,,,,,,,,,unresolved,-1,none
G189.12-1.01,,,,,,,,,unresolved,-1,none
G189.12-3.44,,,,,,,,,unresolved,-1,none
G189.12-5.86,,,,,,,,,unresolved,-1,none
G189.47+2.42,,,,,,,,,unresolved,-1,none
G189.47+4.85,,,,,,,,,unresolved,-1,none
G189.47-2.42,,,,,,,,,unresolved,-1,none
G189.47-4.85,,,,,,,,,unresolved,-1,none
G189.58+2.63,,,,,,,,,unresolved,-1,none
G189.58+5.05,,,,,,,,,unresolved,-1,none
G189.58-2.22,,,,,,,,,unresolved,-1,none
G189.58-4.65,,,,,,,,,unresolved,-1,none
G189.70+0.00,,,,,,,,,unresolved,-1,none
G189.70+2.42,,,,,,,,,unresolved,-1,none
G189.70-2.42,,,,,,,,,unresolved,-1,none
G189.70-4.85,,,,,,,,,unresolved,-1,none
G189.82+0.20,,,,,,,,,unresolved,-1,none
G189.82-2.22,,,,,,,,,unresolved,-1,none
G189.82-4.65,,,,,,,,,unresolved,-1,none
G19.02+2.63,,,,,,,,,unresolved,-1,none
G19.02-4.65,,,,,,,,,unresolved,-1,none
G19.37+1.21,,,,,,,,,unresolved,-1,none
G19.37+3.64,,,,,,,,,unresolved,-1,none
G19.37+6.06,,,,,,,,,unresolved,-1,none
G19.37-3.64,,,,,,,,,unresolved,-1,none
G19.37-6.06,,,,,,,,,unresolved,-1,none
G19.48+1.41,,,,,,,,,unresolved,-1,none
G19.48+6.26,,,,,,,,,unresolved,-1,none
G19.48-3.44,,,,,,,,,unresolved,-1,none
G19.48-5.86,,,,,,,,,unresolved,-1,none
G19.60+1.21,,,,,,,,,unresolved,-1,none
G19.60+6.06,,,,,,,,,unresolved,-1,none
G19.60-3.64,,,,,,,,,unresolved,-1,none
G19.60-6.06,,,,,,,,,unresolved,-1,none
G19.72+1.41,,,,,,,,,unresolved,-1,none
G19.72+6.26,,,,,,,,,unresolved,-1,none
G19.72-3.44,,,,,,,,,unresolved,-1,none
G19.72-5.86,,,,,,,,,unresolved,-1,none
G190.17+6.06,,,,,,,,,unresolved,-1,none
G190.17-3.64,,,,,,,,,unresolved,-1,none
G190.17-6.06,,,,,,,,,unresolved,-1,none
G190.28-3.44,,,,,,,,,unresolved,-1,none
G190.28-5.86,,,,,,,,,unresolved,-1,none
G190.40-3.64,,,,,,,,,unresolved,-1,none
G190.40-6.06,,,,,,,,,unresolved,-1,none
G190.52-3.44,,,,,,,,,unresolved,-1,none
G190.52-5.86,,,,,,,,,unresolved,-1,none
G190.87+2.42,,,,,,,,,unresolved,-1,none
G190.87+4.85,,,,,,,,,unresolved,-1,none
G190.87-2.42,,,,,,,,,unresolved,-1,none
G190.87-4.85,,,,,,,,,unresolved,-1,none
G190.98+2.63,,,,,,,,,unresolved,-1,none
G190.98+5.05,,,,,,,,,unresolved,-1,none
G190.98-2.22,,,,,,,,,unresolved,-1,none
G190.98-4.65,,,,,,,,,unresolved,-1,none
G191.10+4.85,,,,,,,,,unresolved,-1,none
G191.10-2.42,,,,,,,,,unresolved,-1,none
G191.10-4.85,,,,,,,,,unresolved,-1,none
G191.22+2.63,,,,,,,,,unresolved,-1,none
G191.22+5.05,,,,,,,,,unresolved,-1,none
G191.22-2.22,,,,,,,,,unresolved,-1,none
G191.57+6.06,,,,,,,,,unresolved,-1,none
G191.57-3.64,,,,,,,,,unresolved,-1,none
G191.57-6.06,,,,,,,,,unresolved,-1,none
G191.68+6.26,,,,,,,,,unresolved,-1,none
G191.68-3.44,,,,,,,,,unresolved,-1,none
G191.68-5.86,,,,,,,,,unresolved,-1,none
G191.80-3.64,,,,,,,,,unresolved,-1,none
G191.80-6.06,,,,,,,,,unresolved,-1,none
G191.92-3.44,,,,,,,,,unresolved,-1,none
G191.92-5.86,,,,,,,,,unresolved,-1,none
G192.27+2.42,,,,,,,,,unresolved,-1,none
G192.27-2.42,,,,,,,,,unresolved,-1,none
G192.27-4.85,,,,,,,,,unresolved,-1,none
G192.38+2.63,,,,,,,,,unresolved,-1,none
G192.38+5.05,,,,,,,,,unresolved,-1,none
G192.38-2.22,,,,,,,,,unresolved,-1,none
G192.38-4.65,,,,,,,,,unresolved,-1,none
G192.50+2.42,,,,,,,,,unresolved,-1,none
G192.50-2.42,,,,,,,,,unresolved,-1,none
G192.62-2.22,,,,,,,,,unresolved,-1,none
G192.62-4.65,,,,,,,,,unresolved,-1,none
G192.97+3.64,,,,,,,,,unresolved,-1,none
G192.97+6.06,,,,,,,,,unresolved,-1,none
G192.97-3.64,,,,,,,,,unresolved,-1,none
G192.97-6.06,,,,,,,,,unresolved,-1,none
G193.08+3.84,,,,,,,,,unresolved,-1,none
G193.08+6.26,,,,,,,,,unresolved,-1,none
G193.08-3.44,,,,,,,,,unresolved,-1,none
G193.08-5.86,,,,,,,,,unresolved,-1,none
G193.20+6.06,,,,,,,,,unresolved,-1,none
G193.20-3.64,,,,,,,,,unresolved,-1,none
G193.20-6.06,,,,,,,,,unresolved,-1,none
G193.32+6.26,,,,,,,,,unresolved,-1,none
G193.32-3.44,,,,,,,,,unresolved,-1,none
G193.32-5.86,,,,,,,,,unresolved,-1,none
G193.67-2.42,,,,,,,,,unresolved,-1,none
G193.67-4.85,,,,,,,,,unresolved,-1,none
G193.78-2.22,,,,,,,,,unresolved,-1,none
G193.78-4.65,,,,,,,,,unresolved,-1,none
G193.90+2.42,,,,,,,,,unresolved,-1,none
G193.90-2.42,,,,,,,,,unresolved,-1,none
G193.90-4.85,,,,,,,,,unresolved,-1,none
G194.02+2.63,,,,,,,,,unresolved,-1,none
G194.02-2.22,,,,,,,,,unresolved,-1,none
G194.37+3.64,,,,,,,,,unresolved,-1,none
G194.37+6.06,,,,,,,,,unresolved,-1,none
G194.37-6.06,,,,,,,,,unresolved,-1,none
G194.48+3.84,,,,,,,,,unresolved,-1,none
G194.48+6.26,,,,,,,,,unresolved,-1,none
G194.48-5.86,,,,,,,,,unresolved,-1,none
G194.60+3.64,,,,,,,,,unresolved,-1,none
G194.60+6.06,,,,,,,,,unresolved,-1,none
G194.60-6.06,,,,,,,,,unresolved,-1,none
G194.72+3.84,,,,,,,,,unresolved,-1,none
G194.72+6.26,,,,,,,,,unresolved,-1,none
G194.72-5.86,,,,,,,,,unresolved,-1,none
G195.07+2.42,,,,,,,,,unresolved,-1,none
G195.07-2.42,,,,,,,,,unresolved,-1,none
G195.18+2.63,,,,,,,,,unresolved,-1,none
G195.18-2.22,,,,,,,,,unresolved,-1,none
G195.30+2.42,,,,,,,,,unresolved,-1,none
G195.30+4.85,,,,,,,,,unresolved,-1,none
G195.30-2.42,,,,,,,,,unresolved,-1,none
G195.42+2.63,,,,,,,,,unresolved,-1,none
G195.42+5.05,,,,,,,,,unresolved,-1,none
G195.42-2.22,,,,,,,,,unresolved,-1,none
G195.88+6.26,,,,,,,,,unresolved,-1,none
G195.88-3.44,,,,,,,,,unresolved,-1,none
G196.47-2.42,,,,,,,,,unresolved,-1,none
G196.58+5.05,,,,,,,,,unresolved,-1,none
G196.58-2.22,,,,,,,,,unresolved,-1,none
G196.70+0.00,,,,,,,,,unresolved,-1,none
G196.70+4.85,,,,,,,,,unresolved,-1,none
G196.70-2.42,,,,,,,,,unresolved,-1,none
G196.70-4.85,,,,,,,,,unresolved,-1,none
G196.82+0.20,,,,,,,,,unresolved,-1,none
G196.82+5.05,,,,,,,,,unresolved,-1,none
G196.82-2.22,,,,,,,,,unresolved,-1,none
G196.82-4.65,,,,,,,,,unresolved,-1,none
G197.17+6.06,,,,,,,,,unresolved,-1,none
G197.17-6.06,,,,,,,,,unresolved,-1,none
G197.28+6.26,,,,,,,,,unresolved,-1,none
G197.28-5.86,,,,,,,,,unresolved,-1,none
G197.40+6.06,,,,,,,,,unresolved,-1,none
G197.40-6.06,,,,,,,,,unresolved,-1,none
G197.52-5.86,,,,,,,,,unresolved,-1,none
G197.87+2.42,,,,,,,,,unresolved,-1,none
G197.87-2.42,,,,,,,,,unresolved,-1,none
G197.87-4.85,,,,,,,,,unresolved,-1,none
G197.98+2.63,,,,,,,,,unresolved,-1,none
G197.98-2.22,,,,,,,,,unresolved,-1,none
G197.98-4.65,,,,,,,,,unresolved,-1,none
G198.10-2.42,,,,,,,,,unresolved,-1,none
G198.10-4.85,,,,,,,,,unresolved,-1,none
G198.22+2.63,,,,,,,,,unresolved,-1,none
G198.22-2.22,,,,,,,,,unresolved,-1,none
G198.22-4.65,,,,,,,,,unresolved,-1,none
G198.57+3.64,,,,,,,,,unresolved,-1,none
G198.57-3.64,,,,,,,,,unresolved,-1,none
G198.57-6.06,,,,,,,,,unresolved,-1,none
G198.68+3.84,,,,,,,,,unresolved,-1,none
G198.68-3.44,,,,,,,,,unresolved,-1,none
G198.68-5.86,,,,,,,,,unresolved,-1,none
G198.80-3.64,,,,,,,,,unresolved,-1,none
G198.80-6.06,,,,,,,,,unresolved,-1,none
G198.92-3.44,,,,,,,,,unresolved,-1,none
G198.92-5.86,,,,,,,,,unresolved,-1,none
G199.27+2.42,,,,,,,,,unresolved,-1,none
G199.27-2.42,,,,,,,,,unresolved,-1,none
G199.27-4.85,,,,,,,,,unresolved,-1,none
G199.38+2.63,,,,,,,,,unresolved,-1,none
G199.38-2.22,,,,,,,,,unresolved,-1,none
G199.38-4.65,,,,,,,,,unresolved,-1,none
G199.50+2.42,,,,,,,,,unresolved,-1,none
G199.50-2.42,,,,,,,,,unresolved,-1,none
G199.50-4.85,,,,,,,,,unresolved,-1,none
G199.62+2.63,,,,,,,,,unresolved,-1,none
G199.62-2.22,,,,,,,,,unresolved,-1,none
G199.62-4.65,,,,,,,,,unresolved,-1,none
G199.97-3.64,,,,,,,,,unresolved,-1,none
G199.97-6.06,,,,,,,,,unresolved,-1,none
G2.10+0.00,,,,,,,,,unresolved,-1,none
G2.10+4.85,,,,,,,,,unresolved,-1,none
G2.10-2.42,,,,,,,,,unresolved,-1,none
G2.10-4.85,,,,,,,,,unresolved,-1,none
G2.22+5.05,,,,,,,,,unresolved,-1,none
G2.22-2.22,,,,,,,,,unresolved,-1,none
G2.22-4.65,,,,,,,,,unresolved,-1,none
G2.57+6.06,,,,,,,,,unresolved,-1,none
G2.57-1.21,,,,,,,,,unresolved,-1,none
G2.57-3.64,,,,,,,,,unresolved,-1,none
G2.68+3.84,,,,,,,,,unresolved,-1,none
G2.68+6.26,,,,,,,,,unresolved,-1,none
G2.68-1.01,,,,,,,,,unresolved,-1,none
G2.68-3.44,,,,,,,,,unresolved,-1,none
G2.80+3.64,,,,,,,,,unresolved,-1,none
G2.80+6.06,,,,,,,,,unresolved,-1,none
G2.80-1.21,,,,,,,,,unresolved,-1,none
G2.80-3.64,,,,,,,,,unresolved,-1,none
G2.92+6.26,,,,,,,,,unresolved,-1,none
G2.92-1.01,,,,,,,,,unresolved,-1,none
G2.92-3.44,,,,,,,,,unresolved,-1,none
G20.07+2.42,,,,,,,,,unresolved,-1,none
G20.07-4.85,,,,,,,,,unresolved,-1,none
G20.18-4.65,,,,,,,,,unresolved,-1,none
G20.30-4.85,,,,,,,,,unresolved,-1,none
G20.42+5.05,,,,,,,,,unresolved,-1,none
G20.42-4.65,,,,,,,,,unresolved,-1,none
G20.77+6.06,,,,,,,,,unresolved,-1,none
G20.77-3.64,,,,,,,,,unresolved,-1,none
G20.77-6.06,,,,,,,,,unresolved,-1,none
G20.88+6.26,,,,,,,,,unresolved,-1,none
G20.88-3.44,,,,,,,,,unresolved,-1,none
G20.88-5.86,,,,,,,,,unresolved,-1,none
G200.08-3.44,,,,,,,,,unresolved,-1,none
G200.08-5.86,,,,,,,,,unresolved,-1,none
G200.20-3.64,,,,,,,,,unresolved,-1,none
G200.20-6.06,,,,,,,,,unresolved,-1,none
G200.32-3.44,,,,,,,,,unresolved,-1,none
G200.32-5.86,,,,,,,,,unresolved,-1,none
G200.67-2.42,,,,,,,,,unresolved,-1,none
G200.67-4.85,,,,,,,,,unresolved,-1,none
G200.78-2.22,,,,,,,,,unresolved,-1,none
G200.90+4.85,,,,,,,,,unresolved,-1,none
G200.90-2.42,,,,,,,,,unresolved,-1,none
G200.90-4.85,,,,,,,,,unresolved,-1,none
G201.02+5.05,,,,,,,,,unresolved,-1,none
G201.02-2.22,,,,,,,,,unresolved,-1,none
G201.37+6.06,,,,,,,,,unresolved,-1,none
G201.37-3.64,,,,,,,,,unresolved,-1,none
G201.37-6.06,,,,,,,,,unresolved,-1,none
G201.48+6.26,,,,,,,,,unresolved,-1,none
G201.48-3.44,,,,,,,,,unresolved,-1,none
G201.48-5.86,,,,,,,,,unresolved,-1,none
G201.60+6.06,,,,,,,,,unresolved,-1,none
G201.60-3.64,,,,,,,,,unresolved,-1,none
G201.60-6.06,,,,,,,,,unresolved,-1,none
G201.72+6.26,,,,,,,,,unresolved,-1,none
G201.72-3.44,,,,,,,,,unresolved,-1,none
G201.72-5.86,,,,,,,,,unresolved,-1,none
G202.07-2.42,,,,,,,,,unresolved,-1,none
G202.18-2.22,,,,,,,,,unresolved,-1,none
G202.30-2.42,,,,,,,,,unresolved,-1,none
G202.42+0.20,,,,,,,,,unresolved,-1,none
G202.42-2.22,,,,,,,,,unresolved,-1,none
G202.77+6.06,,,,,,,,,unresolved,-1,none
G202.77-3.64,,,,,,,,,unresolved,-1,none
G202.77-6.06,,,,,,,,,unresolved,-1,none
G202.88+6.26,,,,,,,,,unresolved,-1,none
G202.88-3.44,,,,,,,,,unresolved,-1,none
G202.88-5.86,,,,,,,,,unresolved,-1,none
G203.00+6.06,,,,,,,,,unresolved,-1,none
G203.00-3.64,,,,,,,,,unresolved,-1,none
G203.00-6.06,,,,,,,,,unresolved,-1,none
G203.12+6.26,,,,,,,,,unresolved,-1,none
G203.12-3.44,,,,,,,,,unresolved,-1,none
G203.12-5.86,,,,,,,,,unresolved,-1,none
G203.47+2.42,,,,,,,,,unresolved,-1,none
G203.47+4.85,,,,,,,,,unresolved,-1,none
G203.47-2.42,,,,,,,,,unresolved,-1,none
G203.47-4.85,,,,,,,,,unresolved,-1,none
G203.58+0.20,,,,,,,,,unresolved,-1,none
G203.58+2.63,,,,,,,,,unresolved,-1,none
G203.58+5.05,,,,,,,,,unresolved,-1,none
G203.58-2.22,,,,,,,,,unresolved,-1,none
G203.70+2.42,,,,,,,,,unresolved,-1,none
G203.70-2.42,,,,,,,,,unresolved,-1,none
G203.70-4.85,,,,,,,,,unresolved,-1,none
G203.82+0.20,,,,,,,,,unresolved,-1,none
G203.82+2.63,,,,,,,,,unresolved,-1,none
G203.82-2.22,,,,,,,,,unresolved,-1,none
G204.17-3.64,,,,,,,,,unresolved,-1,none
G204.17-6.06,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0000,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0001,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0002,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0003,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0004,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0005,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0006,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0007,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0008,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0009,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0010,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0011,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0012,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0013,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0014,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0015,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0016,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0017,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0018,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0019,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0020,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0021,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0022,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0023,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0024,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0025,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0026,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0027,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0028,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0029,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0030,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0031,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0032,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0033,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0034,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0035,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0036,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0037,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0038,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0039,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0040,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0041,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0042,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0043,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0044,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0045,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0046,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0047,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0048,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0049,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0050,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0051,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0052,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0053,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0054,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0055,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0056,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0057,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0058,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0059,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0060,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0061,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0062,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0063,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0064,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0065,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0066,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0067,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0068,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0069,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0070,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0071,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0072,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0073,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0074,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0075,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0076,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0077,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0078,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0079,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0080,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0081,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0082,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0083,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0084,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0085,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0086,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0087,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0088,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0089,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0090,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0091,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0092,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0093,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0094,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0095,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0096,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0097,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0098,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0099,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0100,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0101,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0102,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0103,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0104,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0105,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0106,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0107,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0108,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0109,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0110,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0111,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0112,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0113,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0114,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0115,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0116,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0117,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0118,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0119,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0120,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0121,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0122,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0123,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0124,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0125,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0126,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0127,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0128,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0129,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0130,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0131,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0132,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0133,,,,,,,,,unresolved,-1,none
G204.17-6.06_0001.0134,,,,,,,,,unresolved,-1,none
