series,platenum,mosnum,expnum,exptime_min
fa,12401,0,0,19.0
ai,35550,0,0,45.0
i,39842,-1,8,10.0
ai,41525,0,0,77.0
fa,11778,1,0,89.0
fa,5126,3,0,58.0
kg,50,0,0,29.0
ai,3506,-1,0,75.0
ai,39486,2,0,80.0
fa,582,0,0,66.0
ai,23341,-1,0,67.0
ai,39221,0,0,48.0
fa,751,0,0,64.0
fa,5970,0,0,64.0
fa,1663,0,0,60.0
ai,29472,0,0,70.0
ai,32622,0,0,94.0
ka,415,-1,0,55.22
ai,3808,0,0,63.0
ai,42463,0,0,88.0
ai,28807,0,0,35.0
ac,31907,0,0,60.0
mc,23323,0,0,54.0
fa,8736,1,0,60.0
ac,27036,0,0,73.0
mc,36237,0,0,60.0
ai,17558,1,0,46.0
c,8961,-1,0,100.0
ac,41030,0,0,119.0
kb,1295,0,0,49.0
ai,1555,0,0,78.0
ka,1503,0,0,25.0
ai,18350,0,0,60.0
ir,9909,0,0,10.0
kf,408,-1,0,15.0
c,12222,-1,0,33.0
ai,42407,0,0,31.0
dnb,1243,0,0,35.0
ac,19975,0,0,74.0
ai,31321,0,0,154.0
rb,3934,0,2,5.0
ai,26215,1,0,120.0
ai,30631,0,0,55.0
ac,28078,0,0,66.0
ai,14489,0,0,62.0
ai,13585,0,0,60.0
ai,28042,1,0,11.0
ac,37173,0,0,99.0
fa,8013,0,0,64.0
dnb,6134,1,0,36.0
ai,13868,0,0,61.0
ac,27831,0,0,66.0
ai,15258,-1,0,64.0
ai,7630,0,0,61.0
fa,103,-1,0,64.0
ai,3594,0,0,58.0
i,8301,0,0,11.0
fa,13477,2,0,59.0
ac,9966,0,0,60.0
fa,605,0,0,59.0
ai,5396,0,0,55.0
mf,2244,0,0,10.0
ai,27157,0,0,106.0
ai,806,-1,0,64.0
ai,33224,-1,0,51.0
ai,26959,0,0,71.0
ai,14547,0,0,59.0
ai,8299,1,0,60.0
am,12976,0,0,60.0
ai,40856,0,0,78.0
fa,2500,0,0,59.0
ai,39914,1,0,118.0
kb,508,-1,0,91.0
ai,41819,-1,0,123.0
ai,807,-1,0,66.0
ai,21304,0,0,52.0
dnb,2013,0,0,33.78
ai,40881,0,0,59.75
ac,24208,0,0,60.0
ai,17446,-1,0,66.0
fa,6525,1,0,46.0
ac,3173,-1,0,68.0
ka,3485,-1,0,59.0
ai,32007,5,0,72.0
fa,155,-1,0,7.0
ai,15470,0,0,59.0
ai,8978,0,0,69.0
fa,6583,2,0,50.0
ac,5515,0,0,63.0
ai,25259,1,0,120.0
fa,13523,0,0,29.0
ai,41813,-1,0,94.0
ai,7027,-1,0,60.0
ai,27092,-1,0,60.0
ai,38519,0,0,120.0
j,197,0,0,20.0
fa,10188,-1,0,59.0
ai,36240,-1,0,100.0
ac,12977,0,0,60.0
kc,742,0,0,45.0
ai,28934,1,0,104.0
ai,36375,0,0,92.0
ai,35488,1,0,119.0
ai,10300,0,0,60.0
ai,2850,0,0,61.0
ac,36941,0,0,139.0
ir,9758,0,0,10.0
ai,3181,0,0,1382.0
fa,3853,0,0,55.0
ai,8545,0,0,60.0
kb,1775,0,0,54.0
ax,3726,-1,0,60.0
ai,29785,0,0,64.0
fa,6064,0,0,63.0
fa,13378,1,0,40.0
ab,1027,-1,0,60.0
ai,35572,1,0,99.0
ai,36185,0,0,62.0
fa,3899,6,0,57.0
ai,39330,1,0,109.0
ai,37964,1,0,100.0
mb,225,-1,0,27.0
ai,29624,1,0,68.0
ka,2984,-1,0,44.0
i,52750,0,1,5.0
i,52750,0,2,5.0
i,52750,0,0,5.0
rb,3951,1,1,5.0
rb,3951,1,2,5.0
ai,5496,1,0,83.0
am,4007,0,0,66.0
rh,6964,1,0,103.0
ai,22397,1,0,36.0
ai,14409,0,0,60.0
ai,36401,2,0,150.0
fa,6316,0,0,41.0
ai,33093,0,0,100.0
fa,4168,0,0,44.0
ai,8445,0,0,60.0
rh,2916,1,0,69.0
ai,24057,1,0,58.0
ai,25154,0,0,56.0
ma,4490,0,0,103.0
ac,8433,0,0,82.0
ai,20506,0,0,56.0
fa,403,-1,0,59.0
fa,13441,0,0,59.0
ai,22148,0,0,121.0
ai,39323,0,0,112.0
fa,4259,-1,0,59.0
fa,5027,1,0,60.0
ai,19107,0,0,55.0
fa,3854,1,0,54.0
ai,29104,-1,0,64.0
ai,25083,-1,0,62.0
i,3315,0,0,10.0
ac,9255,-1,0,80.0
rh,3832,0,0,66.0
fa,10189,-1,0,60.0
fa,13809,-1,0,59.0
ir,4330,0,0,60.0
ai,19118,0,0,62.0
ac,27981,0,0,71.0
ai,21518,-1,0,68.0
ai,26827,0,0,122.0
bi,1181,1,0,45.0
ay,1961,0,0,71.0
ai,14401,0,0,69.0
fa,154,-1,0,60.0
ai,40561,1,0,68.0
ac,25176,0,0,137.0
dnb,1331,0,0,40.9
ai,19726,-1,0,70.0
kge,137,-1,0,31.0
dsb,1878,0,0,30.0
ai,784,-1,0,65.0
ai,3754,0,0,85.0
ac,9141,0,0,63.0
ai,18034,0,0,67.0
dnb,995,0,0,60.0
ai,32513,-1,0,132.0
ai,7451,0,0,60.0
fa,635,0,0,59.0
ai,27984,0,0,116.0
ai,26987,0,0,111.0
ai,30453,-1,0,84.0
ac,34830,0,0,120.0
ai,24313,-1,0,60.0
ac,28126,0,0,68.0
ai,30718,1,0,55.0
ai,39963,0,0,124.0
ai,13189,-1,0,67.0
md,25836,0,0,95.0
ac,31519,0,0,67.0
bm,21,0,0,60.0
ai,19206,0,0,63.0
ai,12224,-1,0,64.0
ai,13180,0,0,64.0
ai,44333,0,0,61.0
ai,12060,0,0,55.0
i,35118,1,0,10.0
ac,34238,2,0,56.0
ai,33644,-1,0,119.0
fa,90,0,0,57.0
ai,3715,0,0,78.0
fa,7996,0,0,62.0
fa,7432,1,0,78.0
kb,1223,0,0,88.0
bi,188,0,0,45.0
ai,20638,0,0,52.0
fa,8069,2,0,74.0
dnb,3359,0,0,36.57
fa,13790,1,0,44.0
ai,10522,1,0,66.0
fa,11660,2,0,49.0
rh,5772,0,0,8.0
ai,21501,0,0,120.0
fa,12490,1,0,89.0
ac,20009,0,0,66.0
ai,16832,0,0,48.0
fa,12506,1,0,98.0
ai,27931,1,0,64.0
ai,22364,-1,0,118.0
dnb,1656,0,0,36.88
c,11053,-1,0,59.0
i,7730,-1,0,99.0
fa,6530,2,0,36.0
fa,4160,2,0,58.0
ai,15322,0,0,60.0
ai,2699,-1,0,51.0
ai,44592,-1,0,45.0
i,7663,-1,0,97.0
ac,38824,0,0,111.0
ai,6559,-1,0,63.0
ai,16849,0,0,70.0
ai,40609,0,0,59.0
fa,11907,-1,0,89.0
fa,10718,0,0,45.0
i,44382,0,0,138.0
i,38635,-1,0,61.0
ai,15783,-1,0,65.0
ai,24549,0,0,147.0
mc,38530,-1,0,2.0
ac,20626,0,0,65.0
ai,28859,0,0,116.0
ma,4497,0,0,25.0
ac,38255,0,0,60.0
dnb,3439,0,0,38.17
c,11461,-1,0,141.0
ac,33383,0,0,82.0
ac,30883,0,0,60.0
kf,476,0,0,58.0
ai,20240,1,0,60.0
fa,5056,-1,0,66.0
ka,3300,-1,0,53.0
bm,1830,1,0,57.0
ai,40121,1,0,99.0
ac,19885,0,0,66.0
ac,33610,-1,0,68.0
c,12370,-1,0,118.0
ai,14858,-1,0,60.0
ca,733,0,0,60.0
ai,24118,-1,0,60.0
ai,30516,-1,0,71.0
ai,29734,-1,0,84.0
ac,1990,0,0,82.0
fa,13555,1,0,59.0
ac,20601,0,0,56.0
ai,14756,0,0,59.0
ac,42194,-1,0,45.0
ac,38193,0,0,60.0
ac,112,-1,0,63.0
ai,18027,-1,0,61.0
c,10881,-1,0,106.0
ai,27858,-1,0,85.0
ai,20279,2,0,60.0
kf,393,1,0,26.0
mc,21187,-1,0,12.0
fa,6351,0,0,59.0
ai,25459,0,0,91.0
ka,3400,-1,0,41.0
dny,212,0,0,120.0
ai,10374,-1,0,24.0
ai,7292,0,0,60.0
ai,13224,0,0,66.0
ai,10224,0,0,60.0
ai,16703,0,0,60.0
ai,36224,3,0,112.0
c,11552,-1,0,109.0
fa,7232,-1,0,168.0
ai,21242,1,0,56.0
fa,13772,-1,0,42.0
ac,176,-1,0,110.0
ai,43042,0,0,57.0
ai,9594,0,0,63.0
ai,20618,0,0,60.0
ai,6442,0,0,60.0
ai,41427,0,0,115.0
ai,35250,0,0,104.0
dnb,4441,0,0,37.33
ai,29386,-1,0,66.0
kb,1288,0,0,47.0
c,20827,0,0,30.0
ai,16633,0,0,60.0
rh,7068,0,0,60.0
ai,40653,0,0,107.0
ai,5611,0,0,60.0
dnb,6708,0,0,36.0
fa,6447,0,0,58.0
ai,30604,1,0,122.0
ai,41804,-1,0,120.0
kh,73,0,0,88.0
fa,1849,0,0,58.0
fa,2645,0,0,58.0
fa,2688,0,0,59.0
i,39950,-1,0,1.0
bi,787,0,0,40.0
ai,5774,0,0,60.0
ai,16705,0,0,62.0
fa,1566,0,0,59.0
ac,15068,0,0,64.0
ai,4462,-1,0,64.0
ai,25927,-1,0,61.0
kge,35,-1,0,29.0
fa,13405,0,0,59.0
fa,10170,1,0,62.0
i,52693,-1,0,5.0
i,52693,-1,1,5.0
i,52693,-1,2,5.0
fa,135,-1,0,59.0
ac,24226,0,0,54.0
me,1477,1,2,1.0
me,1477,1,3,8.0
me,1477,1,4,1.0
me,1477,1,0,1.0
me,1477,1,1,4.0
ai,6418,0,0,88.0
fa,1584,1,0,60.0
ai,15177,1,0,90.0
fa,6352,0,0,59.0
ai,581,0,0,63.0
fa,4225,2,0,59.0
rh,2038,0,0,63.0
ai,1766,-1,0,72.0
ai,29646,1,0,121.0
ai,34562,0,0,60.0
mc,27720,-1,0,30.0
ai,16807,0,0,76.0
ai,44174,0,0,44.0
ai,26296,1,0,36.0
ka,3571,-1,0,59.0
ac,38194,-1,0,60.0
ac,13908,0,0,63.0
ax,3721,0,0,60.0
fa,7396,1,0,58.0
ai,44311,-1,0,60.0
ai,19512,0,0,56.0
ai,8954,-1,0,74.0
ac,9151,0,0,70.0
ai,7602,0,0,60.0
ai,9496,0,0,60.0
kf,491,-1,0,88.0
ai,436,-1,0,120.0
ac,32930,0,0,92.0
ai,8779,0,0,60.0
ai,20159,1,0,62.0
ai,8792,0,0,71.0
bi,3490,0,0,45.0
ai,20448,-1,0,60.0
ai,373,0,0,59.0
ai,20148,0,0,62.0
ac,18777,0,1,8.0
ac,18777,0,0,8.0
ai,44601,2,0,44.0
ai,33594,0,0,109.0
ai,38655,0,0,126.0
ai,12456,0,0,66.0
fa,8209,1,0,59.0
kg,28,0,0,89.0
ai,31454,0,0,52.0
ai,26185,-1,0,63.0
ka,3442,-1,0,59.0
ai,3260,-1,0,102.0
ai,7714,0,0,60.0
ai,33757,0,0,102.0
ai,16511,0,0,52.0
fa,5271,0,0,50.0
ai,24454,0,0,141.0
ai,4843,-1,0,85.0
bm,1070,0,0,63.0
ac,22232,1,0,58.0
ai,44143,0,0,53.0
am,10419,1,0,60.0
ac,31767,0,0,60.0
ac,36097,0,0,130.0
ai,22996,0,0,120.0
fa,1847,1,0,59.0
fa,2683,2,0,59.0
ac,25185,0,0,126.0
ai,6465,0,0,59.0
ai,39416,2,0,129.0
ac,23649,0,0,64.0
ai,23832,-1,0,89.0
ai,44173,0,0,75.0
ai,33737,0,0,122.0
fa,7398,0,0,59.0
ai,20270,0,0,56.0
ai,31485,1,0,119.0
dnb,2729,0,0,36.92
fa,8242,1,0,62.0
ir,12513,0,0,15.0
i,53147,0,0,5.0
i,53147,0,2,5.0
i,53147,0,1,5.0
fa,7302,0,0,59.0
ai,40075,-1,0,63.0
ai,15835,0,0,62.0
ma,6918,0,0,61.0
ai,25840,1,0,65.0
ai,40792,1,0,60.0
a,233,-1,0,61.0
fa,8002,-1,0,57.0
ai,1586,0,0,68.0
ai,25034,0,0,94.0
ai,10804,0,0,61.0
ac,40615,0,0,173.0
pz,150,-1,0,120.0
ai,1768,-1,0,59.0
fa,12424,0,0,59.0
ac,5971,0,0,62.0
ai,29486,-1,0,60.0
fa,1621,2,0,59.0
fa,12511,1,0,87.0
fa,8211,0,0,35.0
fa,11606,1,0,119.0
fa,3747,1,0,40.0
ka,1472,0,0,91.0
ai,17029,0,0,64.0
fa,12568,1,0,58.0
ai,30062,-1,0,87.0
ai,4747,0,0,51.0
dnb,898,0,0,61.0
fa,3887,1,0,59.0
ai,25183,2,0,83.0
ac,15676,0,0,33.0
ai,44198,0,0,63.0
ai,12135,-1,0,62.0
ac,11056,0,0,60.0
ai,27973,1,0,87.0
ai,1538,0,0,63.0
ac,35594,0,0,156.0
ai,20005,0,0,68.0
ai,499,0,0,74.0
ka,2284,0,0,89.0
rh,8066,0,0,60.0
rh,3516,1,0,80.0
ka,2712,0,0,56.0
dny,299,0,0,120.0
ai,8843,0,0,63.0
kb,1199,1,0,59.0
ac,35538,0,0,114.0
ai,19627,0,0,72.0
ai,16959,0,0,56.0
rh,4909,0,0,90.0
c,11652,-1,0,47.0
fa,1941,0,0,59.0
ai,12244,0,0,64.0
ai,37208,0,0,121.0
dnb,5732,1,0,35.0
fa,1660,1,0,62.0
ac,16158,0,0,66.0
ai,23524,-1,0,89.0
ac,23703,-1,0,45.0
ka,3486,-1,0,59.0
ai,10419,0,0,65.0
ka,3464,-1,0,1259.0
ac,20896,0,0,64.0
ai,33913,1,0,78.0
ai,27871,1,0,70.0
fa,12619,0,0,28.0
ai,16771,0,0,60.0
fa,9,1,0,59.0
ai,11238,0,0,75.0
ai,2340,-1,0,49.0
ac,25714,-1,0,60.0
i,54861,0,0,45.0
ai,40617,1,0,80.0
kg,111,0,0,64.0
ai,33104,4,0,88.0
c,15741,-1,0,60.0
ai,41602,0,0,62.0
ac,12814,0,0,60.0
ai,21718,4,0,120.0
fa,8861,1,0,59.0
ai,26809,-1,0,61.0
ai,3117,0,0,61.0
ac,5646,0,0,64.0
ai,14726,0,0,60.0
ay,1046,0,0,60.0
fa,1655,-1,0,54.0
fa,5139,0,0,59.0
ai,24419,0,0,140.0
ai,31430,0,0,123.0
ac,5326,0,0,65.0
ma,7061,0,0,49.0
ai,3153,0,0,72.0
ai,25288,0,0,120.0
fa,2867,0,0,38.0
ai,14891,-1,0,64.0
ai,9333,-1,0,56.0
ka,1620,-1,0,89.0
fa,10165,-1,0,66.0
ai,26297,1,0,113.0
kg,47,2,0,71.0
ai,5979,0,0,69.0
ac,28250,0,0,60.0
fa,13,-1,0,60.0
ai,19063,0,0,60.0
ai,33749,0,0,112.0
bi,148,1,0,45.0
mc,40483,0,0,10.0
ai,19644,0,0,68.0
ai,15609,0,0,60.0
ac,32507,1,0,120.0
mf,542,-1,0,60.0
ai,7534,0,0,60.0
ay,926,0,0,209.0
ai,41398,1,0,123.0
ai,23683,0,0,65.0
ai,21211,-1,0,48.0
ac,13925,-1,0,54.0
ai,29737,-1,0,116.0
bi,108,0,0,45.0
rl,3888,0,0,90.0
ac,26579,0,0,64.0
am,442,0,0,61.0
fa,13375,0,0,49.0
ai,42480,1,0,88.0
ai,15882,0,0,60.0
ai,44361,0,0,45.0
fa,12659,0,0,59.0
ab,583,-1,0,65.0
kg,112,0,0,87.0
ka,1970,1,0,43.0
ai,27208,0,0,63.0
bi,4278,0,0,13.0
ac,37206,0,0,106.0
ac,29955,0,0,90.0
ai,4277,0,0,60.0
ac,6853,-1,0,33.0
ai,15241,0,0,64.0
ac,8280,0,0,63.0
fa,8860,0,0,58.0
ai,36015,-1,0,103.0
ai,42332,3,0,93.0
ai,11931,0,0,60.0
rh,137,1,0,60.0
ai,31196,0,0,79.0
fa,13789,-1,0,44.0
ai,44203,0,0,59.0
j,617,-1,0,13.0
fa,11722,0,0,90.0
ma,11544,-1,0,10.0
ai,21145,0,0,60.0
ai,10661,0,0,60.0
ac,41862,0,0,109.0
ac,27174,0,0,60.0
bm,1054,1,0,59.0
bo,683,-1,0,67.0
ai,16783,1,0,68.0
fa,1812,0,0,58.0
ac,15989,0,0,60.0
ax,3715,0,0,60.0
ai,18909,0,0,57.0
ai,2100,0,0,68.0
fa,1703,0,0,61.0
fa,11854,0,0,94.0
ai,24698,0,0,59.0
ai,12084,-1,0,61.0
ai,37073,2,0,116.0
kb,1156,2,0,44.0
ca,917,1,0,65.0
fa,8748,0,0,64.0
ai,35512,1,0,46.0
ac,25829,0,0,195.0
ac,15877,0,0,60.0
ac,5439,0,0,56.0
bi,5110,1,0,120.0
ac,40125,1,0,24.0
mf,7410,-1,0,10.0
ac,12284,0,0,60.0
ai,21477,-1,0,62.0
ai,4741,-1,0,59.0
rb,4972,0,0,5.0
ai,44211,0,0,45.0
ai,44208,0,0,59.0
bi,5028,1,0,65.0
ai,42565,0,0,61.0
fa,663,0,0,59.0
ai,43141,0,0,88.0
ai,12383,0,0,60.0
rb,5923,0,2,5.0
ai,41361,0,0,119.0
ai,23791,1,0,98.0
ai,7404,0,0,59.0
ai,556,-1,0,64.0
fa,10575,0,0,59.0
ai,34552,-1,0,86.0
fa,11702,-1,0,55.0
fa,4274,1,0,53.0
ai,16307,-1,0,60.0
dnr,876,0,0,77.27
ab,752,-1,2,5.0
ab,752,-1,3,5.0
ai,9603,0,0,60.0
rh,7074,1,0,54.0
ac,22580,0,0,11.0
ai,4656,-1,0,50.0
fa,5177,0,0,56.0
ai,14196,-1,0,3.0
ai,12305,0,0,74.0
fa,13719,-1,0,58.0
ka,1600,0,0,89.0
mc,9492,-1,0,12.0
ai,44222,0,0,60.0
ai,37925,1,0,85.0
i,53831,-1,3,1.0
ai,33108,0,0,116.0
fa,7218,0,0,40.0
ai,19376,0,0,60.0
bm,60,-1,0,60.0
ac,23530,1,0,60.0
fa,12434,0,0,59.0
fa,7506,0,0,61.0
ai,29378,1,0,70.0
i,26328,-1,0,60.0
mb,472,0,0,1.0
ai,33074,-1,0,72.0
ai,28846,5,0,125.0
ac,4241,0,0,75.0
ai,26139,0,0,118.0
ai,19522,1,0,63.0
ai,12199,0,0,60.0
mc,40398,1,0,9.0
ai,42401,0,0,118.0
ka,3575,-1,0,30.0
fa,6062,0,0,60.0
ai,3274,0,0,59.0
fa,3909,1,0,51.0
fa,1839,1,0,60.0
kb,1745,-1,0,56.0
kh,6,0,0,88.0
fa,1981,0,0,58.0
ai,14509,0,0,61.0
ka,3527,-1,0,42.0
ai,20259,0,0,60.0
ai,19608,0,0,62.0
md,25810,0,0,73.0
ai,26393,-1,0,60.0
ai,42396,0,0,118.0
mb,1454,-1,0,1.0
fa,10192,-1,0,60.0
ai,18153,0,0,60.0
kg,65,0,0,89.0
ai,38081,1,0,49.0
ai,20201,0,0,70.0
ac,32447,0,0,85.0
ai,25889,0,0,82.0
am,28560,0,0,90.0
i,35338,0,0,10.0
fa,6176,1,0,64.0
ka,2912,-1,0,29.0
ai,1097,0,0,68.0
fa,11733,1,0,89.0
ac,14594,0,0,34.0
ai,27843,0,0,61.0
ai,12441,1,0,63.0
fa,9393,0,0,60.0
ai,40759,0,0,122.0
ai,41453,1,0,123.0
ac,25224,0,0,124.0
ai,32017,0,0,184.0
ai,14092,0,0,60.0
ai,16772,1,0,73.0
dnr,787,-1,0,49.98
ai,33909,4,0,120.0
ai,25431,-1,0,62.0
ai,31198,0,0,76.0
ac,760,0,0,11.0
ai,10752,0,0,10.0
kge,12,-1,0,30.0
ac,16427,-1,0,40.0
ac,7281,0,0,78.0
dnb,3448,0,0,31.5
i,13971,0,0,13.0
ai,34623,0,0,83.0
ca,941,-1,0,60.0
ac,35645,0,0,152.0
fa,777,0,0,74.0
dnr,1087,0,0,54.9
ai,13587,0,0,60.0
c,12393,-1,0,125.0
ai,28668,-1,0,65.0
ai,23041,1,0,123.0
ai,15945,0,0,64.0
ai,11949,0,0,65.0
ai,15389,0,0,57.0
fa,11599,0,0,59.0
fa,533,-1,0,66.0
ai,42533,-1,0,89.0
ai,31329,0,0,60.0
ka,3335,-1,0,59.0
kge,43,-1,0,32.0
ac,28117,1,0,69.0
fa,10550,1,0,43.0
ac,15091,0,0,66.0
am,10510,0,0,60.0
ai,24329,-1,0,94.0
am,4104,0,0,60.0
ai,20756,-1,0,54.0
ai,14400,0,0,63.0
ai,2135,0,0,78.0
fa,3655,0,0,89.0
bi,4392,0,0,45.0
fa,2832,2,0,38.0
ai,26439,0,0,57.0
ai,1501,-1,0,63.0
ac,42210,0,0,60.0
ai,29535,1,0,120.0
dnb,6213,0,0,36.0
ai,18521,0,0,60.0
kg,36,-1,0,71.0
mb,91,-1,0,60.0
ax,3734,1,0,60.0
ai,6481,0,0,60.0
ai,29318,-1,0,54.0
ai,23163,0,0,122.0
ai,747,1,0,76.0
ai,21714,0,0,108.0
ai,38720,1,0,116.0
kf,465,0,0,58.0
ai,40913,2,0,35.0
ai,30734,0,0,160.0
ai,24642,-1,0,60.0
ka,1523,0,0,89.0
ai,15740,0,0,60.0
fa,4892,0,0,59.0
ac,41928,0,0,62.0
ai,33751,4,0,81.0
ai,16713,0,0,58.0
bi,4653,-1,0,120.0
ai,37298,0,0,118.0
ac,23378,0,0,56.0
ay,1308,0,0,184.0
fa,860,0,0,32.0
ai,3462,0,0,63.0
ac,23218,0,0,60.0
ac,10397,0,0,104.0
ai,5697,0,0,62.0
ai,43085,0,0,45.0
i,28283,0,0,18.0
c,11838,-1,0,130.0
c,11052,-1,0,66.0
ai,43786,-1,0,61.0
kb,1186,1,0,43.0
c,11729,-1,0,117.0
ai,6390,0,0,59.0
ka,3495,-1,0,59.0
ai,683,0,0,67.0
kb,2202,-1,0,40.0
fa,13456,1,0,59.0
fa,10109,1,0,59.0
fa,1853,1,0,60.0
bi,874,0,0,45.0
fa,2611,1,0,59.0
ai,31968,0,0,120.0
ai,26056,0,0,108.0
ai,32492,0,0,62.0
ai,5790,0,0,64.0
ai,13722,0,0,61.0
ai,21576,0,0,120.0
fa,8071,0,0,49.0
ai,21616,0,0,122.0
mb,479,0,0,1.0
fa,8942,0,0,93.0
ai,34463,-1,0,122.0
fa,9619,0,0,59.0
ai,2930,0,0,57.0
ai,31857,2,0,70.0
ka,3363,-1,0,29.0
ay,1372,0,0,40.0
ai,23867,-1,0,113.0
rb,4953,1,2,5.0
i,31084,0,0,13.0
bm,3117,0,0,66.0
rh,2594,0,0,53.0
fa,13483,1,0,59.0
ai,33568,0,0,118.0
ai,4304,0,0,60.0
ee,45,-1,0,9.0
ai,13261,-1,0,54.0
ac,4475,0,0,102.0
ai,41737,1,0,64.0
fa,6495,0,0,58.0
ai,494,0,0,31.0
ma,7060,0,0,7.0
ai,36130,0,0,86.0
kd,816,3,0,59.0
fa,13569,1,0,59.0
ai,35355,0,0,108.0
ai,29635,2,0,122.0
ai,14827,0,0,62.0
ai,35354,0,0,127.0
ai,43486,2,0,59.0
ai,759,-1,0,75.0
ac,27180,0,0,68.0
ac,33398,0,0,96.0
ai,28718,1,0,111.0
ai,16358,0,0,62.0
ai,27101,-1,0,70.0
ai,7325,-1,0,32.0
bm,3133,0,0,60.0
mf,5427,-1,0,10.0
ai,22763,0,0,98.0
ai,31922,0,0,66.0
ai,20686,-1,0,47.0
ai,5759,0,0,62.0
fa,13781,-1,0,45.0
ai,17866,0,0,58.0
ai,42623,-1,0,5.0
ai,13105,0,0,60.0
ai,3699,-1,0,61.0
md,7099,-1,0,0.17
md,7099,-1,3,0.17
ai,20762,-1,0,56.0
fa,13481,1,0,59.0
ai,30569,-1,0,60.0
bm,8,0,0,62.0
ai,44309,0,0,28.0
ai,23924,-1,0,91.0
fa,7385,0,0,57.0
ai,44225,0,0,58.0
ai,24995,-1,0,60.0
ma,470,-1,0,60.0
ma,470,-1,1,60.0
fa,132,-1,0,60.0
ai,3544,0,0,68.0
i,14853,0,0,10.0
bm,1946,0,0,59.0
b,52348,-1,0,10.0
rh,2799,0,0,69.0
ir,6445,0,0,102.0
ai,12167,0,0,55.0
ai,25495,-1,0,50.0
ai,37002,1,0,72.0
fa,1704,1,0,58.0
ai,19958,-1,0,30.0
dnb,606,0,0,120.0
ac,29985,0,0,60.0
dnr,637,0,0,60.0
ai,38696,1,0,120.0
ai,35241,1,0,102.0
bi,3339,0,0,45.0
ka,416,-1,0,44.25
rh,258,-1,0,60.0
mf,518,-1,0,74.0
fa,10046,0,0,29.0
ac,18134,1,0,58.0
ac,16357,1,0,66.0
ac,26273,-1,0,60.0
fa,2323,-1,0,59.0
md,25925,0,0,98.0
kc,669,0,0,58.0
ai,50006,1,0,92.0
ai,10772,-1,0,10.0
ai,10772,-1,1,20.0
fa,3842,0,0,59.0
fa,6082,-1,0,54.0
ai,7744,0,0,62.0
ai,26282,-1,0,66.0
ai,14240,0,0,61.0
rh,4600,0,0,45.0
ai,17037,0,0,64.0
ai,17722,-1,0,62.0
ac,33445,0,0,120.0
ac,22066,0,0,59.0
bm,1981,0,0,60.0
ai,962,-1,0,69.0
fa,13531,0,0,59.0
fa,10135,0,0,61.0
fa,4886,2,0,58.0
rh,12889,0,0,138.0
ac,39987,0,0,60.0
ac,15847,0,0,67.0
dnb,2728,0,0,33.57
ai,35393,-1,0,74.0
ai,28973,-1,0,53.0
ai,17763,0,0,60.0
ka,1672,0,0,59.0
ai,28038,1,0,33.0
ac,20771,0,0,62.0
ai,23620,-1,0,62.0
ai,40635,0,0,25.0
ac,41517,0,0,130.0
ai,7450,0,0,62.0
i,53273,0,1,5.0
i,53273,0,0,5.0
i,53273,0,2,5.0
ac,39523,0,0,85.0
ai,15184,0,0,56.0
i,52741,0,0,10.0
ka,1471,0,0,89.0
ai,30766,2,0,99.0
ac,5472,1,0,64.0
ai,8930,0,0,60.0
ai,20676,-1,0,60.0
ai,41351,1,0,84.0
fa,7449,0,0,56.0
b,2198,0,0,73.0
i,30180,0,0,10.0
fa,6514,0,0,40.0
am,15594,-1,0,60.0
ac,20062,0,0,60.0
dnb,6055,0,0,36.0
fa,4930,-1,0,45.0
ai,19614,2,0,53.0
ac,4378,0,0,76.0
ke,28,0,0,59.0
ai,14715,0,0,60.0
ai,8918,0,0,68.0
mb,2119,-1,0,10.0
ac,31966,0,0,66.0
fa,10509,-1,0,35.0
ai,10577,0,0,62.0
ai,11948,0,0,62.0
mb,1060,1,0,121.0
dnb,4069,1,0,37.22
ac,11552,0,0,62.0
ac,41043,0,0,152.0
i,10354,0,0,42.0
ac,4133,1,0,69.0
ma,3539,0,0,60.0
ai,44219,0,0,59.0
c,10090,-1,0,121.0
ac,10176,0,0,60.0
ai,35473,0,0,76.0
ai,19395,0,0,81.0
ac,25791,0,0,194.0
fa,6516,0,0,45.0
ai,15376,0,0,58.0
ac,28146,-1,0,73.0
ai,36260,1,0,128.0
ay,1838,1,0,53.0
fa,2724,1,0,60.0
c,11766,-1,0,107.0
fa,12484,0,0,88.0
ka,1480,0,0,25.0
ai,10852,0,0,60.0
kb,1747,1,0,56.0
fa,10108,0,0,59.0
a,537,1,0,10.0
ai,41807,1,0,118.0
ac,14719,0,0,61.0
mc,15566,0,3,0.17
ac,8076,1,0,58.0
fa,4207,1,0,58.0
kf,422,0,0,58.0
fa,13354,0,0,59.0
rl,1263,0,0,67.0
ai,12178,0,0,60.0
rl,798,0,0,95.0
ac,14884,0,0,60.0
ai,8830,0,0,60.0
ai,13078,-1,0,64.0
ai,23157,0,0,111.0
fa,4170,1,0,50.0
ai,33810,0,0,112.0
ai,13357,0,0,60.0
fa,2864,0,0,59.0
ir,12582,0,0,10.0
ka,3013,-1,0,29.0
fa,11641,1,0,20.0
ac,32565,1,0,120.0
fa,2466,3,0,59.0
ai,26169,-1,0,63.0
ai,7700,0,0,60.0
ai,43170,0,0,85.0
ai,32427,1,0,127.0
fa,8034,0,0,84.0
ai,9637,0,0,60.0
ai,10398,0,0,60.0
ai,15525,0,0,66.0
