kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_period_err1,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_dor,koi_steff,koi_slogg,koi_srad,koi_kepmag,ra,dec,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_tce_delivname,koi_count,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,tic_id,tic_route,has_ephemeris,has_depth,long_period
2555080,K04943.01,,CANDIDATE,CANDIDATE,15.202443,0.0007521,834,121,-121,0.02523,0.000595,-0.003656,0.324,0.1592,-0.3239,8.11,2.7,-2.7,,13.76,3984,1.461,41.367,13.297,286.0947,37.846722,0,0,0,0,q1_q16_tce,1,-0.0007521,136.9199,0.0321,-0.0321,,,True,True,False
2556650,K02156.01,Kepler-1124 b,CONFIRMED,CANDIDATE,2.8523483,2.926e-06,1402.9,59.1,-59.1,0.035061,0.00087,-0.001418,0.295,0.141,-0.295,0.7051,0.0395,-0.0395,,30.7,3731,4.83,0.433,15.959,286.59427,37.891258,0,0,0,0,q1_q17_dr25_tce,1,-2.926e-06,132.04453,0.000831,-0.000831,1.2096345e+08,name_planet,True,True,False
2557350,K06276.01,,CANDIDATE,CANDIDATE,3.0987283,2.533e-05,248,30,-30,0.014297,0.000807,-0.001475,0.133,0.339,-0.133,1.89,0.237,-0.237,,12.61,3628,4.842,0.41,15.87,286.81915,37.859009,0,0,0,0,q1_q17_dr25_tce,1,-2.533e-05,134.39281,0.00672,-0.00672,,,True,True,False
2557816,K00488.01,Kepler-575 b,CONFIRMED,CANDIDATE,9.3789167,2.173e-05,563.5,15.1,-15.1,0.023007,0.003639,-0.001304,0.671,0.241,-0.437,3.3427,0.0617,-0.0617,,16.56,5684,4.493,0.808,14.72,286.9639,37.829708,0,0,0,0,q1_q17_dr25_tce,1,-2.173e-05,176.45197,0.00188,-0.00188,1.2102253e+08,name_planet,True,True,False
2558163,K04655.01,,CANDIDATE,CANDIDATE,17.543847,0.001022,196.3,24,-24,0.013357,0.00047,-0.001369,0.579,0.024,-0.472,5.948,0.702,-0.702,,18.76,5957,4.579,0.791,15.388,287.06534,37.899479,0,0,0,0,q1_q17_dr25_tce,1,-0.001022,138.9151,0.061,-0.061,,,True,True,False
2569995,K07634.01,,CANDIDATE,CANDIDATE,80.84069,0.004623,9326,497,-497,0.08665,0.004026,-0.002043,0.003,0.388,-0.003,8.567,0.309,-0.309,,78.34,5511,4.069,1.597,17.187,290.22925,37.840961,0,0,0,0,q1_q17_dr25_tce,1,-0.004623,177.3473,0.0693,-0.0693,,,True,True,True
2571238,K00084.01,Kepler-19 b,CONFIRMED,CANDIDATE,9.2869645,3.831e-06,691.7,3.2,-3.2,0.023784,0.000354,-0.000106,0.004,0.34,-0.004,3.3649,0.0145,-0.0145,,21.594,5546,4.575,0.81,11.898,290.42081,37.851799,0,0,0,0,q1_q17_dr25_tce,1,-3.831e-06,135.9945,0.00034,-0.00034,1.2237505e+08,name_planet,True,True,False
2572029,K04581.01,,CANDIDATE,CANDIDATE,6.0059966,0.0001344,39.2,5.4,-5.4,0.005742,0.000328,-0.000621,0.135,0.323,-0.135,3.096,0.552,-0.552,,14.78,6103,4.331,1.16,13.549,290.60806,37.801891,0,0,0,0,q1_q17_dr25_tce,1,-0.0001344,133.404,0.0154,-0.0154,,,True,True,False
2574338,K01030.01,Kepler-1733 b,CONFIRMED,CANDIDATE,9.2296138,4.278e-05,492.1,29.7,-29.7,0.020371,0.00094,-0.000707,0.067,0.393,-0.067,2.235,0.117,-0.117,,32.12,6320,4.347,1.252,15.399,291.13849,37.859299,0,0,0,0,q1_q17_dr25_tce,1,-4.278e-05,138.43961,0.00422,-0.00422,1.227818e+08,name_planet,True,True,False
2576962,K04333.01,,CANDIDATE,CANDIDATE,309.25581,0.01495,421.4,45.6,-45.6,0.018899,0.001107,-0.001224,0.2875,0.1631,-0.2875,10.72,1,-1,,215.3,6060,4.419,1.057,14.205,291.7005,37.843731,0,0,0,0,,1,-0.01495,136.2248,0.0224,-0.0224,,,True,True,True
2577353,K07635.01,,CANDIDATE,CANDIDATE,60.458443,0.0018,175.2,26.5,-26.5,0.012311,0.001614,-0.000484,0.451,0.534,-0.236,8.43,1.1,-1.1,,49.7,5865,4.297,1.181,14.544,291.78079,37.811508,0,0,0,0,q1_q17_dr25_tce,1,-0.0018,136.3553,0.0252,-0.0252,,,True,True,True
2579043,K02064.01,,CANDIDATE,CANDIDATE,6.3121917,2.202e-05,403.7,13.3,-13.3,0.018482,0.000577,-0.000337,0.018,0.41,-0.018,4.9377,0.0922,-0.0922,,9.962,6322,4.426,1.075,14.959,292.13525,37.889622,0,0,0,0,q1_q17_dr25_tce,1,-2.202e-05,136.93315,0.00292,-0.00292,,,True,True,False
2581316,K03681.01,Kepler-1514 b,CONFIRMED,CANDIDATE,217.83184,8.507e-05,9148.7,7.8,-7.8,0.08768,8.5e-05,-3.4e-05,0.004,0.079,-0.004,21.306,0.0132,-0.0132,,84.956,6259,4.385,1.167,11.69,292.62747,37.860142,0,0,0,0,q1_q17_dr25_tce,2,-8.507e-05,238.82003,0.000304,-0.000304,1.3768545e+08,name_planet,True,True,True
2581316,K03681.02,Kepler-1514 c,CONFIRMED,CANDIDATE,10.514212,5.536e-05,85.4,4.5,-4.5,0.009808,3.1e-05,-0.001406,0.877,0.048,-0.618,3.877,0.118,-0.118,,10.4,6259,4.385,1.167,11.69,292.62747,37.860142,0,0,0,0,q1_q17_dr25_tce,2,-5.536e-05,134.56738,0.00465,-0.00465,1.3768545e+08,name_planet,True,True,False
2581554,K03835.01,Kepler-1521 b,CONFIRMED,CANDIDATE,47.148432,8.172e-05,1113.8,23.9,-23.9,0.032227,0.004567,-0.00216,0.668,0.228,-0.449,3.1347,0.0603,-0.0603,,90.5,4975,4.579,0.734,12.86,292.69028,37.83498,0,0,0,0,q1_q17_dr25_tce,1,-8.172e-05,175.2689,0.00138,-0.00138,1.3781736e+08,name_planet,True,True,True
2584163,K01031.01,Kepler-754 b,CONFIRMED,CANDIDATE,14.559856,0.0001612,290.6,20.6,-20.6,0.015571,0.000741,-0.000671,0.026,0.423,-0.026,5.624,0.246,-0.246,,20.086,5959,4.46,0.966,15.16,293.25412,37.846191,0,0,0,0,q1_q17_dr25_tce,1,-0.0001612,135.95038,0.0089,-0.0089,1.3803653e+08,name_planet,True,True,False
2692377,K00299.01,Kepler-98 b,CONFIRMED,CANDIDATE,1.5416765,1.139e-06,296.5,3.7,-3.7,0.015785,0.000136,-0.000457,0.362,0.067,-0.362,1.9118,0.0213,-0.0213,,5.88,5533,4.337,1.089,12.899,285.66165,37.9645,0,0,0,0,q1_q17_dr25_tce,1,-1.139e-06,170.54372,0.000605,-0.000605,1.206298e+08,name_planet,True,True,False
2693736,K01976.01,Kepler-1034 b,CONFIRMED,CANDIDATE,12.124017,3.197e-05,788.4,22.9,-22.9,0.024936,0.001019,-0.000507,0.029,0.426,-0.029,3.3091,0.0679,-0.0679,,28.683,5094,4.469,0.87,15.09,286.11536,37.966999,0,0,0,0,q1_q17_dr25_tce,1,-3.197e-05,134.955,0.00237,-0.00237,1.2076299e+08,name_planet,True,True,False
2696205,K07636.01,,CANDIDATE,CANDIDATE,0.70273968,4.615e-06,65.1,8.8,-8.8,0.008044,0.003737,-0.000817,0.742,0.207,-0.514,1.379,0.175,-0.175,,2.79,5269,4.508,0.836,14.99,286.89841,37.93745,0,0,0,0,q1_q17_dr25_tce,1,-4.615e-06,131.533,0.00526,-0.00526,,,True,True,False
2713049,K00794.01,Kepler-683 b,CONFIRMED,CANDIDATE,2.5391831,5.073e-06,382.1,11.4,-11.4,0.017724,0.000507,-0.00048,0.238,0.198,-0.238,2.4282,0.0559,-0.0559,,7.93,5519,4.35,1.062,15.026,291.43997,37.905659,0,0,0,0,q1_q17_dr25_tce,1,-5.073e-06,169.67494,0.0016,-0.0016,1.3714948e+08,name_planet,True,True,False
2715135,K01024.01,Kepler-753 b,CONFIRMED,CANDIDATE,5.7477119,7.488e-06,820.1,18.5,-18.5,0.026906,0.004081,-0.001348,0.575,0.051,-0.454,1.8923,0.04,-0.04,,19.76,4252,4.64,0.632,14.496,291.90326,37.90229,0,0,0,0,q1_q17_dr25_tce,1,-7.488e-06,133.29939,0.00111,-0.00111,3.5105677e+08,name_planet,True,True,False
2715695,K03077.01,Kepler-1899 b,CONFIRMED,CANDIDATE,4.095782,2.002e-05,405.5,37.4,-37.4,0.020221,0.005821,-0.002426,0.752,0.029,-0.539,1.704,0.12,-0.12,,12.68,4791,4.577,0.742,15.958,292.03348,37.974548,0,0,0,0,q1_q17_dr25_tce,2,-2.002e-05,131.61992,0.00429,-0.00429,1.3734876e+08,name_planet,True,True,False
2715695,K03077.02,,CANDIDATE,CANDIDATE,7.5584292,8.603e-05,361.1,39.1,-39.1,0.018044,0.000102,-0.002151,0.619,0.002,-0.492,2.91,0.285,-0.285,,16.06,4791,4.577,0.742,15.958,292.03348,37.974548,0,0,0,0,q1_q17_dr25_tce,2,-8.603e-05,137.9981,0.0101,-0.0101,1.3734876e+08,name_host,True,True,False
2716801,K03053.01,Kepler-1419 b,CONFIRMED,CANDIDATE,42.521701,0.0005942,685.6,49.1,-49.1,0.024534,0.000699,-0.001465,0.495,0.459,-0.283,5.723,0.253,-0.253,,50.9,5911,4.519,0.914,15.761,292.25464,37.97142,0,0,0,0,q1_q17_dr25_tce,2,-0.0005942,136.1274,0.0129,-0.0129,1.3754828e+08,name_planet,True,True,True
2716801,K03053.02,,CANDIDATE,CANDIDATE,9.4767057,0.0001668,230.5,29.7,-29.7,0.013848,0.001053,-0.001018,0.003,0.442,-0.003,3.893,0.413,-0.413,,18.86,5911,4.519,0.914,15.761,292.25464,37.97142,0,0,0,0,q1_q17_dr25_tce,2,-0.0001668,134.7294,0.0159,-0.0159,1.3754828e+08,name_host,True,True,False
2716853,K01022.01,Kepler-752 b,CONFIRMED,CANDIDATE,18.82744,7.934e-05,1006.2,36.2,-36.2,0.028791,0.001045,-0.000663,0.025,0.412,-0.025,4.664,0.106,-0.106,,31.72,5687,4.538,0.86,15.762,292.26813,37.955639,0,0,0,0,q1_q17_dr25_tce,2,-7.934e-05,196.19088,0.00313,-0.00313,1.3754822e+08,name_planet,True,True,False
2716979,K06291.01,,CANDIDATE,CANDIDATE,8.8324193,0.00012,74.1,10.6,-10.6,0.007933,0.00039,-0.000951,0.185,0.2842,-0.1848,2.252,0.329,-0.329,,29.697,6060,4.29,1.133,13.303,292.29626,37.93306,0,0,0,0,q1_q17_dr24_tce,1,-0.00012,137.7004,0.0115,-0.0115,,,True,True,False
2717158,K03459.01,Kepler-1922 b,CONFIRMED,CANDIDATE,13.222615,0.0001685,261.7,23.1,-23.1,0.018529,0.000118,-0.004394,0.943,0.019,-0.638,4.337,0.201,-0.201,,9.01,5931,4.545,0.863,15.208,292.33035,37.997059,0,0,0,0,q1_q17_dr25_tce,1,-0.0001685,144.295,0.0101,-0.0101,1.3754836e+08,name_planet,True,True,False
2718778,K02489.01,Kepler-1844 b,CONFIRMED,CANDIDATE,3.9245301,1.673e-05,463.5,20.8,-20.8,0.019616,0.000832,-0.000484,0.112,0.334,-0.112,3.691,0.107,-0.107,,8.254,5776,4.554,0.849,15.708,292.6904,37.93457,0,0,0,0,q1_q17_dr25_tce,1,-1.673e-05,132.40179,0.00398,-0.00398,1.3781706e+08,name_planet,True,True,False
2721030,K01094.01,Kepler-766 b,CONFIRMED,CANDIDATE,6.1002762,1.621e-05,766.6,19.6,-19.6,0.025279,0.000637,-0.00035,0.015,0.36,-0.015,4.7476,0.0647,-0.0647,,10.081,5957,4.506,0.937,15.678,293.18454,37.969841,0,0,0,0,q1_q17_dr25_tce,1,-1.621e-05,135.58656,0.00233,-0.00233,1.3803695e+08,name_planet,True,True,False
2831055,K04400.01,Kepler-1601 b,CONFIRMED,CANDIDATE,2.2092312,1.472e-05,59.8,4.9,-4.9,0.007076,0.000392,-0.000376,0.11,0.356,-0.11,2.392,0.168,-0.168,,7.088,5991,4.375,1.092,13.764,285.51294,38.079739,0,0,0,0,q1_q17_dr25_tce,1,-1.472e-05,131.90288,0.00515,-0.00515,1.2057131e+08,name_planet,True,True,False
2832589,K01942.01,Kepler-1978 b,CONFIRMED,CANDIDATE,10.849695,2.777e-05,1122.1,27.5,-27.5,0.031398,0.003218,-0.001247,0.55,0.28,-0.347,3.474,0.0673,-0.0673,,20.83,5251,4.592,0.778,15.409,286.00674,38.009541,0,0,0,0,q1_q17_dr25_tce,2,-2.777e-05,136.74432,0.0021,-0.0021,1.2069391e+08,name_planet,True,True,False
2832589,K01942.02,,CANDIDATE,CANDIDATE,2.4337035,8.972e-06,258.3,35.8,-35.8,0.019596,0.010984,-0.004758,0.952,0.01,-0.647,0.975,0.141,-0.141,,7.02,5251,4.592,0.778,15.409,286.00674,38.009541,0,0,0,0,q1_q17_dr25_tce,2,-8.972e-06,133.83759,0.00279,-0.00279,1.2069391e+08,name_host,True,True,False
2834463,K06293.01,,CANDIDATE,CANDIDATE,5.8883694,3.234e-05,119.9,21.1,-21.1,0.01018,0.001335,-0.000918,0.249,0.226,-0.249,1.05,0.224,-0.224,,42,6243,4.39,1.084,14.199,286.58701,38.00108,0,0,0,0,q1_q17_dr25_tce,1,-3.234e-05,136.02799,0.00503,-0.00503,,,True,True,False
2834805,K07638.01,,CANDIDATE,CANDIDATE,25.003202,0.0002648,64.1,7.3,-7.3,0.007962,0.000384,-0.000592,0.756,0.222,-0.51,5.498,0.557,-0.557,,23.2,6148,4.055,1.685,12.55,286.70145,38.042191,0,0,0,0,q1_q17_dr25_tce,1,-0.0002648,140.90106,0.00992,-0.00992,,,True,True,False
2837111,K01110.01,Kepler-771 b,CONFIRMED,CANDIDATE,8.7348852,4.425e-05,270.7,11.7,-11.7,0.015161,0.000457,-0.000498,0.314,0.133,-0.314,4.49,0.13,-0.13,,14.36,5982,4.493,0.96,14.794,287.44409,38.088428,0,0,0,0,q1_q17_dr25_tce,2,-4.425e-05,135.0818,0.00434,-0.00434,1.2127693e+08,name_planet,True,True,False
2837111,K01110.02,,CANDIDATE,CANDIDATE,3.7184088,7.617e-05,77.2,9.6,-9.6,0.008047,0.000508,-0.000656,0.192,0.266,-0.192,3.611,0.516,-0.516,,7.81,5982,4.493,0.96,14.794,287.44409,38.088428,0,0,0,0,q1_q17_dr25_tce,2,-7.617e-05,134.6575,0.018,-0.018,1.2127693e+08,name_host,True,True,False
2849140,K03416.01,,CANDIDATE,CANDIDATE,11.823723,0.000239,212.7,17.1,-17.1,0.014222,0.005588,-0.001162,0.698,0.271,-0.491,8.518,0.489,-0.489,,7.84,5559,4.578,0.803,15.353,290.73328,38.00721,0,0,0,0,q1_q17_dr25_tce,1,-0.000239,139.4199,0.0156,-0.0156,,,True,True,False
2849805,K01116.01,Kepler-773 b,CONFIRMED,CANDIDATE,3.7491057,7.011e-06,182.6,5.7,-5.7,0.015686,0.000628,-0.003078,0.942,0.021,-0.682,1.9826,0.0371,-0.0371,,5.56,5751,4.447,0.983,13.333,290.88467,38.057571,0,0,0,0,q1_q17_dr25_tce,1,-7.011e-06,135.10837,0.00149,-0.00149,1.2268299e+08,name_planet,True,True,False
2852810,K06097.01,,CANDIDATE,CANDIDATE,93.056544,,,,,,,,,,,2.34,,,,,,,,12.749,291.51575,38.058418,0,0,0,0,q1_q16_tce,4,,174.88332,,,,,True,False,True
2852810,K06097.02,,CANDIDATE,CANDIDATE,88.433122,0.006103,120.4,47.6,-47.6,0.010199,0.002853,-0.00164,0.021,0.5142,-0.0208,2.392,0.801,-0.801,,285,7092,4.176,1.525,12.749,291.51575,38.058418,0,0,0,0,q1_q16_tce,4,-0.006103,212.6803,0.0344,-0.0344,,,True,True,True
2852810,K06097.03,,CANDIDATE,CANDIDATE,282.34315,0.01091,220.5,42.8,-42.8,0.014083,0.001042,-0.001781,0.5038,0.0229,-0.4531,3.956,0.794,-0.794,,480,7092,4.176,1.525,12.749,291.51575,38.058418,0,0,0,0,q1_q16_tce,4,-0.01091,261.7746,0.027,-0.027,,,True,True,True
2852810,K06097.04,,CANDIDATE,CANDIDATE,126.50566,0.007869,95.5,15.9,-15.9,0.009097,0.000508,-0.001249,0.1855,0.2709,-0.1855,8.836,0.939,-0.939,,108.5,7092,4.176,1.525,12.749,291.51575,38.058418,0,0,0,0,q1_q16_tce,4,-0.007869,239.693,0.0489,-0.0489,,,True,True,True
2852941,K04298.01,,CANDIDATE,CANDIDATE,2.8949471,2.251e-05,45.8,3.8,-3.8,0.006304,0.000312,-0.000313,0.191,0.266,-0.191,3.254,0.179,-0.179,,6.742,7087,4.137,1.684,13.458,291.54343,38.048759,0,0,0,0,q1_q17_dr25_tce,2,-2.251e-05,132.62547,0.0058,-0.0058,,,True,True,False
2853029,K03259.01,,CANDIDATE,CANDIDATE,72.933276,0.0008081,770.4,79.4,-79.4,0.024847,0.001779,-0.001423,0.106,0.351,-0.106,3.829,0.313,-0.313,,148.3,5316,4.47,0.902,15.679,291.56476,38.074589,0,0,0,0,q1_q17_dr25_tce,1,-0.0008081,198.11468,0.00911,-0.00911,,,True,True,True
2853093,K01099.01,Kepler-767 b,CONFIRMED,CANDIDATE,161.52783,0.0003206,4653.6,99.6,-99.6,0.061844,0.001334,-0.000711,0,0.333,0,3.6734,0.0575,-0.0575,,356.7,5778,4.285,1.213,15.435,291.57916,38.035831,0,0,0,0,q1_q17_dr25_tce,1,-0.0003206,198.00137,0.00146,-0.00146,1.3722039e+08,name_planet,True,True,True
2853446,K01118.01,,CANDIDATE,CANDIDATE,7.3729034,2.732e-05,205.2,12.2,-12.2,0.022864,0.006603,-0.010294,0.993,0.039,-0.714,2.172,0.208,-0.208,,6.41,5973,4.371,1.07,13.835,291.65097,38.028179,0,0,0,0,q1_q17_dr25_tce,1,-2.732e-05,137.60991,0.00322,-0.00322,,,True,True,False
2853780,K02081.01,,CANDIDATE,CANDIDATE,6.2141496,3.047e-05,183.4,3.9,-3.9,0.0124,9e-05,-0.000476,0.403,0.023,-0.403,10.141,0.109,-0.109,,4.4,5295,3.617,3.152,13.439,291.72916,38.070019,0,0,0,0,q1_q17_dr25_tce,2,-3.047e-05,132.25182,0.00412,-0.00412,,,True,True,False
2854181,K02232.01,Kepler-1810 b,CONFIRMED,CANDIDATE,101.13235,0.0005876,1502.9,61.9,-61.9,0.034853,0.001522,-0.000763,0.057,0.396,-0.057,4.366,0.136,-0.136,,182.9,5492,4.389,1.016,15.331,291.81302,38.088181,0,0,0,0,q1_q17_dr25_tce,2,-0.0005876,210.18316,0.00443,-0.00443,3.5105764e+08,name_planet,True,True,True
2854181,K02232.02,,CANDIDATE,CANDIDATE,12.834857,0.0001206,293.9,35.5,-35.5,0.015581,0.000956,-0.001298,0.278,0.177,-0.278,2.092,0.261,-0.261,,45.78,5492,4.389,1.016,15.331,291.81302,38.088181,0,0,0,0,q1_q17_dr25_tce,2,-0.0001206,134.37229,0.0077,-0.0077,3.5105764e+08,name_host,True,True,False
2854698,K00986.01,Kepler-260 b,CONFIRMED,CANDIDATE,8.1873944,1.944e-05,517.6,14.7,-14.7,0.020743,0.000388,-0.000741,0.377,0.07,-0.377,3.0472,0.0596,-0.0596,,19.48,5251,4.494,0.849,14.138,291.92596,38.014118,0,0,0,0,q1_q17_dr25_tce,2,-1.944e-05,260.86931,0.00172,-0.00172,1.3734886e+08,name_planet,True,True,False
2854698,K00986.02,Kepler-260 c,CONFIRMED,CANDIDATE,76.049816,0.0008776,445.9,27.7,-27.7,0.018858,0.00107,-0.000699,0.015,0.464,-0.015,7.158,0.331,-0.331,,82.69,5251,4.494,0.849,14.138,291.92596,38.014118,0,0,0,0,q1_q17_dr25_tce,2,-0.0008776,161.71445,0.00932,-0.00932,1.3734886e+08,name_planet,True,True,True
2854914,K01113.01,Kepler-268 b,CONFIRMED,CANDIDATE,25.934064,7.912e-05,414.5,11,-11,0.018556,0.000567,-0.000285,0.014,0.409,-0.014,4.6142,0.0732,-0.0732,,43.73,5952,4.287,1.225,13.703,291.97617,38.05508,0,0,0,0,q1_q17_dr25_tce,2,-7.912e-05,149.76273,0.00264,-0.00264,1.3734899e+08,name_planet,True,True,False
2854914,K01113.02,Kepler-268 c,CONFIRMED,CANDIDATE,83.446348,0.0003695,503,15,-15,0.020442,0.000636,-0.000358,0.058,0.369,-0.057,6.536,0.121,-0.121,,99.38,5952,4.287,1.225,13.703,291.97617,38.05508,0,0,0,0,q1_q17_dr25_tce,2,-0.0003695,158.68061,0.0039,-0.0039,1.3734899e+08,name_planet,True,True,True
2857607,K04659.01,Kepler-1965 b,CONFIRMED,CANDIDATE,41.8682,0.0007404,150.7,13.9,-13.9,0.013675,1.5e-05,-0.002868,0.923,0.038,-0.653,5.783,0.312,-0.312,,23.2,5852,4.559,0.837,13.664,292.51468,38.02206,0,0,0,0,q1_q17_dr25_tce,1,-0.0007404,146.9767,0.0157,-0.0157,1.3763584e+08,name_planet,True,True,True
2859893,K04418.01,,CANDIDATE,CANDIDATE,333.03842,0.01064,1260,221,-221,0.032328,0.003058,-0.003326,0.2184,0.2474,-0.2184,5.948,0.685,-0.685,,432,5743,4.534,0.903,15.954,293.01489,38.012402,0,0,0,0,,1,-0.01064,220.9235,0.0262,-0.0262,,,True,True,True
2860656,K04857.01,,CANDIDATE,CANDIDATE,4.1149736,4.457e-05,154.1,17.3,-17.3,0.011539,0.000543,-0.000987,0.396,0.056,-0.396,3.025,0.19,-0.19,,9.7,6011,4.507,0.927,15.392,293.17578,38.042019,0,0,0,0,q1_q17_dr25_tce,1,-4.457e-05,135.318,0.0107,-0.0107,,,True,True,False
2860866,K01103.01,,CANDIDATE,CANDIDATE,90.124051,0.0004433,3020.3,57.5,-57.5,0.053684,0.004107,-0.002671,0.698,0.079,-0.415,11.649,0.28,-0.28,,46.7,6520,4.375,1.215,14.96,293.22391,38.033581,0,0,0,0,q1_q17_dr25_tce,1,-0.0004433,356.23415,0.0032,-0.0032,,,True,True,True
2861126,K04957.02,,CANDIDATE,CANDIDATE,4.987924,3.257e-05,346.2,39.5,-39.5,0.016879,0.001138,-0.001112,0.069,0.382,-0.069,1.618,0.156,-0.156,,23.9,3606,4.859,0.395,15.555,293.2811,38.082241,0,0,0,0,q1_q17_dr25_tce,2,-3.257e-05,133.6552,0.0061,-0.0061,,,True,True,False
2861298,K04958.01,,CANDIDATE,CANDIDATE,581.72901,0.009361,186.7,20.9,-20.9,0.01253,0.000643,-0.001064,0.2236,0.2434,-0.2235,6.647,0.41,-0.41,,660,5765,3.837,2.005,12.362,293.31863,38.005466,0,0,0,0,q1_q16_tce,1,-0.009361,341.09187,0.00935,-0.00935,,,True,True,True
2970670,K06299.01,,CANDIDATE,CANDIDATE,0.94755475,4.034e-06,65.4,6.7,-6.7,0.00734,0.000583,-0.000336,0.058,0.399,-0.058,1.097,0.11,-0.11,,6.66,5508,4.569,0.84,13.853,286.07114,38.16761,0,0,0,0,q1_q17_dr25_tce,1,-4.034e-06,131.87955,0.00359,-0.00359,,,True,True,False
2973386,K03034.01,,CANDIDATE,CANDIDATE,31.020917,0.0001895,859.5,67.9,-67.9,0.031742,0.000518,-0.005867,0.881,0.051,-0.607,2.012,0.13,-0.13,,63.3,3720,4.764,0.48,15.572,286.98013,38.165218,0,0,0,0,q1_q17_dr25_tce,1,-0.0001895,138.01479,0.00448,-0.00448,,,True,True,True
2975770,K01788.01,Kepler-951 b,CONFIRMED,CANDIDATE,71.525439,9.47e-05,5904.3,59.5,-59.5,0.06781,0.001527,-0.000556,0.066,0.293,-0.066,5.9189,0.0564,-0.0564,,98.388,4855,4.542,0.778,14.521,287.73755,38.114559,0,0,0,0,q1_q17_dr25_tce,2,-9.47e-05,191.69147,0.00104,-0.00104,1.2139576e+08,name_planet,True,True,True
2975770,K01788.02,,CANDIDATE,CANDIDATE,369.06934,0.005928,945.9,88.6,-88.6,0.036085,0.003036,-0.009522,0.929,0.016,-0.66,5.832,0.324,-0.324,,222,4855,4.542,0.778,14.521,287.73755,38.114559,0,0,0,0,q1_q17_dr25_tce,2,-0.005928,298.3962,0.011,-0.011,1.2139576e+08,name_host,True,True,True
2976017,K04849.01,,CANDIDATE,CANDIDATE,3.1993807,2.601e-05,76.1,9.3,-9.3,0.008036,0.00048,-0.000674,0.268,0.176,-0.268,1.761,0.197,-0.197,,13.5,5483,4.632,0.702,14.261,287.81729,38.194809,0,0,0,0,q1_q17_dr25_tce,1,-2.601e-05,133.01116,0.00607,-0.00607,,,True,True,False
2984990,K07641.01,,CANDIDATE,CANDIDATE,3.7943728,5.825e-05,83.2,13.4,-13.4,0.008244,0.000875,-0.00061,0.05,0.401,-0.05,2.289,0.34,-0.34,,12.77,5455,4.025,1.507,14.816,290.32401,38.111111,0,0,0,0,q1_q17_dr25_tce,1,-5.825e-05,132.1265,0.0122,-0.0122,,,True,True,False
2985587,K02807.01,,CANDIDATE,CANDIDATE,3.3757167,9.059e-06,175.7,10.5,-10.5,0.016741,0.002012,-0.004826,0.982,0.044,-0.703,1.5436,0.0933,-0.0933,,4.5,6310,4.273,1.282,13.91,290.48007,38.136688,0,0,0,0,q1_q17_dr25_tce,1,-9.059e-06,134.21319,0.00223,-0.00223,,,True,True,False
2985767,K02032.01,Kepler-1063 b,CONFIRMED,CANDIDATE,14.079692,3.103e-05,169.5,7.8,-7.8,0.012317,0.002694,-0.000486,0.544,0.396,-0.334,1.375,0.0636,-0.0636,,66.8,5821,4.097,1.547,12.261,290.52676,38.142979,0,0,0,0,q1_q17_dr25_tce,1,-3.103e-05,139.96053,0.00184,-0.00184,1.2245155e+08,name_planet,True,True,False
2986833,K04875.01,,CANDIDATE,CANDIDATE,0.91217902,5.638e-06,144.6,18.9,-18.9,0.010786,0.001224,-0.00051,0.038,0.424,-0.038,1.332,0.171,-0.171,,5.32,3880,4.722,0.555,15.783,290.78214,38.18779,0,0,0,0,q1_q17_dr25_tce,1,-5.638e-06,131.81174,0.00482,-0.00482,,,True,True,False
2987027,K00197.01,Kepler-489 b,CONFIRMED,CANDIDATE,17.276297,2.394e-06,10458,13.9,-13.9,0.090661,3.1e-05,-0.00017,0.085,0.129,-0.05,3.94738,0.0042,-0.0042,,36.36,4941,4.599,0.738,14.018,290.83313,38.184349,0,0,0,0,q1_q17_dr25_tce,1,-2.394e-06,133.83917,0.00011,-0.00011,1.2260755e+08,name_planet,True,True,False
2989404,K01824.01,Kepler-323 c,CONFIRMED,CANDIDATE,3.5538311,4.5e-06,191.8,2.7,-2.7,0.013709,8.4e-05,-0.000925,0.74,0.059,-0.506,3.1029,0.0314,-0.0314,,6.12,6015,4.37,1.081,12.722,291.38223,38.127468,0,0,0,0,q1_q17_dr25_tce,2,-4.5e-06,134.64066,0.00106,-0.00106,1.3715004e+08,name_planet,True,True,False
2989404,K01824.02,Kepler-323 b,CONFIRMED,CANDIDATE,1.6783263,1.924e-06,146.3,2.2,-2.2,0.01326,0.00063,-0.001923,0.91,0.077,-0.681,2.5123,0.0221,-0.0221,,2.47,6015,4.37,1.081,12.722,291.38223,38.127468,0,0,0,0,q1_q17_dr25_tce,2,-1.924e-06,136.05259,0.000905,-0.000905,1.3715004e+08,name_planet,True,True,False
