kepoi_name,kepler_name,kepid,tic_id,tic_route,koi_disposition,class,vetoes,flags_classify,koi_period,koi_depth,koi_depth_in_tess_band_ppm,pdc_depth_ppm,pdc_total_err_ppm,pdc_z,pdc_z_pop,pdc_ratio,sap_depth_ppm,sap_total_err_ppm,sap_z,sap_z_pop,sap_ratio,sap_minus_pdcsap_z,background_direction,pdc_odd_even_sigma,sap_odd_even_sigma,duration_verdict,z_duration,t14_ratio_observed,t14_ratio_expected_fixed_b,epoch_offset_minutes,epoch_offset_sigma,epoch_search_snr_best,pdc_n_transits,sap_n_transits,pdc_sector_list,pdc_authors,pdc_exptimes_s,pdc_depth_reduction_spread_ppm,sap_depth_reduction_spread_ppm,pdc_sector_scatter_chi2_per_dof,ra,dec,shard
K06103.02,,3634051,121457557,tic_kic_crossid_over_name_planet,CANDIDATE,not_measured,,,122.80544,313,388.22197,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"80,81,14,40,41,75","QLP,SPOC","120,1800,200,600",,,,287.97546,38.74028,3
K03966.01,Kepler-1535 b,3732035,120961712,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,138.94402,530.2,511.70521,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"80,81",SPOC,120,,,,286.61371,38.891972,3
K05007.02,,3758499,377873275,tic_kic_crossid,CANDIDATE,not_measurable,,,80.881757,142.7,138.1853,804.3708,1211.7131,0.54974674,0.11080722,5.820958,18.298134,513.0985,-0.23355522,-0.062200055,0.13241737,-2.1892196,PDC_DEEPER_THAN_SAP,0.54290796,5.1384952,duration_inconsistent,7.0000555,2.0187723,1.0172802,0,,2.0159155,3,3,"74,75,81,82,40,41,54,55","QLP,SPOC","120,600",1032.6309,191.39466,0.19421469,294.36734,38.846889,3
K01203.01,Kepler-276 c,3962243,138213510,tic_kic_crossid_confirms_name_planet,CONFIRMED,not_measurable,,,31.884147,910,965.0159,3893.0001,3120.9761,0.93797515,0.17585622,4.0341305,1710.6609,1277.9763,0.58276197,0.15198383,1.7726763,-1.0770841,PDC_DEEPER_THAN_SAP,0.24214508,0.30230581,fixed_b,1.7736661,2.5,1.1775795,0,,1.9545899,3,3,"74,81,82",SPOC,120,341.62289,51.57716,0.033056127,293.56815,39.03632,3
K01203.03,Kepler-276 d,3962243,138213510,tic_kic_crossid_confirms_name_planet,CONFIRMED,not_measurable,,,48.647854,641.8,727.15121,4520.9212,6130.6376,0.61877188,0.12584347,6.2173054,1973.9011,2654.3591,0.46949847,0.12319774,2.7145675,-0.56966118,PDC_DEEPER_THAN_SAP,,,tracks_b,4.3016101,2.5,1.4842696,0,,1.8067412,1,1,"74,81,82",SPOC,120,508.04713,312.8484,,293.56815,39.03632,3
K05057.01,,4346339,120498930,tic_kic_crossid,CANDIDATE,not_measurable,,,493.74242,506.1,483.59204,1952.6395,483.23553,5.2115303,0.74474602,4.0377826,2216.3715,482.16417,6.3321284,1.660517,4.583143,,,,,tracks_b,-4.7063781,0.59497766,1.0211118,568.44315,3.4475631,4.0407615,1,1,"80,81,14,26,40,41,53,54","QLP,SPOC","120,1800,600",,,,285.34329,39.413849,3
K03258.01,,4366323,137403519,tic_kic_crossid,CANDIDATE,not_measured,,,40.351171,533.5,512.4023,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,291.93756,39.419941,3
K01656.01,,4471747,138301914,tic_kic_crossid,CANDIDATE,not_measured,,,51.390145,494,524.82468,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,293.62592,39.50631,3
K05068.01,,4484179,184469654,tic_kic_crossid,CANDIDATE,not_measured,,,385.29212,218.5,211.31457,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"75,14,15,41,54,55,81,82","QLP,SPOC","120,1800,200,600",,,,296.4227,39.579391,3
K00223.02,Kepler-121 c,4545187,120765800,tic_kic_crossid_confirms_name_planet,CONFIRMED,not_measurable,,,41.008112,1004.5,1041.7703,2727.7108,2309.8301,0.72966913,0.11255991,2.6183419,1967.4436,1361.3184,0.6793695,0.17743764,1.888558,-0.76155946,PDC_DEEPER_THAN_SAP,,,fixed_b,-0.188215,1,1.0712619,0,,2.0929123,1,1,"80,81",SPOC,120,588.85276,142.17823,,286.16205,39.678001,3
K05085.01,,4761427,184089481,tic_kic_crossid,CANDIDATE,not_measured,,,327.063,1006,975.50408,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,295.62579,39.824638,3
K05117.01,,5027859,184296194,tic_kic_crossid,CANDIDATE,not_measured,,,33.372654,618.4,591.71801,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,296.01883,40.108009,3
K05134.01,,5181299,122294767,tic_kic_crossid,CANDIDATE,not_measurable,,,573.23826,470.1,448.24668,-383.10604,976.05604,-0.84840899,-0.24399282,-0.85467681,-453.98239,984.57608,-0.91283336,-0.24175398,-1.0127959,-0.10845792,PDC_DEEPER_THAN_SAP,,,inconclusive,,2.5,,0,,2.0884386,1,1,"74,75,80,82,14,40,41,54,55","QLP,SPOC","120,1800,600",219.53345,213.64896,,290.09991,40.386581,3
K02556.01,Kepler-1277 b,5374403,138969285,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,40.836631,264.8,255.42473,-1498.6097,627.82153,-2.7923893,-0.67643071,-5.8671284,-1366.8023,438.44214,-3.6960373,-0.97602593,-5.3510964,,,1.2048319,1.4502049,inconclusive,,1.0310142,,0,,2.2614932,5,5,"40,41,54,55,74,75,81,82",SPOC,120,,,0.66310572,295.10242,40.572392,3
K01567.04,Kepler-306 e,5438099,121660143,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,44.841117,1051.6,1088.3105,905.21933,2803.4891,-0.065289428,-0.059437814,0.8317657,94.533096,767.98737,-1.2890412,-0.34312821,0.086862249,-0.27889517,PDC_DEEPER_THAN_SAP,0.23584169,0.14081888,fixed_b,1.4639703,2.081383,0.99017509,0,,1.2929527,2,2,"80,81",SPOC,120,,,0.055621304,288.53867,40.61615,3
K05192.01,,5697395,121945947,tic_kic_crossid,CANDIDATE,not_measurable,,,50.55398,199.7,190.04159,851.61009,1674.7236,0.39497998,0.075979073,4.4811776,608.11924,782.37106,0.53405377,0.14029225,3.1999272,-0.1231077,PDC_DEEPER_THAN_SAP,0.47513671,1.2593838,fixed_b,2.6000304,2.4247968,1.0141163,0,,2.1149637,2,2,"80,81,82",SPOC,120,9.8613298,47.833418,0.22575489,289.22729,40.94949,3
K02183.03,,5706595,137411225,tic_kic_crossid_over_name_planet,CANDIDATE,not_measured,,,150.38195,396.1,411.84338,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"81,82",SPOC,120,,,,292.17114,40.916309,3
K05223.01,,6023571,120252559,tic_kic_crossid,CANDIDATE,not_measured,,,354.21154,821.3,782.22407,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"74,80,81,14,26,40,41,53,54","QLP,SPOC","120,1800,600",,,,284.3486,41.319389,3
K01061.01,Kepler-759 b,6037187,122298563,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,41.805954,434.4,418.41041,-4474.3516,1781.7046,-2.7457965,-0.6461276,-10.693691,-1441.2368,574.21261,-3.2350169,-0.8547755,-3.444553,,,0.48516907,0.31218942,inconclusive,,0.71464221,,0,,0.36169035,2,2,"80,82",SPOC,120,,,0.23538903,290.1315,41.3815,3
K01727.01,Kepler-943 b,6185331,120106432,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,49.770091,3529.2,3484.6402,1522.0865,3675.4256,-0.53333999,-0.2293641,0.43679876,2631.0967,684.50977,-1.059686,-0.28796628,0.7550555,-0.44640441,PDC_DEEPER_THAN_SAP,,,duration_inconsistent,15.539332,2.5,0.96998908,0,,1.7615896,1,2,"74,80,81",SPOC,120,1725.6232,112.26541,,284.27396,41.535019,3
K05321.01,,6721603,268491782,tic_kic_crossid,CANDIDATE,not_measurable,,,215.63436,148,142.78073,-382.86171,444.74811,-1.1811991,-0.30328514,-2.6814662,-536.55949,456.63946,-1.4868723,-0.39282058,-3.7579265,,,0.20815176,1.117037,inconclusive,,2.2811088,,0,,1.5528917,2,2,"74,75,81,82,14,15,41,54,55","QLP,SPOC","120,1800,600",,,0.043327155,298.95654,42.156315,3
K00868.01,,6867155,240185254,tic_kic_crossid,CANDIDATE,not_measured,,,235.99864,20714.6,20967.426,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"40,41,81,82",SPOC,120,,,,293.00797,42.307201,3
K02102.01,Kepler-1097 b,7008211,123316380,tic_kic_crossid_confirms_name_planet,CONFIRMED,not_measured,,,187.74661,1583,1511.4544,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"74,80,81",SPOC,120,,,,281.59415,42.596409,3
K02432.01,Kepler-1236 b,7047363,271758949,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,31.057295,636.6,612.50811,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,295.62469,42.545898,3
K01360.01,Kepler-290 c,7102227,158218214,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,36.770494,1346.6,1311.3263,9006.8147,4988.3666,1.5425198,0.3174919,6.8684769,2493.4642,1194.0571,1.3328794,0.34682642,1.9014826,-2.3433917,PDC_DEEPER_THAN_SAP,,,tracks_b,-3.1898741,0.55972065,1.0736979,0,,2.2128418,1,1,"80,81",SPOC,120,728.81934,68.684532,,286.41,42.681549,3
K05367.01,,7191523,158927190,tic_kic_crossid,CANDIDATE,not_measured,,,502.98284,,,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"40,41",SPOC,120,,,,289.03937,42.701439,3
K01622.01,,7287683,270611314,tic_kic_crossid,CANDIDATE,not_measurable,,,69.834798,266.6,264.42505,638.09832,293.62597,1.9004993,0.17990501,2.4131538,511.9279,141.96687,2.3353998,0.60791389,1.9360037,-0.9197732,PDC_DEEPER_THAN_SAP,,,fixed_b,2.7991352,1.2011244,1.0153322,-41.343048,1.2032144,4.9357708,4,4,"74,75,81,82,14,15,40,41,54,55","QLP,SPOC,TESS-SPOC","120,1800,600",263.63382,67.94127,1.7594341,293.54889,42.888859,3
K05380.01,,7289139,270781924,tic_kic_crossid,CANDIDATE,not_measured,,,369.93355,995,960.80323,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,293.96146,42.806419,3
K01707.01,Kepler-315 b,7703955,273694712,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,96.109323,982.3,1049.1703,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"74,75,81,82",SPOC,120,,,,298.0231,43.363522,3
K01707.02,Kepler-315 c,7703955,273694712,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,265.47847,1040.7,1119.5109,,,,,,,,,,,,,,,inconclusive,,,,0,,1.6765788,0,0,"74,75,81,82",SPOC,120,,,,298.0231,43.363522,3
K01708.01,,7750419,159523531,tic_kic_crossid,CANDIDATE,not_measurable,,,32.773763,564.5,622.61842,608.58672,2041.0751,-0.0068730276,-0.036690246,0.97746341,355.59171,1164.2232,-0.22919323,-0.061647926,0.57112301,-0.10766815,PDC_DEEPER_THAN_SAP,1.1247858,1.031477,fixed_b,-0.34774434,0.4,0.99703769,0,,2.8241141,2,2,"81,82",SPOC,120,,,1.2651431,290.88232,43.47176,3
K01527.01,,7768451,272706044,tic_kic_crossid,CANDIDATE,not_measured,,,192.66714,1148.3,1208.89,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"81,82",SPOC,120,,,,296.6713,43.49839,3
K02686.01,Kepler-1868 b,7826659,275571117,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,211.03282,1953.4,1990.4789,1994.0832,1275.8563,0.0028156126,-0.1785296,1.0018108,1540.6605,1120.909,-0.39956282,-0.10936034,0.774015,,,,,fixed_b,1.9016002,2.3518557,1.0000983,0,,1.5629372,1,1,"40,41,74,75,81,82,14,15,54,55","QLP,SPOC","120,1800,600",,,,293.29837,43.55587,3
K08270.01,,7832787,271540620,tic_kic_crossid,CANDIDATE,not_measured,,,338.00692,544.3,524.32158,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"81,82",SPOC,120,,,,295.22299,43.590439,3
K00316.02,Kepler-139 c,8008067,123450224,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,157.066,551.4,528.91196,417.62144,410.31443,-0.2705848,-0.20918265,0.78958593,158.5331,196.54261,-1.8650972,-0.49786835,0.29973439,-1.1088621,PDC_DEEPER_THAN_SAP,2.8801152,2.9596845,fixed_b,2.1709058,2.5,0.99769715,0,,1.7760967,2,2,"74,80,81,14,26,40,41,53,54","QLP,SPOC","120,1800,600",42.553248,65.533219,8.2950633,282.39194,43.889351,3
K05459.01,,8009811,164464085,tic_kic_crossid,CANDIDATE,not_measurable,,,53.554546,127.6,125.62637,116.68276,121.08541,-0.072944362,-0.13450799,0.92880787,70.375018,106.57847,-0.51014163,-0.13715017,0.56019304,-0.30671813,PDC_DEEPER_THAN_SAP,0.48725667,0.27951441,duration_inconsistent,5.9620685,2.4247968,0.99937823,0,,1.5674195,5,5,"74,75,80,81,14,26,40,41,53","QLP,SPOC","120,1800,600",60.388439,25.266462,4.2224773,283.37384,43.801361,3
K00902.01,,8018547,158629357,tic_kic_crossid,CANDIDATE,not_measurable,,,83.92494,7958.7,7835.6571,106.55534,3511.9608,-2.1869712,-0.74854741,0.013598775,272.98917,2138.9342,-3.4767877,-0.92501868,0.034839346,0.02865317,SAP_DEEPER_THAN_PDC,,,tracks_b,-7.0564939,0.4,0.88692283,0,,0.49220186,1,1,"80,81,82",SPOC,120,81.450946,23.184293,,287.85239,43.897991,3
K05470.01,,8044083,272609249,tic_kic_crossid,CANDIDATE,not_measured,,,578.21805,637,618.68388,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,296.76855,43.862,3
K01560.01,,8046659,273139160,tic_kic_crossid,CANDIDATE,not_measured,,,31.569044,4229.4,4791.3938,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,297.41965,43.876579,3
K01951.01,Kepler-1025 b,8081187,164727439,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,37.322872,307.5,301.29053,1214.5982,506.69558,3.3115279,0.47291483,4.0313188,1385.7506,755.41642,2.7842592,0.73014474,4.5993831,1.367954,SAP_DEEPER_THAN_PDC,1.0914548,1.4713794,duration_inconsistent,6.2233088,1.5811388,1.0254722,0,,2.8839755,5,5,"75,80,81,14,40,41,53,55","QLP,SPOC","120,1800,600",281.72613,645.47547,1.1775466,284.51019,43.961658,3
K04005.01,Kepler-439 b,8142787,123202589,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,178.13907,678.8,649.01787,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"74,80",SPOC,120,,,,280.80157,44.033989,3
K03494.01,Kepler-1926 b,8231667,159649308,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,42.877417,1068.8,1020.0155,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,291.19882,44.166241,3
K07878.01,,8263187,240193568,tic_kic_crossid,CANDIDATE,not_measured,,,36.566324,2943,2809.7462,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,300.63809,44.156269,3
K01145.01,,8313667,272490022,tic_kic_crossid,CANDIDATE,not_measurable,,,30.587215,464.8,447.70855,578.39033,928.42962,0.14069521,-0.023819107,1.2918903,305.28804,464.85637,-0.30585094,-0.082827291,0.68189011,-0.02978813,PDC_DEEPER_THAN_SAP,0.4940474,1.0318507,fixed_b,0.43407481,1.0629904,1.0026336,0,,1.7582691,3,3,"74,75,81,82",SPOC,120,188.40651,9.4151179,1.3797515,296.54861,44.264671,3
K05585.01,,8937555,164882636,tic_kic_crossid,CANDIDATE,not_measurable,,,113.57394,249.6,238.22863,455.2351,482.96153,0.44835865,0.044372783,1.9109168,794.0087,399.9235,2.3107811,0.60506594,3.3329692,,,2.6467365,0.38059229,fixed_b,-1.7732238,0.61343045,1.0054311,0,,2.581029,3,4,"74,75,80,82,14,26,40,41,53,54,55","QLP,SPOC","120,1800,600",410.66684,312.19046,3.5074324,285.09998,45.23811,3
K08279.01,,9011955,158627211,tic_kic_crossid,CANDIDATE,not_measured,,,367.0896,2092.3,2528.8385,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"80,82",SPOC,120,,,,287.86737,45.321289,3
K03680.01,Kepler-1657 b,9025971,275574174,tic_kic_crossid_over_position_tic,CONFIRMED,transit_not_recovered,,,141.24154,12990.5,12492.471,,,,,,5372.8164,1344.3746,-3.3065491,-0.88083749,0.43008437,,,,,inconclusive,,2.2811088,,0,,,0,1,"74,75,81,82",SPOC,120,,67.76082,,293.28156,45.309669,3
K05629.01,,9157523,240179925,tic_kic_crossid,CANDIDATE,not_measured,,,192.13874,151.4,145.94871,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"74,75,81,82,14,15,40,41,55","QLP,SPOC","120,1800,600",,,,293.01486,45.577831,3
K02107.01,Kepler-1101 b,9225395,271163971,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,81.315305,715.5,683.3128,4842.4166,3549.2628,1.1717011,0.24199221,7.0866763,881.53756,842.61774,0.23481958,0.060100378,1.2900937,-1.2230218,PDC_DEEPER_THAN_SAP,,,fixed_b,-0.36162109,0.42519615,1.0388308,0,,1.3860524,1,1,"81,82",SPOC,120,625.70112,25.2316,,294.56937,45.671261,3
K01411.01,,9425139,268389395,tic_kic_crossid,CANDIDATE,consistent,,,305.07625,4042.8,4009.4558,3995.3033,1001.0247,-0.013827986,-0.45372005,0.99647022,2395.1477,474.95584,-2.5158496,-0.67449076,0.59737477,-1.3140255,PDC_DEEPER_THAN_SAP,,,fixed_b,0.43405986,1.0310142,0.9998197,31.22496,2.6956319,5.4010596,1,1,"74,75,81,82,14,15,41,55","QLP,SPOC","120,1800,600",674.43027,118.33633,,298.99509,45.909512,3
K07953.01,,9650579,63289510,tic_kic_crossid,CANDIDATE,not_measured,,,432.96905,257.9,249.41564,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,292.41211,46.36388,3
K00950.01,,9772531,63293840,tic_kic_crossid,CANDIDATE,consistent,,pdc_deeper_than_sap,31.201692,34513.7,32116.957,33044.735,8295.82,0.11124788,-0.42503983,1.0288875,26421.272,3622.8067,-1.3374079,-0.3681527,0.82265803,-3.3000777,PDC_DEEPER_THAN_SAP,0.17407951,1.7331579,fixed_b,2.6765931,1.2383764,1.0020793,21.544734,25.888177,9.940345,6,6,"54,40,41,55,74,75,81","QLP,SPOC","120,200,600",7600.6333,2386.7254,0.97419428,292.65704,46.537338,3
K00590.02,Kepler-193 c,9782691,272496083,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,50.698541,610.9,588.85922,1854.9693,1258.2017,1.0058762,0.1728807,3.1501066,1158.8662,782.77755,0.72742074,0.19013918,1.9679851,-0.738411,PDC_DEEPER_THAN_SAP,,,duration_inconsistent,3.4433084,1.3993016,1.0173633,0,,1.8683463,2,2,"75,81,82,74","SPOC,TESS-SPOC","120,200",27.786275,112.04708,0.03353015,296.4986,46.57724,3
K00528.02,Kepler-178 d,9941859,158394235,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,96.678185,951.3,915.27307,1983.5569,1745.1158,0.61190269,0.077552257,2.167175,1161.9142,1005.1539,0.24507029,0.062578146,1.2694727,-0.80975705,PDC_DEEPER_THAN_SAP,,,duration_inconsistent,6.9921363,1.8991445,1.0144045,0,,1.7629482,1,1,"74,75,80,82",SPOC,120,459.58242,126.34409,,287.1011,46.896481,3
K05741.01,,9953491,63453480,tic_kic_crossid,CANDIDATE,not_measured,,,362.0619,886.2,861.86816,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,292.75555,46.81184,3
K02677.01,,9958387,271253611,tic_kic_crossid,CANDIDATE,not_measurable,,,237.78724,1627.7,1766.2813,179.66942,805.55354,-1.9562625,-0.69199968,0.10172186,848.17693,771.27084,-1.1815985,-0.31673694,0.4802049,,,,,duration_inconsistent,4.0248099,2.5,0.8133773,0,,2.9939418,1,1,"74,75,81,82,14,15,40,41,54,55","QLP,SPOC","120,1800,600",,,,294.75769,46.83112,3
K07283.01,,10089123,272839370,tic_kic_crossid,CANDIDATE,not_measured,,,134.41381,206.1,198.87625,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"74,75,81,82",SPOC,120,,,,296.89828,47.081059,3
K01773.01,,10153011,272080933,tic_kic_crossid,CANDIDATE,not_measured,,,83.09708,15860.2,18849.719,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,296.0882,47.142891,3
K03086.01,,10749059,28358785,tic_kic_crossid,CANDIDATE,not_measured,,,174.73152,1179.9,1125.4126,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"76,83",SPOC,120,,,,297.88464,48.00145,3
K01288.01,Kepler-807 b,10790387,299156353,tic_kic_crossid,CONFIRMED,not_measured,,,117.93111,8506.6,8382.8782,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"80,81,82",SPOC,120,,,,289.02017,48.119808,3
K02080.01,Kepler-358 c,10864531,26815908,name_planet,CONFIRMED,not_measurable,,,83.488741,955.4,928.2443,-1746.9304,3139.8291,-0.8518529,-0.22611846,-1.8819727,-1217.551,1041.2989,-2.0571818,-0.54452415,-1.3116708,,,,,inconclusive,,2.5,,0,,0.62309112,1,2,"74,75,81,82",SPOC,120,,,,293.23022,48.281368,3
K02080.02,Kepler-358 b,10864531,26815908,name_planet,CONFIRMED,not_measurable,,,34.060768,818.9,823.39936,5977.9587,5652.2445,0.91189634,0.18881279,7.2600963,-815.96405,1582.8053,-1.0349695,-0.27411313,-0.99096998,-1.2258624,PDC_DEEPER_THAN_SAP,,2.5946429,tracks_b,-5.4189991,0.55972065,1.1108113,0,,2.4059649,1,2,"74,75,81,82",SPOC,120,1406.5781,,,293.23022,48.281368,3
K05836.01,,10865043,26816929,tic_kic_crossid,CANDIDATE,not_measured,,,202.18723,,,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"14,15,40,41,54,55,74,75,81,82",QLP,"1800,200,600",,,,293.45459,48.227852,3
K02770.01,,10917043,406948346,tic_kic_crossid,CANDIDATE,not_measurable,,,205.38591,1248.7,1178.4862,-109.75771,2105.4296,-0.61140782,-0.20229659,-0.093134493,211.69109,1177.6356,-0.81899632,-0.21823634,0.17962967,-0.35699202,PDC_DEEPER_THAN_SAP,,,inconclusive,,1.0959582,,0,,1.6193208,1,1,"40,41,54,55,80,81,82",SPOC,120,,10.587153,,290.25385,48.360821,3
K03335.01,Kepler-1916 b,10922659,26751240,name_planet,CONFIRMED,not_measurable,,,31.254324,438,422.8735,1564.7863,4287.2879,0.26633734,0.048684079,3.700365,971.8858,1062.4326,0.51639725,0.13528629,2.2982897,-1.3808025,PDC_DEEPER_THAN_SAP,0.51512807,0.35509846,duration_inconsistent,6.7538987,1.7328621,1.0174019,0,,0.42336552,2,2,"81,82",SPOC,120,2172.5433,104.82497,0.26535693,293.07062,48.387741,3
K05857.01,,11046723,416526998,tic_kic_crossid,CANDIDATE,not_measured,,,388.03885,,,288.31067,1837.3077,,,,419.71643,1831.3748,,,,,,,,inconclusive,,1.3163822,,0,,0.26238693,1,1,"14,15,41,54,55,56,74,76,82,83",QLP,"1800,200,600",,,,298.71347,48.545479,3
K05879.01,,11198419,27530405,tic_kic_crossid,CANDIDATE,not_measurable,,,88.523517,828,894.56161,2856.3247,4105.9335,0.47758024,0.082582536,3.1929882,1288.3054,1005.3172,0.38885773,0.10055615,1.4401528,-0.24652623,PDC_DEEPER_THAN_SAP,,,fixed_b,-0.32675613,0.65207066,1.1060043,0,,2.1981733,3,3,"40,41,54,55,76,81,82,83,56,74,75","QLP,SPOC","120,200",3394.2521,93.43653,2.5057967,295.57629,48.897861,3
K02672.01,Kepler-396 c,11253827,27769688,name_planet,CONFIRMED,consistent,duration_not_fixed_b,,88.512201,2518.7,2422.1067,2322.3857,536.46008,-0.17741873,-0.52624939,0.95882878,1900.268,253.45003,-1.691201,-0.46172281,0.78455173,-2.7083536,PDC_DEEPER_THAN_SAP,,,duration_inconsistent,6.2315217,1.3993016,0.99904161,136.37343,5.7088062,22.174057,4,4,"14,15,40,41,54,55,56,74,75,76,81,82,83",SPOC,120,526.13699,235.31091,1.8673426,296.13281,48.977402,3
