source_id,ra,dec,vim_d_ra,vim_d_ra_error,vim_d_dec,vim_d_dec_error,role,expected,phot_g_mean_mag,ruwe
1690642515189668224,184.34267354747865,73.37812839214222,-1.2943228243775462,0.11434404,4.993083342322442,0.12853664,VIM_POSITIVE,BLEND,,
2167412678521764864,310.5386870780398,47.32432957830071,-10.133842330976078,0.28572536,13.362276359564255,0.28979903,VIM_POSITIVE,BLEND,,
1307692613920252416,251.4573641715264,28.132022030980075,-0.31526211061078524,0.19071525,-11.071780486240385,0.22158286,VIM_POSITIVE,BLEND,,
3005277647390275584,92.01856745669403,-9.486264886102992,1.9405148187793022,0.23996823,0.6173422336486344,0.19080308,VIM_POSITIVE,BLEND,,
2089381231643756032,301.3126069615051,53.2940817120612,2.720389731813123,0.114634864,1.052892297920094,0.12091967,VIM_POSITIVE,BLEND,,
1950553079589743616,323.0975713548898,34.733840699023915,-0.7843580832228354,0.021691019,0.13545259838857293,0.028520567,VIM_POSITIVE,BLEND,,
6649576776943000192,279.0198084243663,-57.003582172542046,14.475145587524134,0.28356534,7.647385625071682,0.29972446,VIM_POSITIVE,BLEND,,
5289310881395664640,115.38488913418573,-61.697255706796895,-1.4097286621428362,0.16862805,-3.6021523849048056,0.16588011,VIM_POSITIVE,BLEND,,
4294800483801638528,294.1583942545359,6.5409436064086375,6.060421176180403,0.22638689,0.9329042497577047,0.20302261,VIM_POSITIVE,BLEND,,
6662083756067055616,284.29727630298095,-48.37396670786237,-4.699702464150801,0.251439,0.9340826866811807,0.24764709,VIM_POSITIVE,BLEND,,
5978127011801291776,256.57673571255583,-34.573875205698606,2.7872510926961405,0.07512797,1.6535790019706773,0.035263687,VIM_POSITIVE,BLEND,,
2205846554139386880,334.3543236115652,63.67389893252781,18.65444189186229,0.4000192,9.264830770343263,0.40709868,VIM_POSITIVE,BLEND,,
4566122054711524096,253.09603551831728,22.624011511386172,0.5521256222859459,0.06745427,-3.410447377073992,0.10332322,VIM_POSITIVE,BLEND,,
4230514753310432896,305.00866833744743,0.6581836572143004,-12.40474886113548,0.1978216,-5.694092364374826,0.1798716,VIM_POSITIVE,BLEND,,
5535146872323044992,115.32292155830261,-43.42466454104197,-1.0277529439653756,0.10465273,-2.200966978372987,0.10917921,VIM_POSITIVE,BLEND,,
4291292693785019136,294.3469488934921,5.598616743219867,0.012302231235443115,0.15850663,-3.4598991864816457,0.14773607,VIM_POSITIVE,BLEND,,
5769010384207395712,243.39616145457072,-82.17518496637747,-1.2994355253962693,0.07002732,-1.102946824644526,0.07692745,VIM_POSITIVE,BLEND,,
2134237560840918784,285.9440035109371,52.05703879831645,5.88973287990038,0.13062015,1.672931913996153,0.14222927,VIM_POSITIVE,BLEND,,
1988847282881324160,341.9717851382277,50.50610060636549,-19.2353106608491,0.3296211,-3.532361618037665,0.33759287,VIM_POSITIVE,BLEND,,
5555021021729752576,94.10090441268115,-46.32907492370309,0.3063793175195607,0.08114953,-2.3353183371685,0.10535893,VIM_POSITIVE,BLEND,,
6234242478662680576,234.97583550854023,-27.48812380299598,-4.619568372484489,0.4147692,11.748980358913354,0.29952314,VIM_POSITIVE,BLEND,,
3512170477937328000,195.72571994865348,-16.196505825319633,-4.922575752551962,0.3358108,-10.891967597482328,0.35698068,VIM_POSITIVE,BLEND,,
5783540189849957504,196.6578130342713,-81.40503544714636,2.7245781768221065,0.11019379,0.38511067945287214,0.08964145,VIM_POSITIVE,BLEND,,
6636109026511833472,280.2018622109968,-59.76033978755535,2.1522311277867674,0.12291597,1.4022744088086538,0.13290274,VIM_POSITIVE,BLEND,,
