t_myr,m,m_eff,surprise,lambda,r_ball_pc,focus,rms_now_pc,rms_meet_pc,med_now_pc,sig_v_internal_kms,n_epochs_seen,mh_mad_dex,heterogeneous,co_natal_possible,rms_min_pc_p50,p_rms_lt_5pc,member_source_ids
13.0,7,7,4.41,0.884042641227331,7.64,27.26,179.1,6.57,238.96,12.9,1,,,,,,
13.0,7,7,4.41,0.884042641227331,7.64,16.01,129.82,8.11,187.84,9.6,1,,,,,,
5.0,6,6,4.41,0.5999761100816805,3.55,31.92,92.74,2.91,129.97,17.95,1,,,,,,
3.5,6,6,4.41,0.5999916735630844,2.79,39.31,99.06,2.52,116.73,27.87,1,,,,,,
8.5,8,8,4.41,1.2085783150479135,5.34,33.38,205.92,6.17,302.15,22.4,1,,,,,,
8.5,8,8,4.41,1.2085783150479135,5.34,26.52,136.77,5.16,186.83,15.17,1,,,,,,
8.5,8,8,4.41,1.2085783150479135,5.34,38.49,215.64,5.6,315.13,24.53,1,,,,,,
8.5,8,8,4.41,1.2085783150479135,5.34,25.67,170.13,6.63,221.86,19.67,1,,,,,,
8.5,8,8,4.41,1.2085783150479135,5.34,26.36,161.93,6.14,250.92,18.26,1,,,,,,
8.5,8,8,4.41,1.2085783150479135,5.34,34.54,173.0,5.01,257.71,19.07,1,,,,,,
5.0,7,7,4.41,0.8841753201203713,3.55,48.52,163.7,3.37,234.09,31.51,1,,,,,,
5.0,7,7,4.41,0.8841753201203713,3.55,26.16,98.65,3.77,144.23,18.82,1,,,,,,
5.0,7,7,4.41,0.8841753201203713,3.55,35.1,96.71,2.76,117.21,19.1,1,,,,,,
3.5,5,5,4.41,0.3630434606778941,2.79,53.35,125.48,2.35,180.64,34.63,1,,,,,,
3.5,5,5,4.41,0.3630434606778941,2.79,59.58,133.67,2.24,198.01,37.12,1,,,,,,
2.5,4,4,4.41,0.18122220340367068,2.28,77.43,121.69,1.57,182.46,47.42,1,,,,,,
12.5,10,10,4.41,1.957178759359061,7.38,22.64,181.22,8.01,227.19,13.49,1,,,,,,
12.5,10,10,4.41,1.957178759359061,7.38,19.89,164.61,8.28,216.67,12.7,1,,,,,,
12.5,10,10,4.41,1.957178759359061,7.38,24.45,182.15,7.45,257.43,12.76,1,,,,,,
12.5,10,10,4.41,1.957178759359061,7.38,22.31,170.67,7.65,240.82,12.14,1,,,,,,
12.5,10,10,4.41,1.957178759359061,7.38,18.63,140.52,7.54,179.5,10.37,1,,,,,,
4.0,6,6,4.41,0.6001969289274875,3.04,51.64,152.47,2.95,220.96,37.2,1,,,,,,
9.5,7,7,4.41,0.884459651338008,5.85,31.68,158.82,5.01,234.21,15.76,1,,,,,,
9.5,7,7,4.41,0.884459651338008,5.85,27.32,175.97,6.44,229.96,17.6,1,,,,,,
9.5,7,7,4.41,0.884459651338008,5.85,20.93,130.46,6.23,202.84,13.48,1,,,,,,
9.5,7,7,4.41,0.884459651338008,5.85,37.5,179.2,4.78,261.53,17.77,1,,,,,,
9.5,7,7,4.41,0.884459651338008,5.85,34.81,161.07,4.63,223.09,16.31,1,,,,,,
9.5,7,7,4.41,0.884459651338008,5.85,33.24,128.67,3.87,193.75,12.35,1,,,,,,
9.5,7,7,4.41,0.884459651338008,5.85,29.52,134.56,4.56,170.81,13.48,1,,,,,,
2.5,5,5,4.41,0.3631994993215233,2.28,23.31,47.25,2.03,58.54,18.63,1,,,,,,
7.0,6,6,4.41,0.6003098980073869,4.57,23.7,139.01,5.86,212.5,19.21,1,,,,,,
7.0,6,6,4.41,0.6003098980073869,4.57,29.32,98.82,3.37,143.92,13.76,1,,,,,,
13.0,9,8,4.41,1.5684627505646198,7.64,19.31,152.86,7.92,201.93,10.96,1,,,,,,
13.0,9,9,4.41,1.5684627505646198,7.64,20.29,163.27,8.05,218.96,10.68,1,,,,,,
13.0,9,9,4.41,1.5684627505646198,7.64,14.32,143.19,10.0,196.41,10.14,1,,,,,,
13.0,9,9,4.41,1.5684627505646198,7.64,21.54,170.14,7.9,234.59,10.92,1,,,,,,
13.0,9,9,4.41,1.5684627505646198,7.64,18.43,141.07,7.66,173.18,10.48,1,,,,,,
6.0,7,7,4.41,0.8847146344207335,4.06,49.67,171.98,3.46,260.41,27.77,1,,,,,,
6.0,7,7,4.41,0.8847146344207335,4.06,49.33,175.52,3.56,246.52,28.34,1,,,,,,
6.0,7,7,4.41,0.8847146344207335,4.06,47.01,157.78,3.36,198.6,25.64,1,,,,,,
10.0,8,8,4.41,1.2093559814163268,6.11,26.32,178.66,6.79,260.0,16.06,1,,,,,,
10.0,8,8,4.41,1.2093559814163268,6.11,33.66,184.25,5.47,253.15,16.99,1,,,,,,
10.0,8,8,4.41,1.2093559814163268,6.11,30.01,179.89,5.99,245.77,17.1,1,,,,,,
10.0,8,8,4.41,1.2093559814163268,6.11,28.8,176.11,6.12,216.15,16.26,1,,,,,,
10.0,8,8,4.41,1.2093559814163268,6.11,27.59,175.69,6.37,258.98,16.86,1,,,,,,
10.0,8,8,4.41,1.2093559814163268,6.11,36.33,186.4,5.13,269.62,17.85,1,,,,,,
10.0,8,8,4.41,1.2093559814163268,6.11,36.03,161.48,4.48,248.77,15.66,1,,,,,,
1.5,4,4,4.41,0.18150928561046153,1.77,31.34,29.32,0.94,44.24,19.17,1,,,,,,
3.0,5,5,4.41,0.3635421678355876,2.53,52.63,97.74,1.86,131.32,32.18,1,,,,,,
8.5,9,9,4.41,1.5692024896993069,5.34,24.48,161.13,6.58,211.33,18.24,1,,,,,,
8.5,9,9,4.41,1.5692024896993069,5.34,35.35,198.22,5.61,298.51,21.94,1,,,,,,
8.5,9,9,4.41,1.5692024896993069,5.34,29.48,155.53,5.27,217.44,17.55,1,,,,,,
8.5,9,9,4.41,1.5692024896993069,5.34,33.03,170.64,5.17,232.12,19.54,1,,,,,,
8.5,9,9,4.41,1.5692024896993069,5.34,34.93,183.9,5.27,257.34,20.83,1,,,,,,
8.5,9,9,4.41,1.5692024896993069,5.34,22.08,146.74,6.64,212.06,16.63,1,,,,,,
8.5,9,9,4.41,1.5692024896993069,5.34,23.39,117.13,5.01,174.03,13.03,1,,,,,,
5.5,6,6,4.41,0.600959228376142,3.81,40.76,116.93,2.87,160.92,20.49,1,,,,,,
5.5,6,6,4.41,0.600959228376142,3.81,40.07,121.88,3.04,176.72,21.38,1,,,,,,
5.5,6,6,4.41,0.600959228376142,3.81,53.83,173.8,3.23,229.89,30.82,1,,,,,,
5.5,6,6,4.41,0.600959228376142,3.81,30.84,129.67,4.2,200.38,22.72,1,,,,,,
5.5,6,6,4.41,0.600959228376142,3.81,34.26,111.94,3.27,192.07,19.35,1,,,,,,
9.0,9,9,4.41,1.5697361386247612,5.6,31.74,156.39,4.93,193.62,16.41,1,,,,,,
9.0,9,9,4.41,1.5697361386247612,5.6,24.57,167.92,6.83,238.19,17.66,1,,,,,,
9.0,9,9,4.41,1.5697361386247612,5.6,32.37,179.5,5.54,221.84,19.35,1,,,,,,
9.0,9,9,4.41,1.5697361386247612,5.6,24.07,155.57,6.46,216.78,15.87,1,,,,,,
9.0,9,9,4.41,1.5697361386247612,5.6,30.6,142.59,4.66,184.59,15.02,1,,,,,,
12.5,8,8,4.41,1.2103605485509983,7.38,20.83,154.24,7.4,191.03,11.36,1,,,,,,
12.5,8,8,4.41,1.2103605485509983,7.38,34.6,200.19,5.79,287.07,14.98,1,,,,,,
12.5,8,8,4.41,1.2103605485509983,7.38,23.23,180.23,7.76,256.38,13.41,1,,,,,,
12.5,8,8,4.41,1.2103605485509983,7.38,15.8,124.04,7.85,146.8,8.99,1,,,,,,
12.5,8,8,4.41,1.2103605485509983,7.38,25.52,183.94,7.21,260.7,13.2,2,,,,,,
12.5,8,8,4.41,1.2103605485509983,7.38,15.54,159.99,10.3,225.11,11.98,1,,,,,,
12.5,8,8,4.41,1.2103605485509983,7.38,22.93,162.63,7.09,211.32,12.52,1,,,,,,
12.5,8,8,4.41,1.2103605485509983,7.38,21.25,168.51,7.93,235.73,12.02,1,,,,,,
9.0,7,7,4.41,0.8857796782239726,5.6,25.19,176.46,7.01,254.06,18.68,1,,,,,,
9.0,7,7,4.41,0.8857796782239726,5.6,26.35,132.86,5.04,179.78,14.27,1,,,,,,
9.0,7,7,4.41,0.8857796782239726,5.6,29.91,199.78,6.68,307.88,21.65,1,,,,,,
9.0,7,7,4.41,0.8857796782239726,5.6,27.76,114.25,4.12,169.97,11.89,1,,,,,,
6.0,6,6,4.41,0.6012623729072947,4.06,45.21,135.83,3.0,154.6,21.8,1,,,,,,
6.0,6,6,4.41,0.6012623729072947,4.06,44.84,148.41,3.31,232.33,24.03,1,,,,,,
4.5,6,6,4.41,0.6013621695081428,3.3,45.69,131.58,2.88,179.58,28.48,1,,,,,,
4.5,6,6,4.41,0.6013621695081428,3.3,46.21,118.46,2.56,134.95,25.88,1,,,,,,
2.5,5,5,4.41,0.3639545918357053,2.28,42.73,82.61,1.93,113.62,32.06,1,,,,,,
3.5,6,6,4.41,0.6013773356267405,2.79,87.48,169.91,1.94,203.05,47.61,1,,,,,,
4.5,7,7,4.4,0.8859763260692486,3.3,30.15,111.03,3.68,154.57,24.13,1,,,,,,
9.0,8,8,4.4,1.2109393069391015,5.6,32.89,155.8,4.74,233.46,16.17,1,,,,,,
9.0,8,8,4.4,1.2109393069391015,5.6,34.62,181.62,5.25,241.31,19.32,1,,,,,,
9.0,8,8,4.4,1.2109393069391015,5.6,27.68,164.69,5.95,246.81,17.4,1,,,,,,
9.0,8,8,4.4,1.2109393069391015,5.6,27.04,149.28,5.52,220.51,15.86,1,,,,,,
9.0,8,8,4.4,1.2109393069391015,5.6,24.9,140.39,5.64,200.58,14.71,1,,,,,,
4.0,5,5,4.4,0.36408342235240987,3.04,39.15,104.06,2.66,159.07,25.43,1,,,,,,
4.0,5,5,4.4,0.36408342235240987,3.04,44.74,130.23,2.91,191.3,31.77,1,,,,,,
6.0,8,8,4.4,1.2111142082846935,4.06,44.92,174.67,3.89,222.95,28.39,1,,,,,,
6.0,8,8,4.4,1.2111142082846935,4.06,45.85,175.46,3.83,235.26,28.48,1,,,,,,
7.5,8,8,4.4,1.2112118963296543,4.83,43.94,206.41,4.7,286.1,26.22,1,,,,,,
7.5,8,8,4.4,1.2112118963296543,4.83,38.64,159.94,4.14,246.02,20.32,1,,,,,,
7.5,8,8,4.4,1.2112118963296543,4.83,32.32,146.12,4.52,196.61,18.66,1,,,,,,
12.5,9,9,4.4,1.5708934779066148,7.38,14.89,162.71,10.93,216.82,12.5,1,,,,,,
12.5,9,9,4.4,1.5708934779066148,7.38,27.37,178.21,6.51,258.35,13.04,1,,,,,,
12.5,9,9,4.4,1.5708934779066148,7.38,25.96,187.33,7.22,271.21,13.81,1,,,,,,
10.5,10,10,4.4,1.9606066005275444,6.36,24.98,159.72,6.39,206.76,13.39,1,,,,,,
10.5,10,10,4.4,1.9606066005275444,6.36,21.93,164.52,7.5,232.88,14.86,1,,,,,,
2.5,4,4,4.4,0.18197729591785264,2.28,48.63,94.62,1.95,162.91,36.98,1,,,,,,
8.0,8,8,4.4,1.2116823251835744,5.08,31.77,160.6,5.05,220.71,18.84,1,,,,,,
8.0,8,8,4.4,1.2116823251835744,5.08,26.47,152.72,5.77,185.43,18.31,1,,,,,,
8.0,8,8,4.4,1.2116823251835744,5.08,25.86,154.62,5.98,202.4,18.8,1,,,,,,
8.0,8,8,4.4,1.2116823251835744,5.08,24.26,135.23,5.57,191.81,16.29,1,,,,,,
6.5,8,8,4.4,1.211688233341059,4.32,33.01,125.24,3.79,158.15,19.07,1,,,,,,
4.0,6,6,4.4,0.60199932210745,3.04,33.18,90.42,2.73,115.4,22.12,1,,,,,,
4.0,6,6,4.4,0.60199932210745,3.04,46.16,124.58,2.7,173.99,30.2,1,,,,,,
9.5,10,10,4.4,1.9611931399234095,5.85,34.29,187.09,5.46,260.71,19.02,1,,,,,,
7.5,7,7,4.4,0.886780138384211,4.83,22.74,121.91,5.36,170.77,15.55,1,,,,,,
7.5,7,7,4.4,0.886780138384211,4.83,36.7,158.82,4.33,215.31,20.7,1,,,,,,
7.5,7,7,4.4,0.886780138384211,4.83,34.39,156.67,4.56,217.96,20.22,1,,,,,,
3.5,5,5,4.4,0.3644291227415502,2.79,77.48,147.85,1.91,245.68,41.02,1,,,,,,
3.5,5,5,4.4,0.3644291227415502,2.79,43.33,86.07,1.99,139.04,23.93,1,,,,,,
6.5,7,7,4.4,0.8868526644028176,4.32,38.57,177.91,4.61,268.63,25.64,1,,,,,,
6.5,7,7,4.4,0.8868526644028176,4.32,26.45,126.69,4.79,160.24,18.56,1,,,,,,
6.5,7,7,4.4,0.8868526644028176,4.32,26.53,118.18,4.45,165.85,17.59,1,,,,,,
6.5,7,7,4.4,0.8868526644028176,4.32,24.29,118.92,4.9,174.15,17.33,1,,,,,,
8.5,7,7,4.4,0.88694053765613,5.34,40.08,171.74,4.28,234.63,19.66,1,,,,,,
8.5,7,6,4.4,0.88694053765613,5.34,24.89,125.41,5.04,183.76,13.97,1,,,,,,
5.0,7,7,4.4,0.8870460192116713,3.55,35.19,113.48,3.22,137.15,21.69,1,,,,,,
5.0,5,5,4.4,0.36457878459508813,3.55,27.08,55.97,2.07,78.76,10.75,1,,,,,,
11.5,6,6,4.4,0.6023303078210365,6.87,31.31,182.44,5.83,276.11,14.63,1,,,,,,
11.5,6,6,4.4,0.6023303078210365,6.87,29.88,124.95,4.18,196.35,9.95,1,,,,,,
11.5,6,6,4.4,0.6023303078210365,6.87,37.15,183.69,4.94,314.65,15.34,1,,,,,,
11.5,6,6,4.4,0.6023303078210365,6.87,32.81,206.84,6.3,324.13,17.39,1,,,,,,
11.5,6,6,4.4,0.6023303078210365,6.87,22.25,127.66,5.74,207.67,10.13,1,,,,,,
11.5,6,6,4.4,0.6023303078210365,6.87,33.54,179.13,5.34,239.33,14.84,1,,,,,,
11.5,6,6,4.4,0.6023303078210365,6.87,36.76,214.16,5.83,317.92,16.19,1,,,,,,
11.5,6,6,4.4,0.6023303078210365,6.87,16.18,88.52,5.47,129.4,7.59,2,,,,,,
5.5,7,7,4.4,0.8872986254259511,3.81,40.4,119.86,2.97,133.32,21.26,1,,,,,,
5.5,7,7,4.4,0.8872986254259511,3.81,45.34,146.46,3.23,156.9,25.94,1,,,,,,
5.5,7,7,4.4,0.8872986254259511,3.81,40.97,142.77,3.48,199.93,24.98,1,,,,,,
5.5,7,7,4.4,0.8872986254259511,3.81,43.54,148.09,3.4,200.18,26.29,1,,,,,,
9.5,6,6,4.4,0.6024580233751651,5.85,33.51,190.89,5.7,321.95,18.85,1,,,,,,
9.5,6,6,4.4,0.6024580233751651,5.85,26.67,126.74,4.75,142.71,12.89,1,,,,,,
9.5,6,6,4.4,0.6024580233751651,5.85,35.85,171.48,4.78,239.47,16.62,1,,,,,,
9.5,6,6,4.4,0.6024580233751651,5.85,29.7,148.06,4.99,211.55,15.36,1,,,,,,
12.0,6,6,4.4,0.6024715887528402,7.13,26.93,158.54,5.89,246.47,11.44,1,,,,,,
12.0,6,6,4.4,0.6024715887528402,7.13,33.14,201.25,6.07,262.85,15.49,2,,,,,,
12.0,6,6,4.4,0.6024715887528402,7.13,32.94,176.76,5.37,218.62,14.19,2,,,,,,
12.0,6,6,4.4,0.6024715887528402,7.13,34.05,161.89,4.75,271.24,12.5,1,,,,,,
12.0,6,6,4.4,0.6024715887528402,7.13,35.73,211.06,5.91,334.23,15.9,1,,,,,,
12.0,6,6,4.4,0.6024715887528402,7.13,38.22,185.3,4.85,306.81,13.45,1,,,,,,
5.5,8,8,4.4,1.2125236196059808,3.81,22.92,113.1,4.93,163.23,19.66,1,,,,,,
5.5,8,8,4.4,1.2125236196059808,3.81,44.94,139.99,3.12,186.32,24.16,1,,,,,,
3.5,6,6,4.4,0.6027629976903965,2.79,32.43,84.45,2.6,137.57,23.38,1,,,,,,
4.5,5,5,4.4,0.36494879752593395,3.3,51.0,139.28,2.73,195.93,30.12,1,,,,,,
4.5,5,5,4.4,0.36494879752593395,3.3,38.99,93.87,2.41,153.66,20.42,1,,,,,,
4.5,5,5,4.4,0.36494879752593395,3.3,46.5,127.36,2.74,155.18,27.25,1,,,,,,
5.0,6,6,4.4,0.6028468091729805,3.55,27.35,81.68,2.99,137.12,15.96,1,,,,,,
5.0,6,6,4.4,0.6028468091729805,3.55,37.64,114.67,3.05,160.38,22.22,1,,,,,,
8.0,9,9,4.4,1.5735041306203363,5.08,27.16,144.47,5.32,192.35,17.02,1,,,,,,
7.0,7,7,4.4,0.8882136246027663,4.57,31.14,141.53,4.54,225.64,19.45,1,,,,,,
7.0,7,7,4.4,0.8882136246027663,4.57,36.2,133.69,3.69,185.94,17.79,1,,,,,,
7.0,7,7,4.4,0.8882136246027663,4.57,27.77,156.94,5.65,217.44,21.52,1,,,,,,
7.0,7,7,4.4,0.8882136246027663,4.57,24.71,137.27,5.56,198.79,19.41,1,,,,,,
7.0,7,7,4.4,0.8882136246027663,4.57,42.86,139.51,3.25,204.65,18.68,1,,,,,,
7.0,7,7,4.4,0.8882136246027663,4.57,24.65,112.26,4.55,157.88,15.58,1,,,,,,
7.0,7,7,4.4,0.8882136246027663,4.57,29.57,151.03,5.11,219.05,20.62,1,,,,,,
10.0,9,9,4.4,1.5736198312405216,6.11,26.7,192.95,7.23,292.02,18.1,1,,,,,,
10.0,9,9,4.4,1.5736198312405216,6.11,20.9,154.15,7.38,219.03,13.77,1,,,,,,
10.0,9,9,4.4,1.5736198312405216,6.11,27.82,190.27,6.84,292.87,18.2,1,,,,,,
10.0,9,9,4.4,1.5736198312405216,6.11,19.74,123.25,6.24,155.97,11.64,1,,,,,,
10.0,9,9,4.4,1.5736198312405216,6.11,25.51,158.32,6.21,206.03,15.25,1,,,,,,
10.0,9,9,4.4,1.5736198312405216,6.11,18.17,107.42,5.91,148.28,9.88,1,,,,,,
6.5,6,6,4.4,0.6032660565995911,4.32,25.01,128.55,5.14,156.73,18.87,1,,,,,,
3.0,6,6,4.4,0.6034799986070756,2.53,43.02,93.48,2.17,144.64,30.28,1,,,,,,
2.5,5,5,4.4,0.3654647768640692,2.28,52.77,97.48,1.85,130.34,38.24,1,,,,,,
10.0,7,7,4.4,0.8888037935710354,6.11,34.61,203.57,5.88,333.43,19.26,1,,,,,,
10.0,7,7,4.4,0.8888037935710354,6.11,30.97,158.39,5.11,226.91,15.35,1,,,,,,
4.5,6,6,4.4,0.6036574449642809,3.3,39.72,115.96,2.92,165.07,24.85,1,,,,,,
6.0,7,7,4.4,0.8890093656557856,4.06,25.52,125.61,4.92,168.46,20.04,1,,,,,,
6.0,7,7,4.4,0.8890093656557856,4.06,28.12,111.95,3.98,144.4,17.75,1,,,,,,
4.0,6,6,4.4,0.6038017152874123,3.04,37.19,107.7,2.9,165.12,26.25,1,,,,,,
4.0,6,6,4.4,0.6038017152874123,3.04,26.04,69.89,2.68,110.65,17.01,1,,,,,,
11.0,10,10,4.4,1.965244366443515,6.62,25.44,159.89,6.29,223.45,13.48,1,,,,,,
11.0,10,10,4.4,1.965244366443515,6.62,19.53,141.64,7.25,183.63,11.48,1,,,,,,
3.5,5,5,4.39,0.36581478480520624,2.79,43.55,94.32,2.17,144.79,25.86,1,,,,,,
4.0,5,5,4.39,0.3658858155323723,3.04,51.06,117.39,2.3,167.99,28.7,1,,,,,,
3.5,6,6,4.39,0.6041486597540526,2.79,40.04,86.7,2.17,132.45,24.19,1,,,,,,
10.5,7,7,4.39,0.8896870288108184,6.36,29.24,188.17,6.44,250.85,16.69,1,,,,,,
10.5,7,7,4.39,0.8896870288108184,6.36,28.0,155.94,5.57,193.98,14.17,1,,,,,,
10.5,7,7,4.39,0.8896870288108184,6.36,29.55,143.3,4.85,206.88,12.81,1,,,,,,
12.0,9,9,4.39,1.575694924430505,7.13,21.42,189.08,8.83,268.28,13.79,1,,,,,,
12.0,9,9,4.39,1.575694924430505,7.13,22.26,176.2,7.92,241.38,13.47,1,,,,,,
12.0,9,9,4.39,1.575694924430505,7.13,28.13,195.14,6.94,258.88,15.4,1,,,,,,
12.0,9,9,4.39,1.575694924430505,7.13,23.82,176.12,7.39,214.0,13.64,2,,,,,,
12.0,9,9,4.39,1.575694924430505,7.13,26.53,174.52,6.58,252.24,13.84,1,,,,,,
12.0,9,9,4.39,1.575694924430505,7.13,16.2,115.67,7.14,154.73,8.2,1,,,,,,
6.0,8,8,4.39,1.2154089395197456,4.06,35.69,174.06,4.88,260.22,28.23,1,,,,,,
8.5,6,6,4.39,0.6042891575239567,5.34,35.5,171.42,4.83,253.42,19.04,1,,,,,,
8.5,6,6,4.39,0.6042891575239567,5.34,38.23,152.0,3.98,235.33,16.61,1,,,,,,
8.5,6,6,4.39,0.6042891575239567,5.34,44.94,181.95,4.05,274.54,20.58,1,,,,,,
8.5,6,6,4.39,0.6042891575239567,5.34,24.68,113.17,4.59,135.88,12.8,1,,,,,,
8.5,6,6,4.39,0.6042891575239567,5.34,29.26,124.34,4.25,203.8,13.74,1,,,,,,
11.0,9,9,4.39,1.5759035013933846,6.62,22.48,174.1,7.74,232.1,14.09,1,,,,,,
11.0,9,9,4.39,1.5759035013933846,6.62,28.82,181.47,6.3,276.93,15.09,1,,,,,,
11.0,9,9,4.39,1.5759035013933846,6.62,30.47,195.29,6.41,271.07,16.7,1,,,,,,
11.0,9,9,4.39,1.5759035013933846,6.62,25.63,154.68,6.03,214.7,12.84,1,,,,,,
11.0,9,9,4.39,1.5759035013933846,6.62,21.49,159.68,7.43,213.29,13.5,1,,,,,,
11.0,9,9,4.39,1.5759035013933846,6.62,26.42,170.49,6.45,259.5,14.12,1,,,,,,
11.0,9,9,4.39,1.5759035013933846,6.62,24.98,201.19,8.05,287.46,17.61,1,,,,,,
11.0,9,9,4.39,1.5759035013933846,6.62,19.33,131.86,6.82,176.8,11.39,1,,,,,,
11.0,9,9,4.39,1.5759035013933846,6.62,18.71,140.44,7.51,197.05,12.51,1,,,,,,
6.5,5,5,4.39,0.3660845300732561,4.32,62.96,182.98,2.91,297.89,26.47,1,,,,,,
6.5,5,5,4.39,0.3660845300732561,4.32,39.53,110.37,2.79,171.24,16.4,1,,,,,,
5.0,7,7,4.39,0.8899167183029713,3.55,44.87,146.18,3.26,217.67,28.94,1,,,,,,
11.0,7,7,4.39,0.8899219772574409,6.62,32.08,162.61,5.07,235.93,14.32,1,,,,,,
11.0,7,7,4.39,0.8899219772574409,6.62,27.3,204.57,7.49,255.24,18.16,1,,,,,,
11.0,7,7,4.39,0.8899219772574409,6.62,22.73,147.69,6.5,203.47,12.74,1,,,,,,
11.0,7,7,4.39,0.8899219772574409,6.62,15.08,91.07,6.04,131.72,8.02,1,,,,,,
11.0,7,7,4.39,0.8899219772574409,6.62,26.45,160.93,6.09,234.95,13.17,1,,,,,,
11.0,7,7,4.39,0.8899219772574409,6.62,18.94,119.03,6.29,169.47,9.87,1,,,,,,
1.0,4,4,4.39,0.1831120361785144,1.51,30.57,30.75,1.01,49.29,29.94,1,,,,,,
1.0,4,4,4.39,0.1831120361785144,1.51,26.27,26.79,1.02,37.33,26.06,1,,,,,,
5.5,6,6,4.39,0.6044942826607076,3.81,43.97,137.36,3.12,202.4,24.48,1,,,,,,
2.5,5,5,4.39,0.36621986937825113,2.28,37.08,59.12,1.59,80.3,23.18,1,,,,,,
10.0,10,10,4.39,1.9670247890506523,6.11,31.3,184.93,5.91,266.75,17.16,1,,,,,,
9.5,9,9,4.39,1.576645465428623,5.85,28.06,171.21,6.1,239.28,17.0,1,,,,,,
9.5,9,9,4.39,1.576645465428623,5.85,26.58,166.11,6.25,230.49,16.29,1,,,,,,
9.5,9,9,4.39,1.576645465428623,5.85,27.75,139.3,5.02,183.42,13.86,1,,,,,,
13.0,10,10,4.39,1.9677078143447042,7.64,22.76,213.66,9.39,304.91,14.99,1,,,,,,
13.0,10,10,4.39,1.9677078143447042,7.64,18.92,164.22,8.68,214.21,11.69,1,,,,,,
13.0,10,10,4.39,1.9677078143447042,7.64,19.4,190.23,9.81,277.84,12.33,1,,,,,,
13.0,10,10,4.39,1.9677078143447042,7.64,23.18,197.33,8.51,274.47,14.29,1,,,,,,
13.0,10,10,4.39,1.9677078143447042,7.64,17.09,178.79,10.46,249.4,12.52,1,,,,,,
5.5,7,7,4.39,0.8908336797105165,3.81,31.34,135.67,4.33,165.32,23.88,1,,,,,,
5.5,7,7,4.39,0.8908336797105165,3.81,29.17,138.05,4.73,192.99,24.31,1,,,,,,
6.5,8,8,4.39,1.2168443534829356,4.32,46.8,167.76,3.58,227.62,25.0,1,,,,,,
3.0,5,5,4.39,0.3666582435598927,2.53,65.85,118.14,1.79,163.67,38.72,1,,,,,,
3.0,5,5,4.39,0.3666582435598927,2.53,44.93,76.81,1.71,112.07,25.02,1,,,,,,
2.5,4,4,4.39,0.18348748094621653,2.28,49.69,101.93,2.05,144.72,39.96,1,,,,,,
2.5,4,4,4.39,0.18348748094621653,2.28,53.65,85.61,1.6,136.1,33.6,1,,,,,,
9.0,6,6,4.39,0.6054696534695507,5.6,57.91,205.69,3.55,290.64,22.29,1,,,,,,
9.0,6,5,4.39,0.6054696534695507,5.6,50.4,189.74,3.76,283.46,19.62,1,,,,,,
9.0,6,6,4.39,0.6054696534695507,5.6,40.15,178.93,4.46,258.9,18.28,1,,,,,,
9.0,6,6,4.39,0.6054696534695507,5.6,28.44,177.95,6.26,250.13,18.53,1,,,,,,
9.0,6,6,4.39,0.6054696534695507,5.6,28.71,173.94,6.06,265.08,18.53,1,,,,,,
9.0,6,6,4.39,0.6054696534695507,5.6,23.86,95.32,3.99,133.86,10.12,2,,,,,,
6.0,6,6,4.39,0.6055571041423468,4.06,56.43,161.55,2.86,224.45,26.22,1,,,,,,
6.0,6,6,4.39,0.6055571041423468,4.06,57.23,123.72,2.16,191.72,20.28,1,,,,,,
6.0,6,6,4.39,0.6055571041423468,4.06,37.72,162.56,4.31,272.96,26.05,1,,,,,,
7.5,6,6,4.39,0.6056059481648272,4.83,36.29,184.32,5.08,301.66,23.57,1,,,,,,
7.5,6,6,4.39,0.6056059481648272,4.83,34.42,145.17,4.22,222.94,18.41,1,,,,,,
7.5,6,6,4.39,0.6056059481648272,4.83,37.36,134.42,3.6,199.03,17.1,1,,,,,,
7.5,6,6,4.39,0.6056059481648272,4.83,28.4,110.27,3.88,130.21,13.85,1,,,,,,
5.0,6,6,4.39,0.6057175082642805,3.55,41.83,146.23,3.5,211.81,28.47,1,,,,,,
5.0,6,6,4.39,0.6057175082642805,3.55,52.02,138.03,2.65,188.98,27.32,1,,,,,,
5.0,6,6,4.39,0.6057175082642805,3.55,45.44,123.12,2.71,203.18,23.92,1,,,,,,
9.5,8,8,4.39,1.2177343025668232,5.85,27.09,168.93,6.24,197.95,17.21,1,,,,,,
9.5,8,8,4.39,1.2177343025668232,5.85,44.72,189.51,4.24,261.99,19.47,1,,,,,,
9.5,8,8,4.39,1.2177343025668232,5.85,30.3,158.14,5.22,220.55,16.04,1,,,,,,
9.5,8,8,4.39,1.2177343025668232,5.85,30.16,130.82,4.34,165.22,12.55,2,,,,,,
9.5,8,8,4.39,1.2177343025668232,5.85,22.31,126.67,5.68,158.46,12.96,1,,,,,,
11.5,9,9,4.39,1.578520806703406,6.87,17.63,131.73,7.47,191.21,10.76,1,,,,,,
11.5,9,9,4.39,1.578520806703406,6.87,20.22,163.79,8.1,224.83,13.41,1,,,,,,
8.0,6,6,4.39,0.6058411625917872,5.08,42.9,165.36,3.85,248.34,19.48,1,,,,,,
8.0,6,6,4.39,0.6058411625917872,5.08,45.72,164.11,3.59,258.65,19.91,1,,,,,,
8.0,6,6,4.39,0.6058411625917872,5.08,24.76,135.23,5.46,200.89,16.51,1,,,,,,
